year,month,date,city,market,mom_index,yoy_index,ytd_average_index,source_url
2025,3,2025-03,襄阳,second_hand,99.6,90.3,90.0,https://www.stats.gov.cn/sj/zxfb/202504/t20250416_1959311.html
2025,3,2025-03,岳阳,second_hand,99.6,93.9,94.0,https://www.stats.gov.cn/sj/zxfb/202504/t20250416_1959311.html
2025,3,2025-03,常德,second_hand,99.5,91.5,91.1,https://www.stats.gov.cn/sj/zxfb/202504/t20250416_1959311.html
2025,3,2025-03,韶关,second_hand,99.8,93.4,93.3,https://www.stats.gov.cn/sj/zxfb/202504/t20250416_1959311.html
2025,3,2025-03,湛江,second_hand,99.9,92.7,92.5,https://www.stats.gov.cn/sj/zxfb/202504/t20250416_1959311.html
2025,3,2025-03,惠州,second_hand,99.2,89.4,89.6,https://www.stats.gov.cn/sj/zxfb/202504/t20250416_1959311.html
2025,3,2025-03,桂林,second_hand,100.1,94.8,94.4,https://www.stats.gov.cn/sj/zxfb/202504/t20250416_1959311.html
2025,3,2025-03,北海,second_hand,99.8,94.7,94.7,https://www.stats.gov.cn/sj/zxfb/202504/t20250416_1959311.html
2025,3,2025-03,三亚,second_hand,99.7,93.2,93.0,https://www.stats.gov.cn/sj/zxfb/202504/t20250416_1959311.html
2025,3,2025-03,泸州,second_hand,100.1,92.3,92.0,https://www.stats.gov.cn/sj/zxfb/202504/t20250416_1959311.html
2025,3,2025-03,南充,second_hand,100.0,93.4,93.3,https://www.stats.gov.cn/sj/zxfb/202504/t20250416_1959311.html
2025,3,2025-03,遵义,second_hand,99.8,94.3,94.3,https://www.stats.gov.cn/sj/zxfb/202504/t20250416_1959311.html
2025,3,2025-03,大理,second_hand,99.5,92.5,92.5,https://www.stats.gov.cn/sj/zxfb/202504/t20250416_1959311.html
2025,4,2025-04,北京,new_house,100.1,95.0,94.5,https://www.stats.gov.cn/sj/zxfb/202505/t20250519_1959852.html
2025,4,2025-04,天津,new_house,100.4,98.1,97.8,https://www.stats.gov.cn/sj/zxfb/202505/t20250519_1959852.html
2025,4,2025-04,石家庄,new_house,99.8,96.3,96.2,https://www.stats.gov.cn/sj/zxfb/202505/t20250519_1959852.html
2025,4,2025-04,太原,new_house,100.3,101.1,101.1,https://www.stats.gov.cn/sj/zxfb/202505/t20250519_1959852.html
2025,4,2025-04,呼和浩特,new_house,99.8,94.0,94.0,https://www.stats.gov.cn/sj/zxfb/202505/t20250519_1959852.html
2025,4,2025-04,沈阳,new_house,99.6,97.2,97.0,https://www.stats.gov.cn/sj/zxfb/202505/t20250519_1959852.html
2025,4,2025-04,大连,new_house,100.5,95.9,95.0,https://www.stats.gov.cn/sj/zxfb/202505/t20250519_1959852.html
2025,4,2025-04,长春,new_house,99.8,96.2,96.0,https://www.stats.gov.cn/sj/zxfb/202505/t20250519_1959852.html
2025,4,2025-04,哈尔滨,new_house,99.7,94.8,94.4,https://www.stats.gov.cn/sj/zxfb/202505/t20250519_1959852.html
2025,4,2025-04,上海,new_house,100.5,105.9,105.7,https://www.stats.gov.cn/sj/zxfb/202505/t20250519_1959852.html
2025,4,2025-04,南京,new_house,99.6,98.3,97.0,https://www.stats.gov.cn/sj/zxfb/202505/t20250519_1959852.html
2025,4,2025-04,杭州,new_house,100.4,100.1,99.1,https://www.stats.gov.cn/sj/zxfb/202505/t20250519_1959852.html
2025,4,2025-04,宁波,new_house,100.0,96.0,94.1,https://www.stats.gov.cn/sj/zxfb/202505/t20250519_1959852.html
2025,4,2025-04,合肥,new_house,100.3,96.1,95.0,https://www.stats.gov.cn/sj/zxfb/202505/t20250519_1959852.html
2025,4,2025-04,福州,new_house,100.2,93.8,93.0,https://www.stats.gov.cn/sj/zxfb/202505/t20250519_1959852.html
2025,4,2025-04,厦门,new_house,100.1,94.9,93.3,https://www.stats.gov.cn/sj/zxfb/202505/t20250519_1959852.html
2025,4,2025-04,南昌,new_house,99.6,95.5,95.1,https://www.stats.gov.cn/sj/zxfb/202505/t20250519_1959852.html
2025,4,2025-04,济南,new_house,100.0,95.0,94.5,https://www.stats.gov.cn/sj/zxfb/202505/t20250519_1959852.html
2025,4,2025-04,青岛,new_house,100.1,96.5,95.6,https://www.stats.gov.cn/sj/zxfb/202505/t20250519_1959852.html
2025,4,2025-04,郑州,new_house,100.1,96.2,95.2,https://www.stats.gov.cn/sj/zxfb/202505/t20250519_1959852.html
2025,4,2025-04,武汉,new_house,99.8,95.0,93.9,https://www.stats.gov.cn/sj/zxfb/202505/t20250519_1959852.html
2025,4,2025-04,长沙,new_house,100.2,95.0,94.1,https://www.stats.gov.cn/sj/zxfb/202505/t20250519_1959852.html
2025,4,2025-04,广州,new_house,99.8,93.7,92.6,https://www.stats.gov.cn/sj/zxfb/202505/t20250519_1959852.html
2025,4,2025-04,深圳,new_house,99.9,97.0,95.9,https://www.stats.gov.cn/sj/zxfb/202505/t20250519_1959852.html
2025,4,2025-04,南宁,new_house,100.1,95.5,94.2,https://www.stats.gov.cn/sj/zxfb/202505/t20250519_1959852.html
2025,4,2025-04,海口,new_house,99.8,96.3,96.1,https://www.stats.gov.cn/sj/zxfb/202505/t20250519_1959852.html
2025,4,2025-04,重庆,new_house,100.3,96.0,95.0,https://www.stats.gov.cn/sj/zxfb/202505/t20250519_1959852.html
2025,4,2025-04,成都,new_house,100.3,98.3,97.4,https://www.stats.gov.cn/sj/zxfb/202505/t20250519_1959852.html
2025,4,2025-04,贵阳,new_house,99.7,95.4,95.4,https://www.stats.gov.cn/sj/zxfb/202505/t20250519_1959852.html
2025,4,2025-04,昆明,new_house,99.6,92.3,92.0,https://www.stats.gov.cn/sj/zxfb/202505/t20250519_1959852.html
2025,4,2025-04,西安,new_house,99.7,97.3,98.1,https://www.stats.gov.cn/sj/zxfb/202505/t20250519_1959852.html
2025,4,2025-04,兰州,new_house,99.6,92.5,92.5,https://www.stats.gov.cn/sj/zxfb/202505/t20250519_1959852.html
2025,4,2025-04,西宁,new_house,99.7,94.6,94.5,https://www.stats.gov.cn/sj/zxfb/202505/t20250519_1959852.html
2025,4,2025-04,银川,new_house,99.4,95.9,95.8,https://www.stats.gov.cn/sj/zxfb/202505/t20250519_1959852.html
2025,4,2025-04,乌鲁木齐,new_house,100.3,97.9,97.2,https://www.stats.gov.cn/sj/zxfb/202505/t20250519_1959852.html
2025,4,2025-04,唐山,new_house,99.6,92.7,92.5,https://www.stats.gov.cn/sj/zxfb/202505/t20250519_1959852.html
2025,4,2025-04,秦皇岛,new_house,99.7,93.3,92.9,https://www.stats.gov.cn/sj/zxfb/202505/t20250519_1959852.html
2025,4,2025-04,包头,new_house,99.6,93.6,93.5,https://www.stats.gov.cn/sj/zxfb/202505/t20250519_1959852.html
2025,4,2025-04,丹东,new_house,99.9,94.3,93.9,https://www.stats.gov.cn/sj/zxfb/202505/t20250519_1959852.html
2025,4,2025-04,锦州,new_house,99.5,95.4,95.3,https://www.stats.gov.cn/sj/zxfb/202505/t20250519_1959852.html
2025,4,2025-04,吉林,new_house,99.7,94.6,94.3,https://www.stats.gov.cn/sj/zxfb/202505/t20250519_1959852.html
2025,4,2025-04,牡丹江,new_house,99.8,93.3,93.0,https://www.stats.gov.cn/sj/zxfb/202505/t20250519_1959852.html
2025,4,2025-04,无锡,new_house,99.7,96.0,95.9,https://www.stats.gov.cn/sj/zxfb/202505/t20250519_1959852.html
2025,4,2025-04,徐州,new_house,99.6,94.3,94.1,https://www.stats.gov.cn/sj/zxfb/202505/t20250519_1959852.html
2025,4,2025-04,扬州,new_house,99.9,94.1,93.8,https://www.stats.gov.cn/sj/zxfb/202505/t20250519_1959852.html
2025,4,2025-04,温州,new_house,99.8,91.6,90.8,https://www.stats.gov.cn/sj/zxfb/202505/t20250519_1959852.html
2025,4,2025-04,金华,new_house,99.9,92.2,91.0,https://www.stats.gov.cn/sj/zxfb/202505/t20250519_1959852.html
2025,4,2025-04,蚌埠,new_house,99.5,94.2,93.9,https://www.stats.gov.cn/sj/zxfb/202505/t20250519_1959852.html
2025,4,2025-04,安庆,new_house,99.6,94.9,94.2,https://www.stats.gov.cn/sj/zxfb/202505/t20250519_1959852.html
2025,4,2025-04,泉州,new_house,100.3,93.4,92.5,https://www.stats.gov.cn/sj/zxfb/202505/t20250519_1959852.html
2025,4,2025-04,九江,new_house,99.6,93.6,93.1,https://www.stats.gov.cn/sj/zxfb/202505/t20250519_1959852.html
2025,4,2025-04,赣州,new_house,99.8,95.3,95.0,https://www.stats.gov.cn/sj/zxfb/202505/t20250519_1959852.html
2025,4,2025-04,烟台,new_house,100.1,95.0,94.2,https://www.stats.gov.cn/sj/zxfb/202505/t20250519_1959852.html
2025,4,2025-04,济宁,new_house,99.7,95.2,95.0,https://www.stats.gov.cn/sj/zxfb/202505/t20250519_1959852.html
2025,4,2025-04,洛阳,new_house,99.9,94.4,94.2,https://www.stats.gov.cn/sj/zxfb/202505/t20250519_1959852.html
2025,4,2025-04,平顶山,new_house,100.1,98.7,98.8,https://www.stats.gov.cn/sj/zxfb/202505/t20250519_1959852.html
2025,4,2025-04,宜昌,new_house,100.0,97.1,95.9,https://www.stats.gov.cn/sj/zxfb/202505/t20250519_1959852.html
2025,4,2025-04,襄阳,new_house,99.9,95.1,94.3,https://www.stats.gov.cn/sj/zxfb/202505/t20250519_1959852.html
2025,4,2025-04,岳阳,new_house,99.5,93.8,93.7,https://www.stats.gov.cn/sj/zxfb/202505/t20250519_1959852.html
2025,4,2025-04,常德,new_house,99.8,93.3,92.7,https://www.stats.gov.cn/sj/zxfb/202505/t20250519_1959852.html
2025,4,2025-04,韶关,new_house,99.7,94.6,94.4,https://www.stats.gov.cn/sj/zxfb/202505/t20250519_1959852.html
2025,4,2025-04,湛江,new_house,99.8,95.5,94.3,https://www.stats.gov.cn/sj/zxfb/202505/t20250519_1959852.html
2025,4,2025-04,惠州,new_house,100.1,95.1,94.2,https://www.stats.gov.cn/sj/zxfb/202505/t20250519_1959852.html
2025,4,2025-04,桂林,new_house,99.8,96.8,96.5,https://www.stats.gov.cn/sj/zxfb/202505/t20250519_1959852.html
2025,4,2025-04,北海,new_house,99.6,93.6,94.0,https://www.stats.gov.cn/sj/zxfb/202505/t20250519_1959852.html
2025,4,2025-04,三亚,new_house,100.2,97.5,96.9,https://www.stats.gov.cn/sj/zxfb/202505/t20250519_1959852.html
2025,4,2025-04,泸州,new_house,99.6,93.3,92.8,https://www.stats.gov.cn/sj/zxfb/202505/t20250519_1959852.html
2025,4,2025-04,南充,new_house,99.8,96.9,97.0,https://www.stats.gov.cn/sj/zxfb/202505/t20250519_1959852.html
2025,4,2025-04,遵义,new_house,100.2,96.4,96.5,https://www.stats.gov.cn/sj/zxfb/202505/t20250519_1959852.html
2025,4,2025-04,大理,new_house,99.4,93.1,93.4,https://www.stats.gov.cn/sj/zxfb/202505/t20250519_1959852.html
2025,4,2025-04,北京,second_hand,99.4,99.0,97.5,https://www.stats.gov.cn/sj/zxfb/202505/t20250519_1959852.html
2025,4,2025-04,天津,second_hand,99.8,96.3,95.1,https://www.stats.gov.cn/sj/zxfb/202505/t20250519_1959852.html
2025,4,2025-04,石家庄,second_hand,99.7,93.4,93.0,https://www.stats.gov.cn/sj/zxfb/202505/t20250519_1959852.html
2025,4,2025-04,太原,second_hand,99.4,94.8,95.3,https://www.stats.gov.cn/sj/zxfb/202505/t20250519_1959852.html
2025,4,2025-04,呼和浩特,second_hand,99.5,89.5,89.0,https://www.stats.gov.cn/sj/zxfb/202505/t20250519_1959852.html
2025,4,2025-04,沈阳,second_hand,99.5,94.4,93.6,https://www.stats.gov.cn/sj/zxfb/202505/t20250519_1959852.html
2025,4,2025-04,大连,second_hand,99.7,92.3,91.3,https://www.stats.gov.cn/sj/zxfb/202505/t20250519_1959852.html
2025,4,2025-04,长春,second_hand,99.7,93.9,93.6,https://www.stats.gov.cn/sj/zxfb/202505/t20250519_1959852.html
2025,4,2025-04,哈尔滨,second_hand,99.6,92.3,92.1,https://www.stats.gov.cn/sj/zxfb/202505/t20250519_1959852.html
2025,4,2025-04,上海,second_hand,100.1,99.4,98.4,https://www.stats.gov.cn/sj/zxfb/202505/t20250519_1959852.html
2025,4,2025-04,南京,second_hand,99.3,95.7,95.0,https://www.stats.gov.cn/sj/zxfb/202505/t20250519_1959852.html
2025,4,2025-04,杭州,second_hand,99.7,98.1,96.7,https://www.stats.gov.cn/sj/zxfb/202505/t20250519_1959852.html
2025,4,2025-04,宁波,second_hand,99.4,93.0,92.3,https://www.stats.gov.cn/sj/zxfb/202505/t20250519_1959852.html
2025,4,2025-04,合肥,second_hand,99.7,92.6,91.9,https://www.stats.gov.cn/sj/zxfb/202505/t20250519_1959852.html
2025,4,2025-04,福州,second_hand,99.6,91.2,90.8,https://www.stats.gov.cn/sj/zxfb/202505/t20250519_1959852.html
2025,4,2025-04,厦门,second_hand,99.4,91.3,90.2,https://www.stats.gov.cn/sj/zxfb/202505/t20250519_1959852.html
2025,4,2025-04,南昌,second_hand,99.5,90.5,89.7,https://www.stats.gov.cn/sj/zxfb/202505/t20250519_1959852.html
2025,4,2025-04,济南,second_hand,99.9,91.7,91.0,https://www.stats.gov.cn/sj/zxfb/202505/t20250519_1959852.html
2025,4,2025-04,青岛,second_hand,99.7,93.9,93.0,https://www.stats.gov.cn/sj/zxfb/202505/t20250519_1959852.html
2025,4,2025-04,郑州,second_hand,99.2,92.0,92.2,https://www.stats.gov.cn/sj/zxfb/202505/t20250519_1959852.html
2025,4,2025-04,武汉,second_hand,99.6,92.7,91.3,https://www.stats.gov.cn/sj/zxfb/202505/t20250519_1959852.html
2025,4,2025-04,长沙,second_hand,99.6,92.6,91.9,https://www.stats.gov.cn/sj/zxfb/202505/t20250519_1959852.html
2025,4,2025-04,广州,second_hand,100.0,92.6,91.1,https://www.stats.gov.cn/sj/zxfb/202505/t20250519_1959852.html
2025,4,2025-04,深圳,second_hand,99.7,96.3,95.2,https://www.stats.gov.cn/sj/zxfb/202505/t20250519_1959852.html
2025,4,2025-04,南宁,second_hand,99.6,92.1,91.3,https://www.stats.gov.cn/sj/zxfb/202505/t20250519_1959852.html
2025,4,2025-04,海口,second_hand,99.7,94.5,93.8,https://www.stats.gov.cn/sj/zxfb/202505/t20250519_1959852.html
2025,4,2025-04,重庆,second_hand,99.8,95.4,94.7,https://www.stats.gov.cn/sj/zxfb/202505/t20250519_1959852.html
2025,4,2025-04,成都,second_hand,100.1,97.8,96.5,https://www.stats.gov.cn/sj/zxfb/202505/t20250519_1959852.html
2025,4,2025-04,贵阳,second_hand,99.6,95.3,94.9,https://www.stats.gov.cn/sj/zxfb/202505/t20250519_1959852.html
2025,4,2025-04,昆明,second_hand,99.2,91.5,92.3,https://www.stats.gov.cn/sj/zxfb/202505/t20250519_1959852.html
2025,4,2025-04,西安,second_hand,99.6,93.2,93.1,https://www.stats.gov.cn/sj/zxfb/202505/t20250519_1959852.html
2025,4,2025-04,兰州,second_hand,99.7,92.2,91.4,https://www.stats.gov.cn/sj/zxfb/202505/t20250519_1959852.html
2025,4,2025-04,西宁,second_hand,100.1,93.4,92.8,https://www.stats.gov.cn/sj/zxfb/202505/t20250519_1959852.html
2025,4,2025-04,银川,second_hand,99.8,95.1,94.6,https://www.stats.gov.cn/sj/zxfb/202505/t20250519_1959852.html
2025,4,2025-04,乌鲁木齐,second_hand,99.3,94.4,94.3,https://www.stats.gov.cn/sj/zxfb/202505/t20250519_1959852.html
2025,4,2025-04,唐山,second_hand,99.3,88.8,88.7,https://www.stats.gov.cn/sj/zxfb/202505/t20250519_1959852.html
2025,4,2025-04,秦皇岛,second_hand,99.2,89.6,89.4,https://www.stats.gov.cn/sj/zxfb/202505/t20250519_1959852.html
2025,4,2025-04,包头,second_hand,99.8,89.9,89.4,https://www.stats.gov.cn/sj/zxfb/202505/t20250519_1959852.html
2025,4,2025-04,丹东,second_hand,100.1,91.4,90.1,https://www.stats.gov.cn/sj/zxfb/202505/t20250519_1959852.html
2025,4,2025-04,锦州,second_hand,99.4,92.1,91.6,https://www.stats.gov.cn/sj/zxfb/202505/t20250519_1959852.html
2025,4,2025-04,吉林,second_hand,99.6,94.8,94.4,https://www.stats.gov.cn/sj/zxfb/202505/t20250519_1959852.html
2025,4,2025-04,牡丹江,second_hand,99.3,92.0,92.1,https://www.stats.gov.cn/sj/zxfb/202505/t20250519_1959852.html
2025,4,2025-04,无锡,second_hand,99.6,94.1,93.2,https://www.stats.gov.cn/sj/zxfb/202505/t20250519_1959852.html
2025,4,2025-04,徐州,second_hand,98.9,92.7,92.7,https://www.stats.gov.cn/sj/zxfb/202505/t20250519_1959852.html
2025,4,2025-04,扬州,second_hand,99.4,91.7,91.3,https://www.stats.gov.cn/sj/zxfb/202505/t20250519_1959852.html
2025,4,2025-04,温州,second_hand,99.6,91.1,89.9,https://www.stats.gov.cn/sj/zxfb/202505/t20250519_1959852.html
2025,4,2025-04,金华,second_hand,99.7,90.1,89.1,https://www.stats.gov.cn/sj/zxfb/202505/t20250519_1959852.html
2025,4,2025-04,蚌埠,second_hand,99.6,94.4,93.6,https://www.stats.gov.cn/sj/zxfb/202505/t20250519_1959852.html
2025,4,2025-04,安庆,second_hand,99.3,91.4,91.2,https://www.stats.gov.cn/sj/zxfb/202505/t20250519_1959852.html
2025,4,2025-04,泉州,second_hand,99.8,89.3,89.1,https://www.stats.gov.cn/sj/zxfb/202505/t20250519_1959852.html
2025,4,2025-04,九江,second_hand,99.9,92.5,91.4,https://www.stats.gov.cn/sj/zxfb/202505/t20250519_1959852.html
2025,4,2025-04,赣州,second_hand,100.2,96.6,95.4,https://www.stats.gov.cn/sj/zxfb/202505/t20250519_1959852.html
2025,4,2025-04,烟台,second_hand,99.5,91.8,91.0,https://www.stats.gov.cn/sj/zxfb/202505/t20250519_1959852.html
2025,4,2025-04,济宁,second_hand,99.3,95.0,94.5,https://www.stats.gov.cn/sj/zxfb/202505/t20250519_1959852.html
2025,4,2025-04,洛阳,second_hand,99.8,93.7,93.2,https://www.stats.gov.cn/sj/zxfb/202505/t20250519_1959852.html
2025,4,2025-04,平顶山,second_hand,99.4,94.9,94.8,https://www.stats.gov.cn/sj/zxfb/202505/t20250519_1959852.html
2025,4,2025-04,宜昌,second_hand,99.8,93.3,92.9,https://www.stats.gov.cn/sj/zxfb/202505/t20250519_1959852.html
2025,4,2025-04,襄阳,second_hand,99.6,91.0,90.3,https://www.stats.gov.cn/sj/zxfb/202505/t20250519_1959852.html
2025,4,2025-04,岳阳,second_hand,99.6,94.2,94.0,https://www.stats.gov.cn/sj/zxfb/202505/t20250519_1959852.html
2025,4,2025-04,常德,second_hand,99.4,92.1,91.3,https://www.stats.gov.cn/sj/zxfb/202505/t20250519_1959852.html
2025,4,2025-04,韶关,second_hand,99.4,93.1,93.2,https://www.stats.gov.cn/sj/zxfb/202505/t20250519_1959852.html
2025,4,2025-04,湛江,second_hand,99.7,93.5,92.7,https://www.stats.gov.cn/sj/zxfb/202505/t20250519_1959852.html
2025,4,2025-04,惠州,second_hand,99.0,89.6,89.6,https://www.stats.gov.cn/sj/zxfb/202505/t20250519_1959852.html
2025,4,2025-04,桂林,second_hand,99.4,95.7,94.7,https://www.stats.gov.cn/sj/zxfb/202505/t20250519_1959852.html
2025,4,2025-04,北海,second_hand,99.5,94.6,94.7,https://www.stats.gov.cn/sj/zxfb/202505/t20250519_1959852.html
2025,4,2025-04,三亚,second_hand,99.6,93.2,93.1,https://www.stats.gov.cn/sj/zxfb/202505/t20250519_1959852.html
2025,4,2025-04,泸州,second_hand,99.9,93.1,92.3,https://www.stats.gov.cn/sj/zxfb/202505/t20250519_1959852.html
2025,4,2025-04,南充,second_hand,99.7,93.5,93.3,https://www.stats.gov.cn/sj/zxfb/202505/t20250519_1959852.html
2025,4,2025-04,遵义,second_hand,99.4,94.2,94.3,https://www.stats.gov.cn/sj/zxfb/202505/t20250519_1959852.html
2025,4,2025-04,大理,second_hand,99.6,93.1,92.7,https://www.stats.gov.cn/sj/zxfb/202505/t20250519_1959852.html
2025,5,2025-05,北京,new_house,99.6,95.7,94.7,https://www.stats.gov.cn/sj/zxfbhjd/202506/t20250616_1960163.html
2025,5,2025-05,天津,new_house,99.5,98.0,97.8,https://www.stats.gov.cn/sj/zxfbhjd/202506/t20250616_1960163.html
2025,5,2025-05,石家庄,new_house,99.7,96.7,96.3,https://www.stats.gov.cn/sj/zxfbhjd/202506/t20250616_1960163.html
2025,5,2025-05,太原,new_house,100.0,100.9,101.0,https://www.stats.gov.cn/sj/zxfbhjd/202506/t20250616_1960163.html
2025,5,2025-05,呼和浩特,new_house,99.7,94.1,94.0,https://www.stats.gov.cn/sj/zxfbhjd/202506/t20250616_1960163.html
2025,5,2025-05,沈阳,new_house,100.3,98.0,97.2,https://www.stats.gov.cn/sj/zxfbhjd/202506/t20250616_1960163.html
2025,5,2025-05,大连,new_house,99.6,96.0,95.2,https://www.stats.gov.cn/sj/zxfbhjd/202506/t20250616_1960163.html
2025,5,2025-05,长春,new_house,99.3,95.7,95.9,https://www.stats.gov.cn/sj/zxfbhjd/202506/t20250616_1960163.html
2025,5,2025-05,哈尔滨,new_house,99.9,95.2,94.6,https://www.stats.gov.cn/sj/zxfbhjd/202506/t20250616_1960163.html
2025,5,2025-05,上海,new_house,100.7,105.9,105.7,https://www.stats.gov.cn/sj/zxfbhjd/202506/t20250616_1960163.html
2025,5,2025-05,南京,new_house,99.8,99.2,97.4,https://www.stats.gov.cn/sj/zxfbhjd/202506/t20250616_1960163.html
2025,5,2025-05,杭州,new_house,100.8,101.6,99.6,https://www.stats.gov.cn/sj/zxfbhjd/202506/t20250616_1960163.html
2025,5,2025-05,宁波,new_house,99.9,97.2,94.7,https://www.stats.gov.cn/sj/zxfbhjd/202506/t20250616_1960163.html
2025,5,2025-05,合肥,new_house,100.2,96.5,95.3,https://www.stats.gov.cn/sj/zxfbhjd/202506/t20250616_1960163.html
2025,5,2025-05,福州,new_house,99.8,94.4,93.3,https://www.stats.gov.cn/sj/zxfbhjd/202506/t20250616_1960163.html
2025,5,2025-05,厦门,new_house,100.1,96.0,93.9,https://www.stats.gov.cn/sj/zxfbhjd/202506/t20250616_1960163.html
2025,5,2025-05,南昌,new_house,99.1,95.1,95.1,https://www.stats.gov.cn/sj/zxfbhjd/202506/t20250616_1960163.html
2025,5,2025-05,济南,new_house,99.7,95.3,94.6,https://www.stats.gov.cn/sj/zxfbhjd/202506/t20250616_1960163.html
2025,5,2025-05,青岛,new_house,100.0,97.3,95.9,https://www.stats.gov.cn/sj/zxfbhjd/202506/t20250616_1960163.html
2025,5,2025-05,郑州,new_house,99.5,96.2,95.4,https://www.stats.gov.cn/sj/zxfbhjd/202506/t20250616_1960163.html
2025,5,2025-05,武汉,new_house,99.3,95.8,94.3,https://www.stats.gov.cn/sj/zxfbhjd/202506/t20250616_1960163.html
2025,5,2025-05,长沙,new_house,100.3,96.2,94.5,https://www.stats.gov.cn/sj/zxfbhjd/202506/t20250616_1960163.html
2025,5,2025-05,广州,new_house,99.2,94.2,92.9,https://www.stats.gov.cn/sj/zxfbhjd/202506/t20250616_1960163.html
2025,5,2025-05,深圳,new_house,99.6,97.4,96.2,https://www.stats.gov.cn/sj/zxfbhjd/202506/t20250616_1960163.html
2025,5,2025-05,南宁,new_house,100.4,97.3,94.8,https://www.stats.gov.cn/sj/zxfbhjd/202506/t20250616_1960163.html
2025,5,2025-05,海口,new_house,99.3,95.7,96.1,https://www.stats.gov.cn/sj/zxfbhjd/202506/t20250616_1960163.html
2025,5,2025-05,重庆,new_house,99.5,96.8,95.3,https://www.stats.gov.cn/sj/zxfbhjd/202506/t20250616_1960163.html
2025,5,2025-05,成都,new_house,100.1,99.0,97.7,https://www.stats.gov.cn/sj/zxfbhjd/202506/t20250616_1960163.html
2025,5,2025-05,贵阳,new_house,99.6,95.6,95.4,https://www.stats.gov.cn/sj/zxfbhjd/202506/t20250616_1960163.html
2025,5,2025-05,昆明,new_house,99.5,93.2,92.2,https://www.stats.gov.cn/sj/zxfbhjd/202506/t20250616_1960163.html
2025,5,2025-05,西安,new_house,99.6,97.0,97.9,https://www.stats.gov.cn/sj/zxfbhjd/202506/t20250616_1960163.html
2025,5,2025-05,兰州,new_house,99.9,92.9,92.6,https://www.stats.gov.cn/sj/zxfbhjd/202506/t20250616_1960163.html
2025,5,2025-05,西宁,new_house,100.0,94.9,94.6,https://www.stats.gov.cn/sj/zxfbhjd/202506/t20250616_1960163.html
2025,5,2025-05,银川,new_house,99.7,96.4,95.9,https://www.stats.gov.cn/sj/zxfbhjd/202506/t20250616_1960163.html
2025,5,2025-05,乌鲁木齐,new_house,100.4,98.5,97.5,https://www.stats.gov.cn/sj/zxfbhjd/202506/t20250616_1960163.html
2025,5,2025-05,唐山,new_house,99.5,93.0,92.6,https://www.stats.gov.cn/sj/zxfbhjd/202506/t20250616_1960163.html
2025,5,2025-05,秦皇岛,new_house,99.5,93.7,93.1,https://www.stats.gov.cn/sj/zxfbhjd/202506/t20250616_1960163.html
2025,5,2025-05,包头,new_house,99.7,93.8,93.6,https://www.stats.gov.cn/sj/zxfbhjd/202506/t20250616_1960163.html
2025,5,2025-05,丹东,new_house,99.8,94.9,94.1,https://www.stats.gov.cn/sj/zxfbhjd/202506/t20250616_1960163.html
2025,5,2025-05,锦州,new_house,99.9,95.6,95.3,https://www.stats.gov.cn/sj/zxfbhjd/202506/t20250616_1960163.html
2025,5,2025-05,吉林,new_house,100.0,95.9,94.6,https://www.stats.gov.cn/sj/zxfbhjd/202506/t20250616_1960163.html
2025,5,2025-05,牡丹江,new_house,100.1,94.4,93.3,https://www.stats.gov.cn/sj/zxfbhjd/202506/t20250616_1960163.html
2025,5,2025-05,无锡,new_house,99.6,96.2,96.0,https://www.stats.gov.cn/sj/zxfbhjd/202506/t20250616_1960163.html
2025,5,2025-05,徐州,new_house,99.8,94.8,94.2,https://www.stats.gov.cn/sj/zxfbhjd/202506/t20250616_1960163.html
2025,5,2025-05,扬州,new_house,99.1,94.4,93.9,https://www.stats.gov.cn/sj/zxfbhjd/202506/t20250616_1960163.html
2025,5,2025-05,温州,new_house,99.8,91.9,91.0,https://www.stats.gov.cn/sj/zxfbhjd/202506/t20250616_1960163.html
2025,5,2025-05,金华,new_house,99.8,93.0,91.3,https://www.stats.gov.cn/sj/zxfbhjd/202506/t20250616_1960163.html
2025,5,2025-05,蚌埠,new_house,99.6,94.3,93.9,https://www.stats.gov.cn/sj/zxfbhjd/202506/t20250616_1960163.html
2025,5,2025-05,安庆,new_house,99.5,94.9,94.4,https://www.stats.gov.cn/sj/zxfbhjd/202506/t20250616_1960163.html
2025,5,2025-05,泉州,new_house,99.7,93.8,92.8,https://www.stats.gov.cn/sj/zxfbhjd/202506/t20250616_1960163.html
2025,5,2025-05,九江,new_house,100.2,95.5,93.5,https://www.stats.gov.cn/sj/zxfbhjd/202506/t20250616_1960163.html
2025,5,2025-05,赣州,new_house,100.1,96.2,95.2,https://www.stats.gov.cn/sj/zxfbhjd/202506/t20250616_1960163.html
2025,5,2025-05,烟台,new_house,99.9,95.6,94.5,https://www.stats.gov.cn/sj/zxfbhjd/202506/t20250616_1960163.html
2025,5,2025-05,济宁,new_house,99.6,95.7,95.2,https://www.stats.gov.cn/sj/zxfbhjd/202506/t20250616_1960163.html
2025,5,2025-05,洛阳,new_house,99.6,94.3,94.2,https://www.stats.gov.cn/sj/zxfbhjd/202506/t20250616_1960163.html
2025,5,2025-05,平顶山,new_house,99.8,98.9,98.8,https://www.stats.gov.cn/sj/zxfbhjd/202506/t20250616_1960163.html
2025,5,2025-05,宜昌,new_house,99.9,97.6,96.3,https://www.stats.gov.cn/sj/zxfbhjd/202506/t20250616_1960163.html
