country,country_code,year,gdp_growth_pct,gdp_per_capita_constant_2015_usd,life_expectancy,population,trade_pct_gdp
Ecuador,ECU,1984,2.62527326806389,3803.57698971645,65.202,9074782.0,33.05830053321
Ecuador,ECU,1985,3.93500141252335,3852.89105504248,65.625,9311154.0,35.7173093974088
Ecuador,ECU,1986,3.46478251574867,3888.31507228661,66.123,9545998.0,33.1106044808965
Ecuador,ECU,1987,-0.259098708877119,3785.72228032271,66.587,9779290.0,37.7307228547875
Ecuador,ECU,1988,5.89046729088525,3916.01015186151,67.038,10010808.0,42.6623014756666
Ecuador,ECU,1989,1.00577794490313,3866.16747717704,67.817,10241852.0,45.1129811864879
Ecuador,ECU,1990,3.67991405308877,3919.71758067093,68.445,10473673.0,44.5949122940278
Ecuador,ECU,1991,4.29134246404705,4000.56819787678,69.04,10702380.0,45.196639984556
Ecuador,ECU,1992,2.11431064978969,4000.03146191686,69.468,10930128.0,44.8065436522069
Ecuador,ECU,1993,1.97321813678619,3996.99377481811,70.07,11154274.0,43.1712184234683
Ecuador,ECU,1994,4.25825042741626,4087.34069011974,70.876,11372197.0,43.7777474951998
Ecuador,ECU,1995,2.25254865225104,4100.68735341031,71.349,11590514.0,45.9112707318244
Ecuador,ECU,1996,1.73174762607862,4093.84154476335,71.82,11810950.0,44.2157026832153
Ecuador,ECU,1997,4.32786475767577,4192.85523208483,72.007,12031127.0,45.0171863180765
Ecuador,ECU,1998,3.26652934570988,4252.04348649475,71.949,12251184.0,43.395107949805
Ecuador,ECU,1999,-4.73938585363382,3979.19293611513,71.92,12470795.0,49.2012507989376
Ecuador,ECU,2000,1.09180164720277,3953.39879728357,72.09,12689206.0,65.4042953826391
Ecuador,ECU,2001,4.20627185748789,4049.0001889951,72.571,12910740.0,56.128486744205
Ecuador,ECU,2002,4.92809549611376,4174.89793579965,73.164,13138472.0,54.7966439366136
Ecuador,ECU,2003,2.88450036512064,4220.21298466638,73.632,13372306.0,52.3575426975979
Ecuador,ECU,2004,6.83239736646514,4430.23717984188,73.868,13608701.0,56.0745467239942
Ecuador,ECU,2005,5.39862243994342,4589.32849203452,73.909,13846163.0,61.9581507902572
Ecuador,ECU,2006,4.34113198577639,4706.98056823816,74.01,14086131.0,65.8423556166562
Ecuador,ECU,2007,1.90242859700484,4715.30359842555,74.226,14328773.0,68.8505854462677
Ecuador,ECU,2008,6.56492068224719,4939.90215021789,74.709,14575202.0,74.5902963648439
Ecuador,ECU,2009,1.0910129698311,4909.33681705683,74.901,14825954.0,57.3473460627608
Ecuador,ECU,2010,4.02913787986621,5022.20374387205,75.188,15076695.0,65.7773849135062
Ecuador,ECU,2011,8.48147656332823,5359.45724615639,75.179,15326227.0,70.0356837525249
Ecuador,ECU,2012,5.783212336172,5579.85624282158,75.486,15572194.0,67.0029290916898
Ecuador,ECU,2013,7.21123653679159,5893.32172683036,75.832,15807128.0,63.4333003342414
Ecuador,ECU,2014,4.22606520388456,6055.04172761485,76.141,16035124.0,61.4263766217565
Ecuador,ECU,2015,0.119692109287612,5976.1596805651,76.222,16266225.0,47.8280397077826
Ecuador,ECU,2016,-0.687954245877947,5849.13587933672,76.094,16505139.0,40.5344917996647
Ecuador,ECU,2017,5.97039880954841,6104.27253521751,76.22,16759519.0,43.6177233172817
Ecuador,ECU,2018,1.04429460679607,6063.0956178776,77.248,17049547.0,48.0093476154836
Ecuador,ECU,2019,0.1654044646003,5971.38938386723,77.286,17340021.0,48.0828494933307
Ecuador,ECU,2020,-9.24509619165865,5355.68934196443,72.004,17546065.0,43.9893109378389
Ecuador,ECU,2021,9.42189269033631,5815.09477390949,72.746,17682454.0,53.261275610573
Ecuador,ECU,2022,5.86842354862311,6107.49495006543,76.577,17823897.0,61.880792818786
Ecuador,ECU,2023,1.98823813984235,6174.81822806637,77.392,17980083.0,56.9977535649091
Ecuador,ECU,2024,-2.00125476341026,5999.39391066593,77.579,18135478.0,57.2031395531255
"Egypt, Arab Rep.",EGY,1960,,754.665127408056,44.436,26896479.0,41.691698525396
"Egypt, Arab Rep.",EGY,1961,5.16111414342448,773.359952691562,45.146,27600898.0,37.3881932021467
"Egypt, Arab Rep.",EGY,1962,3.87561672369634,782.464128955335,45.844,28337013.0,34.5708509465172
"Egypt, Arab Rep.",EGY,1963,10.5180926173666,842.326112348388,46.493,29091869.0,41.3457841252403
"Egypt, Arab Rep.",EGY,1964,11.5075774740325,915.128632875069,47.075,29858922.0,43.2722832722833
"Egypt, Arab Rep.",EGY,1965,4.91404229223662,935.954213451495,47.577,30629174.0,37.2632972853675
"Egypt, Arab Rep.",EGY,1966,5.04640371248233,958.850656911766,47.988,31406541.0,36.8175683965158
"Egypt, Arab Rep.",EGY,1967,0.805264127039209,942.860658091527,48.13,32196360.0,35.939719109989
"Egypt, Arab Rep.",EGY,1968,-1.60679234956356,905.16466450931,48.602,32998319.0,29.26348956282
"Egypt, Arab Rep.",EGY,1969,5.27951751357089,930.030902264785,48.7,33811615.0,29.9858977213687
"Egypt, Arab Rep.",EGY,1970,5.59851503851672,959.056055292103,49.0,34623990.0,30.6627936031984
"Egypt, Arab Rep.",EGY,1971,4.05734632653112,975.172435736887,49.48,35433368.0,31.0246763634209
"Egypt, Arab Rep.",EGY,1972,3.05568062514286,982.105208413219,49.908,36258328.0,30.0853465291485
"Egypt, Arab Rep.",EGY,1973,3.50683016247268,993.429316293112,50.098,37102043.0,31.6962722041531
"Egypt, Arab Rep.",EGY,1974,1.55893857170508,985.86207772329,51.044,37969667.0,51.6648281140953
"Egypt, Arab Rep.",EGY,1975,8.93914715890884,1048.96951157098,51.734,38875327.0,53.7142426412392
"Egypt, Arab Rep.",EGY,1976,13.2796894430741,1160.79193679355,52.484,39795557.0,45.0854637114817
"Egypt, Arab Rep.",EGY,1977,9.00304426675032,1235.69710073247,53.272,40748870.0,52.9519238967588
"Egypt, Arab Rep.",EGY,1978,8.62876764493188,1309.77615131996,54.075,41761431.0,53.8393825871563
"Egypt, Arab Rep.",EGY,1979,4.54768962839718,1335.53152120136,54.876,42818628.0,69.4642630644343
"Egypt, Arab Rep.",EGY,1980,10.0113290379907,1431.40108168965,55.673,43950413.0,73.3830375629879
"Egypt, Arab Rep.",EGY,1981,7.3485538963286,1495.85483053225,56.454,45147224.0,74.459577429536
"Egypt, Arab Rep.",EGY,1982,9.90717113397825,1599.40083221654,57.219,46407611.0,64.2019950124688
"Egypt, Arab Rep.",EGY,1983,5.09440684048046,1632.38201364179,57.967,47786402.0,57.1428571428571
"Egypt, Arab Rep.",EGY,1984,9.74576271171259,1738.32577314685,58.697,49247334.0,52.5316455696203
"Egypt, Arab Rep.",EGY,1985,5.79150579142357,1785.07842980601,59.405,50734968.0,46.112600536193
"Egypt, Arab Rep.",EGY,1986,4.74452554738158,1817.07625746528,60.085,52206295.0,36.0544217687075
"Egypt, Arab Rep.",EGY,1987,3.83275261319132,1835.1134262347,60.736,53674435.0,35.3398058252427
"Egypt, Arab Rep.",EGY,1988,5.46132049551341,1882.26797772878,61.358,55187681.0,52.5974025974026
"Egypt, Arab Rep.",EGY,1989,4.92086860390228,1921.85630400049,61.949,56710642.0,50.1298701298701
"Egypt, Arab Rep.",EGY,1990,5.66702915715818,1972.13789303215,62.513,58396618.0,52.9227557411273
"Egypt, Arab Rep.",EGY,1991,1.12540459520747,1940.10019358455,63.059,60028997.0,62.8444444444444
"Egypt, Arab Rep.",EGY,1992,4.47285918408184,1979.02010131221,63.585,61480660.0,59.3098490294752
"Egypt, Arab Rep.",EGY,1993,2.90079079959442,1989.9792002068,64.147,62915681.0,55.9278350515464
"Egypt, Arab Rep.",EGY,1994,3.97317218034541,2024.95373805139,64.663,64285589.0,50.6285714285714
"Egypt, Arab Rep.",EGY,1995,4.64245877240639,2074.8399114013,65.214,65652622.0,50.2450980392157
"Egypt, Arab Rep.",EGY,1996,4.98873056512208,2133.64804177125,65.733,67028048.0,46.9485614646905
"Egypt, Arab Rep.",EGY,1997,5.49235474302942,2204.66575942323,66.207,68431740.0,43.7382474614517
"Egypt, Arab Rep.",EGY,1998,5.575497460986,2277.28504834543,66.635,69943294.0,41.9276270006959
"Egypt, Arab Rep.",EGY,1999,6.05343878467555,2361.86425101237,67.01,71520954.0,38.3615084525358
"Egypt, Arab Rep.",EGY,2000,6.37000382991766,2458.60835003016,67.332,73083284.0,39.0179359012055
"Egypt, Arab Rep.",EGY,2001,3.53525197391507,2492.03441188721,67.612,74652029.0,39.8104265402844
"Egypt, Arab Rep.",EGY,2002,2.39020402573726,2498.48121191713,67.846,76239137.0,40.9870678279229
"Egypt, Arab Rep.",EGY,2003,3.19345473739745,2524.80477192682,68.045,77853548.0,46.1796407185629
"Egypt, Arab Rep.",EGY,2004,4.0920716112534,2574.42341789124,68.211,79477443.0,57.8199052132701
"Egypt, Arab Rep.",EGY,2005,4.47174447174434,2635.70305227819,68.355,81101004.0,62.9526462395543
"Egypt, Arab Rep.",EGY,2006,6.84383819379117,2761.62410769792,68.493,82700403.0,61.5185365063947
"Egypt, Arab Rep.",EGY,2007,7.08782742681038,2902.06559804963,68.627,84276225.0,65.077873254565
"Egypt, Arab Rep.",EGY,2008,7.15628356605819,3052.21297844721,68.761,85864789.0,71.6806253489671
"Egypt, Arab Rep.",EGY,2009,4.67359979952391,3135.09661303014,68.915,87501636.0,56.5534446363462
"Egypt, Arab Rep.",EGY,2010,5.1472348575531,3233.84521246786,69.078,89196072.0,47.9363500745898
"Egypt, Arab Rep.",EGY,2011,1.7645719489982,3222.37650111856,69.232,91093059.0,45.2556341623514
"Egypt, Arab Rep.",EGY,2012,2.22619979863525,3220.99194203067,69.464,93161001.0,40.7117692721084
"Egypt, Arab Rep.",EGY,2013,2.18546605362143,3216.3783902629,69.632,95333553.0,40.373038056332
"Egypt, Arab Rep.",EGY,2014,2.91591187985748,3235.66246235257,69.911,97528654.0,36.9201877934272
"Egypt, Arab Rep.",EGY,2015,4.37201907790141,3306.98159414141,70.135,99597342.0,34.8459429600229
"Egypt, Arab Rep.",EGY,2016,4.34664345555447,3381.22246306207,70.437,101644589.0,30.2465490514505
"Egypt, Arab Rep.",EGY,2017,4.18122099994778,3452.90961245539,70.709,103696057.0,42.8321343581608
"Egypt, Arab Rep.",EGY,2018,5.3311086189448,3568.63966286161,70.974,105682094.0,45.9110196733959
"Egypt, Arab Rep.",EGY,2019,5.55209307156956,3701.2446345188,71.213,107553158.0,41.1240171551108
"Egypt, Arab Rep.",EGY,2020,3.55016483786838,3770.86947867421,69.79,109315124.0,32.1262555667523
"Egypt, Arab Rep.",EGY,2021,3.29064601202211,3837.31992324447,68.976,110957008.0,29.8569734808122
"Egypt, Arab Rep.",EGY,2022,6.58784560886967,4029.78295457978,71.01,112618250.0,36.9831048772713
"Egypt, Arab Rep.",EGY,2023,3.76028052279247,4111.3118478995,71.633,114535772.0,40.4504007720031
"Egypt, Arab Rep.",EGY,2024,2.3991692678251,4137.60929232898,71.806,116538258.0,39.6007520873733
Euro area,EMU,1960,,9952.02306070238,69.2643837390806,270148970.0,
Euro area,EMU,1961,5.74272260133392,10433.7825779823,69.6611114367746,272472951.0,
Euro area,EMU,1962,5.76035075580823,10940.7561628515,69.6367436948097,274815182.0,
Euro area,EMU,1963,4.87497330060114,11375.1810833752,69.7972724163529,277205348.0,
Euro area,EMU,1964,5.86676479936143,11938.498075645,70.3459672680766,279621056.0,
Euro area,EMU,1965,5.04487357895862,12433.7366896114,70.4292993671416,282028347.0,
Euro area,EMU,1966,4.38855362726088,12875.7244874186,70.6804275228543,284299197.0,
Euro area,EMU,1967,3.44115776699263,13225.7892853287,70.8622318109633,286298506.0,
Euro area,EMU,1968,5.67871727264946,13884.3303573363,70.7719681967319,288206171.0,
Euro area,EMU,1969,7.13070221765958,14773.2354764871,70.6887116120244,290179378.0,
Euro area,EMU,1970,5.60933026681403,15513.4373675307,71.1076329543518,291834356.0,39.496817112716
Euro area,EMU,1971,3.75772120966747,16004.1626102909,71.2583987012538,293516097.0,39.2152284757224
Euro area,EMU,1972,4.89280729363637,16672.9624964618,71.6101459215864,295527442.0,39.3945351391345
Euro area,EMU,1973,6.11832599882007,17580.8585032862,71.7217999495399,297413652.0,41.5072698466879
Euro area,EMU,1974,3.23081305355063,18048.6417982501,72.059143247283,299065145.0,48.3016950541468
Euro area,EMU,1975,-0.769015578282421,17823.3353016858,72.1282548964727,300516726.0,44.4624470545594
Euro area,EMU,1976,5.02556006606657,18639.1959736652,72.4556008875793,301804324.0,47.0998843698669
Euro area,EMU,1977,3.10171859318331,19140.1230191745,72.8923283984804,303021757.0,47.2381512093643
Euro area,EMU,1978,3.1120514104376,19654.4805444639,73.0452597271306,304275086.0,46.0611508688519
Euro area,EMU,1979,3.90271291263598,20336.8919329511,73.3842963657177,305541545.0,48.9140805814307
Euro area,EMU,1980,2.18187191469465,20689.0155856249,73.5324597139644,306894340.0,51.3228118167026
Euro area,EMU,1981,0.545418159882544,20718.6112349272,73.8077254152999,308127421.0,53.9308467098339
Euro area,EMU,1982,0.6887772204214,20809.0650142883,74.1516224797819,308901125.0,53.6345423978469
Euro area,EMU,1983,1.39550388752609,21055.6730906866,74.2225186589235,309543455.0,53.3462249501982
Euro area,EMU,1984,2.40456528995527,21526.9894951379,74.6197485732588,310046458.0,56.4003131388926
Euro area,EMU,1985,2.3047536400225,21982.6347901385,74.759320301957,310617659.0,56.8672322589186
Euro area,EMU,1986,2.5193819941004,22481.8111281735,75.0531207580425,311372728.0,50.0701582305494
Euro area,EMU,1987,2.53252434854276,22988.3900492072,75.3657424947315,312223048.0,49.5238818421944
Euro area,EMU,1988,4.31831021258773,23900.7625132827,75.5576776058842,313272522.0,50.7663139824744
Euro area,EMU,1989,4.11112075365263,24775.6710697284,75.7431084684158,314634075.0,53.6393314021805
Euro area,EMU,1990,3.59125766124586,25547.4550182017,75.8176710447045,316087007.0,53.1186422750222
Euro area,EMU,1991,2.36339610868586,26042.413357529,75.967680459718,317407910.0,53.3458215820226
Euro area,EMU,1992,1.12209067760165,26224.3295746237,76.3077212128388,318742973.0,52.4009645793502
Euro area,EMU,1993,-0.682682169925428,25938.6789978624,76.4132090987759,320053176.0,50.6279680145412
Euro area,EMU,1994,2.51527168695237,26510.6892500885,76.7241794048485,321024031.0,53.2241155806286
Euro area,EMU,1995,2.46938801978264,27099.1469106052,76.8823133359499,321808185.0,56.1888013550971
Euro area,EMU,1996,1.74279875100405,27506.4528209062,77.1483236763399,322568383.0,56.8747598695995
Euro area,EMU,1997,2.76386635331764,28202.1804567058,77.5088681140576,323306275.0,60.8888629444565
Euro area,EMU,1998,3.00046427355869,28988.2958059514,77.7189067294806,323976358.0,62.1238730551305
Euro area,EMU,1999,3.00994305317883,29786.7598526447,77.9456362720954,324781951.0,62.866523451929
Euro area,EMU,2000,3.90141358203564,30853.1385054093,78.1997793340467,325789631.0,70.5118517510278
Euro area,EMU,2001,2.18509855153397,31423.952566199,78.5435434936,326861195.0,69.6581865993615
Euro area,EMU,2002,0.946766858097888,31566.1273129298,78.6341349112633,328469678.0,67.2678383535692
Euro area,EMU,2003,0.75319113715031,31628.9508530599,78.6557621579425,330286340.0,65.7762309040936
Euro area,EMU,2004,2.31187462582069,32179.5603833867,79.2321623652194,332140117.0,68.55795577971
Euro area,EMU,2005,1.77166717086934,32577.2810721025,79.3748507782536,333897752.0,71.6139909282343
Euro area,EMU,2006,3.32457136193729,33499.6140523812,79.8077212879617,335499702.0,75.6559314327059
Euro area,EMU,2007,3.01116848351764,34325.8913160023,80.0477786971357,337282985.0,77.3196355529604
Euro area,EMU,2008,0.410531246374063,34294.4150107331,80.2510876108346,338978475.0,78.2346033058084
Euro area,EMU,2009,-4.48276627207102,32645.5191413239,80.4554611719191,340136844.0,68.0015634015066
Euro area,EMU,2010,2.11823129195227,33252.3689886555,80.6989426195589,341002804.0,75.8746139929208
Euro area,EMU,2011,1.7775447306567,33906.6275617053,81.1826341807676,340367367.0,81.0277663717706
Euro area,EMU,2012,-0.920856755560266,33522.1754688076,81.1827315779388,341100659.0,82.6466325925168
Euro area,EMU,2013,-0.166724880410968,33413.4989986022,81.4679843013022,341639530.0,82.3346463167316
Euro area,EMU,2014,1.45587546223307,33841.6103940756,81.8930611162439,342228563.0,82.774155890855
Euro area,EMU,2015,2.14365367393994,34471.1747135027,81.5192696796633,343180482.0,84.1250239193896
Euro area,EMU,2016,1.80158112775391,34995.0723160118,81.907455420636,344132977.0,83.1391434816182
Euro area,EMU,2017,2.62262590499378,35842.3298274979,81.8838037060629,344810179.0,86.1419515182982
Euro area,EMU,2018,1.77991130879937,36369.0726205231,82.0027602577719,345864630.0,87.7964429522812
Euro area,EMU,2019,1.62263181033828,36891.7993038494,82.2804211551829,346496601.0,87.9697040718615
Euro area,EMU,2020,-6.05674425052126,34608.4614772745,81.4873571657503,346986142.0,81.2054987257806
Euro area,EMU,2021,6.43713755486188,36812.8039945725,81.5839330415712,347207191.0,88.4200453456018
Euro area,EMU,2022,3.6592192433758,38051.0445374525,81.6229719062905,348200155.0,100.605084239169
Euro area,EMU,2023,0.473405522226571,38060.382262715,82.2555207096815,349762722.0,92.0403769207638
Euro area,EMU,2024,0.911910157337687,38254.4232216366,82.365841857498,351161936.0,88.5821591055065
Eritrea,ERI,1960,,,37.443,972547.0,
Eritrea,ERI,1961,,,37.912,995573.0,
Eritrea,ERI,1962,,,38.346,1019788.0,
Eritrea,ERI,1963,,,38.833,1045092.0,
Eritrea,ERI,1964,,,39.184,1071287.0,
Eritrea,ERI,1965,,,39.576,1098335.0,
Eritrea,ERI,1966,,,37.634,1124957.0,
Eritrea,ERI,1967,,,40.151,1152339.0,
Eritrea,ERI,1968,,,40.483,1181737.0,
Eritrea,ERI,1969,,,40.792,1212005.0,
Eritrea,ERI,1970,,,41.162,1243453.0,
Eritrea,ERI,1971,,,41.527,1276154.0,
Eritrea,ERI,1972,,,40.723,1309235.0,
Eritrea,ERI,1973,,,41.131,1342669.0,
Eritrea,ERI,1974,,,39.001,1375688.0,
Eritrea,ERI,1975,,,39.031,1408210.0,
Eritrea,ERI,1976,,,42.587,1443807.0,
Eritrea,ERI,1977,,,42.984,1482565.0,
Eritrea,ERI,1978,,,43.38,1522378.0,
Eritrea,ERI,1979,,,43.78,1563332.0,
Eritrea,ERI,1980,,,44.625,1605797.0,
Eritrea,ERI,1981,,,44.974,1649939.0,
Eritrea,ERI,1982,,,44.891,1695461.0,
Eritrea,ERI,1983,,,37.173,1736160.0,
Eritrea,ERI,1984,,,37.679,1771730.0,
Eritrea,ERI,1985,,,38.586,1807816.0,
Eritrea,ERI,1986,,,39.541,1845164.0,
Eritrea,ERI,1987,,,47.363,1888669.0,
Eritrea,ERI,1988,,,48.094,1938255.0,
Eritrea,ERI,1989,,,47.802,1987017.0,
Eritrea,ERI,1990,,,49.733,2032737.0,
Eritrea,ERI,1991,,,50.516,1919571.0,
Eritrea,ERI,1992,,642.072233527209,52.436,1798748.0,56.3771893721132
Eritrea,ERI,1993,13.4547625007102,705.988405158037,53.189,1856006.0,102.060001634922
Eritrea,ERI,1994,21.2214111876814,829.915037227268,54.027,1913915.0,110.881778212018
Eritrea,ERI,1995,2.8583790589487,806.702995328956,54.822,2025267.0,105.322628605412
Eritrea,ERI,1996,9.25883856340832,838.660572635214,55.498,2128464.0,116.617520301229
Eritrea,ERI,1997,7.90868457794079,895.033773452053,56.155,2152135.0,115.414776658722
Eritrea,ERI,1998,1.77258309100318,899.082974199102,49.997,2180419.0,94.9275656742685
Eritrea,ERI,1999,0.0134800959108077,886.053679218386,44.506,2212780.0,96.2592361791151
Eritrea,ERI,2000,-3.14198590251638,845.132430060544,56.285,2247031.0,67.8813619265146
Eritrea,ERI,2001,8.75543552816325,893.268735439193,58.359,2312079.0,72.0627109589752
Eritrea,ERI,2002,3.0054291917378,889.009113592982,58.941,2392978.0,76.5901636574451
Eritrea,ERI,2003,-2.65551592487554,830.379672282601,59.455,2493903.0,74.0078242901552
Eritrea,ERI,2004,1.45173556595506,808.591420184592,60.063,2598284.0,65.570906849032
Eritrea,ERI,2005,2.57444955124846,809.794793468889,60.628,2661215.0,61.1060310218073
Eritrea,ERI,2006,-0.969217110711355,789.402432018085,61.457,2703502.0,45.2608460537354
Eritrea,ERI,2007,1.42682221120323,789.072701743247,61.998,2743222.0,34.5595595326375
Eritrea,ERI,2008,-9.78303001782456,693.398874212494,62.422,2816327.0,30.5609500494496
Eritrea,ERI,2009,3.8765015275421,702.430936480778,63.203,2887885.0,27.9721416148149
Eritrea,ERI,2010,2.19419034888082,703.877374381654,63.665,2945186.0,37.4714654565691
Eritrea,ERI,2011,8.67980010138049,751.374899794668,64.231,2998485.0,47.3937901188684
Eritrea,ERI,2012,,,64.697,3036988.0,
Eritrea,ERI,2013,,,65.005,3074360.0,
Eritrea,ERI,2014,,,65.517,3095173.0,
Eritrea,ERI,2015,,,65.909,3105546.0,
Eritrea,ERI,2016,,,66.242,3124698.0,
Eritrea,ERI,2017,,,66.612,3150347.0,
Eritrea,ERI,2018,,,66.979,3192760.0,
Eritrea,ERI,2019,,,67.306,3240194.0,
Eritrea,ERI,2020,,,66.98,3291271.0,
Eritrea,ERI,2021,,,66.94,3350183.0,
Eritrea,ERI,2022,,,67.789,3409447.0,
Eritrea,ERI,2023,,,68.624,3470390.0,
Eritrea,ERI,2024,,,68.893,3535603.0,
Spain,ESP,1960,,6284.85197897282,69.1092682926829,30455000.0,
Spain,ESP,1961,11.8386741948328,6963.89798499135,69.4804878048781,30739250.0,
Spain,ESP,1962,9.9534381030183,7586.92104922972,69.5190243902439,31023366.0,
Spain,ESP,1963,9.59649887419791,8242.39256135682,69.6812195121951,31296651.0,
Spain,ESP,1964,5.30851024557084,8594.11568014791,70.399756097561,31609195.0,
Spain,ESP,1965,6.25313489898529,9032.89961283128,70.8092682926829,31954292.0,
Spain,ESP,1966,7.24606030950727,9588.73319424273,71.0551219512195,32283194.0,
Spain,ESP,1967,4.34033841707546,9882.54411828384,71.2529268292683,32682947.0,
Spain,ESP,1968,6.5970201375833,10397.6393444975,71.5378048780488,33113134.0,
Spain,ESP,1969,8.90701555527092,11212.7189280648,71.0575609756098,33441054.0,
Spain,ESP,1970,4.24497076715365,11559.5954799611,72.0273170731707,33814531.0,25.8528842334683
Spain,ESP,1971,4.64947364578497,11952.1509075931,71.630243902439,34224490.0,25.9266965745753
Spain,ESP,1972,8.14974586367205,12784.2827351544,72.8180487804878,34604469.0,27.2143538211121
Spain,ESP,1973,7.7884653422601,13628.5600609114,72.6107317073171,34988947.0,28.141361461061
Spain,ESP,1974,5.61878564719633,14237.9022757881,72.969756097561,35373335.0,31.7321293898947
Spain,ESP,1975,0.542203343297047,14161.1462399115,73.3187804878049,35757900.0,29.1198999357995
Spain,ESP,1976,3.30379140860018,14475.2082357205,73.6426829268293,36137812.0,30.1123441469801
Spain,ESP,1977,2.83857436106388,14733.6858232099,74.1319512195122,36511638.0,29.1985265451841
Spain,ESP,1978,1.46300333315605,14805.9881866507,74.2956097560976,36864898.0,27.7598226101619
Spain,ESP,1979,0.0415465166768456,14682.1319378567,74.8187804878049,37191330.0,27.8704940660692
Spain,ESP,1980,2.20872810257116,14886.4067025715,75.3492682926829,37491165.0,31.5983694308493
Spain,ESP,1981,-0.13246859717357,14761.3776341084,75.5285365853659,37758631.0,35.4228067524618
Spain,ESP,1982,1.2464617922282,14855.9108518513,76.1341463414634,37986012.0,36.5726058076023
Spain,ESP,1983,1.77011581051299,15045.4001753188,75.9090243902439,38171525.0,39.817262967199
Spain,ESP,1984,1.78468751370853,15250.4535062705,76.2953658536586,38330364.0,41.5938348404492
Spain,ESP,1985,2.3214357659951,15548.0400421709,76.259512195122,38469512.0,40.9180792623493
Spain,ESP,1986,3.25332169179885,16005.9732611803,76.5104878048781,38584624.0,35.3920090023813
Spain,ESP,1987,5.54712273579352,16850.0903528198,76.7280487804878,38684815.0,36.3648005439518
Spain,ESP,1988,5.09432412898086,17670.9748560478,76.7470731707317,38766939.0,36.7581428262889
Spain,ESP,1989,4.82703031299745,18494.9397646048,76.8136585365854,38827764.0,37.4285579561832
Spain,ESP,1990,3.7813935513235,19174.77083233,76.8375609756098,38867322.0,35.652904977259
Spain,ESP,1991,2.54600049647455,19612.9766041957,76.9712195121951,38966376.0,35.5206586037759
Spain,ESP,1992,0.929215482921151,19698.51176766,77.41,39157685.0,36.020774482446
Spain,ESP,1993,-1.03149183695307,19394.4931411816,77.5465853658537,39361262.0,36.9951619593819
Spain,ESP,1994,2.38319537908909,19762.3886289154,77.9014634146342,39549108.0,41.6958801099563
Spain,ESP,1995,2.75749400293542,20217.9031940372,77.9807317073171,39724050.0,44.8306279725111
Spain,ESP,1996,2.60741117110229,20658.8402775701,78.1204878048781,39889852.0,46.2977506718533
Spain,ESP,1997,3.58729972356299,21310.4311888986,78.6041463414634,40057389.0,51.2271398594527
Spain,ESP,1998,4.30197745333581,22135.4045018802,78.6658536585366,40223509.0,52.730313072059
Spain,ESP,1999,4.40886545305924,23017.838771323,78.7170731707317,40386875.0,54.6969131882495
Spain,ESP,2000,5.20064125553942,24106.8818529374,78.9658536585366,40567864.0,60.1216241049216
Spain,ESP,2001,3.91908880808811,24878.3784543991,79.3682926829268,40850412.0,58.0138895625701
Spain,ESP,2002,2.75545611564098,25205.3154769045,79.5682926829268,41431558.0,55.1021415309759
Spain,ESP,2003,2.9392895953076,25481.1653690112,79.619512195122,42187645.0,53.4357897202258
Spain,ESP,2004,3.1145314799161,25825.3106463315,79.8707317073171,42921895.0,54.4795182656074
Spain,ESP,2005,3.5512255846125,26294.447384391,80.1707317073171,43653155.0,54.6991667043772
Spain,ESP,2006,4.04343515605099,26899.0921497113,80.8219512195122,44397319.0,56.0839263823216
Spain,ESP,2007,3.53350013165972,27338.79541774,80.8731707317073,45226803.0,57.6269487657546
Spain,ESP,2008,0.767165748290694,27112.526293889,81.1756097560976,45954106.0,55.8281315172523
Spain,ESP,2009,-3.76813306940053,25860.8142592652,81.4756097560976,46362946.0,46.8366899971109
Spain,ESP,2010,0.0941223116369514,25766.2515825743,81.6268292682927,46576897.0,52.6933699734019
Spain,ESP,2011,-0.639920636520344,25510.5579678829,82.4756097560976,46742697.0,58.5118228859632
Spain,ESP,2012,-2.86511368637748,24763.568274484,82.4268292682927,46773055.0,60.5540346961864
Spain,ESP,2013,-1.42732224757626,24498.5559507945,83.0780487804878,46604197.0,61.6687726441327
Spain,ESP,2014,1.52048593647231,24947.8512505913,83.2292682926829,46460733.0,63.39926213895
Spain,ESP,2015,4.06086672473866,25982.4416197775,82.8317073170732,46422303.0,63.5820412248232
Spain,ESP,2016,2.91515598595787,26719.2442268615,83.3292682926829,46458139.0,63.1886778507294
Spain,ESP,2017,2.89604207865007,27426.281015093,83.2829268292683,46571232.0,66.167446137857
Spain,ESP,2018,2.39541124478878,27956.7225466484,83.4317073170732,46782011.0,67.0094103982921
Spain,ESP,2019,1.96117850841711,28301.4393949563,83.8317073170732,47118501.0,66.3662250440692
Spain,ESP,2020,-10.9400706350371,25077.019882928,82.2317073170732,47359424.0,59.4461280147076
Spain,ESP,2021,6.68314420473001,26705.3629138959,83.1780487804878,47443821.0,66.524588943191
Spain,ESP,2022,6.37031712129601,28203.1093419474,83.1341463414634,47786102.0,78.4657338703054
Spain,ESP,2023,2.46085796805582,28558.6319817501,83.9341463414634,48352528.0,71.7976366055733
Spain,ESP,2024,3.45525405630191,29245.2192451729,83.8878048780488,48848840.0,69.9502612382631
Estonia,EST,1960,,,68.749268292683,1211537.0,
Estonia,EST,1961,,,69.0778780487805,1225077.0,
Estonia,EST,1962,,,69.2920243902439,1241623.0,
Estonia,EST,1963,,,69.3215609756098,1258857.0,
Estonia,EST,1964,,,70.0720975609756,1277086.0,
