geo_fips,state,year,real_gdp_millions_2017_usd,current_gdp_millions_usd,personal_income_millions_usd,population,per_capita_personal_income_usd
15000,Hawaii,2005,72941.9,57211.8,,,
15000,Hawaii,2006,74892.9,60848.0,,,
15000,Hawaii,2007,76434.1,64106.0,,,
15000,Hawaii,2008,76830.2,65545.5,,,
15000,Hawaii,2009,74118.5,64464.3,,,
15000,Hawaii,2010,76130.2,66739.3,,,
15000,Hawaii,2011,77174.2,68801.1,,,
15000,Hawaii,2012,78694.0,71645.6,,,
15000,Hawaii,2013,80534.9,74598.5,,,
15000,Hawaii,2014,81304.9,77043.0,,,
15000,Hawaii,2015,83857.6,81410.2,,,
15000,Hawaii,2016,85670.4,84287.2,,,
15000,Hawaii,2017,87436.4,87436.4,,,
15000,Hawaii,2018,88836.4,90933.5,,,
15000,Hawaii,2019,88855.2,93240.2,,,
15000,Hawaii,2020,79696.8,84788.0,,,
15000,Hawaii,2021,84532.0,93684.2,,,
15000,Hawaii,2022,87491.2,103954.5,,,
15000,Hawaii,2023,89642.2,111740.2,,,
15000,Hawaii,2024,91878.0,117627.4,,,
15000,Hawaii,2025,94144.2,124607.8,,,
15000,Hawaii *,1997,,,32093.7,,
15000,Hawaii *,1998,,,32687.2,,
15000,Hawaii *,1999,,,34036.1,,
15000,Hawaii *,2000,,,36194.1,,
15000,Hawaii *,2001,,,37198.8,,
15000,Hawaii *,2002,,,39660.2,,
15000,Hawaii *,2003,,,41518.9,,
15000,Hawaii *,2004,,,45146.2,,
15000,Hawaii *,2005,,,48063.8,,
15000,Hawaii *,2006,,,50845.4,,
15000,Hawaii *,2007,,,53925.8,,
15000,Hawaii *,2008,,,55882.8,,
15000,Hawaii *,2009,,,55741.0,,
15000,Hawaii *,2010,,,57474.0,1373001.0,41860.0
15000,Hawaii *,2011,,,59826.6,1393075.0,42946.0
15000,Hawaii *,2012,,,61682.2,1412815.0,43659.0
15000,Hawaii *,2013,,,62666.5,1427863.0,43888.0
15000,Hawaii *,2014,,,66303.3,1439480.0,46061.0
15000,Hawaii *,2015,,,69143.6,1450638.0,47664.0
15000,Hawaii *,2016,,,71595.0,1457861.0,49110.0
15000,Hawaii *,2017,,,74221.7,1459361.0,50859.0
15000,Hawaii *,2018,,,76002.1,1459349.0,52079.0
15000,Hawaii *,2019,,,79556.8,1456662.0,54616.0
15000,Hawaii *,2020,,,81730.5,1450090.0,56362.0
15000,Hawaii *,2021,,,86689.1,1443821.0,60041.0
15000,Hawaii *,2022,,,94571.6,1437059.0,65809.0
15000,Hawaii *,2023,,,99025.4,1435290.0,68993.0
15000,Hawaii *,2024,,,104228.5,1434578.0,72654.0
15000,Hawaii *,2025,,,117160.9,1431476.0,81846.0
16000,Idaho,1997,38816.3,29699.5,26943.0,,
16000,Idaho,1998,40879.3,31352.7,29102.0,,
16000,Idaho,1999,44821.5,34512.8,31005.4,,
16000,Idaho,2000,49793.0,38344.1,33510.8,,
16000,Idaho,2001,48695.4,37740.9,34109.1,,
16000,Idaho,2002,49840.5,38990.7,35956.3,,
16000,Idaho,2003,51542.6,40778.6,37221.0,,
16000,Idaho,2004,55137.1,44732.9,40433.1,,
16000,Idaho,2005,59331.9,48805.1,43002.4,,
16000,Idaho,2006,60738.6,51099.0,46931.6,,
16000,Idaho,2007,61812.1,53712.4,49425.2,,
16000,Idaho,2008,63878.2,56203.6,49327.5,,
16000,Idaho,2009,61276.1,54507.9,48556.8,,
16000,Idaho,2010,62626.4,56086.2,51371.3,1577610.0,32563.0
16000,Idaho,2011,62704.0,57418.2,53665.4,1592408.0,33701.0
16000,Idaho,2012,62007.3,57933.7,57701.0,1608089.0,35882.0
16000,Idaho,2013,64769.8,61712.6,58518.8,1627685.0,35952.0
16000,Idaho,2014,66784.9,64501.7,62413.4,1650174.0,37822.0
16000,Idaho,2015,67790.5,66064.9,65232.4,1676556.0,38909.0
16000,Idaho,2016,70442.5,69185.2,68187.4,1711867.0,39832.0
16000,Idaho,2017,72935.1,72935.1,73279.5,1748342.0,41914.0
16000,Idaho,2018,77652.1,79072.4,78414.5,1784493.0,43942.0
16000,Idaho,2019,81144.3,84429.4,84725.9,1824410.0,46440.0
16000,Idaho,2020,82711.6,88056.8,94766.1,1870566.0,50662.0
16000,Idaho,2021,88955.2,99884.1,107342.5,1919368.0,55926.0
16000,Idaho,2022,92792.5,112609.7,113785.7,1953689.0,58241.0
16000,Idaho,2023,95286.5,120588.1,118908.8,1982277.0,59986.0
16000,Idaho,2024,99567.3,129018.2,127907.3,2012190.0,63566.0
16000,Idaho,2025,101567.6,135552.8,133511.3,2040078.0,65444.0
17000,Illinois,1997,619325.8,416015.1,354850.4,,
17000,Illinois,1998,639642.7,436533.4,373119.3,,
17000,Illinois,1999,663857.8,459971.6,390895.6,,
17000,Illinois,2000,687111.4,486089.7,420201.6,,
17000,Illinois,2001,688404.3,499618.4,426525.4,,
17000,Illinois,2002,692398.1,511485.9,436276.2,,
17000,Illinois,2003,703548.8,528577.0,447476.1,,
17000,Illinois,2004,726139.0,560079.8,468280.8,,
17000,Illinois,2005,741248.6,589153.7,486192.7,,
17000,Illinois,2006,759825.7,624068.1,513711.2,,
17000,Illinois,2007,769571.6,649307.4,544926.3,,
17000,Illinois,2008,759095.3,649677.3,546397.3,,
17000,Illinois,2009,740794.3,645843.2,527894.2,,
17000,Illinois,2010,755391.4,663929.0,550674.1,12867274.0,42796.0
17000,Illinois,2011,772225.6,691805.5,571488.4,12908902.0,44271.0
17000,Illinois,2012,790723.3,725478.0,607948.6,12945084.0,46964.0
17000,Illinois,2013,795435.2,742890.9,611245.1,12967354.0,47137.0
17000,Illinois,2014,811490.1,772291.7,640908.0,12972144.0,49406.0
17000,Illinois,2015,825424.9,802592.0,663187.0,12960211.0,51171.0
17000,Illinois,2016,826404.7,813561.6,671005.4,12941372.0,51850.0
17000,Illinois,2017,832826.8,832826.8,697213.4,12914053.0,53989.0
17000,Illinois,2018,851517.2,871024.2,732759.8,12877368.0,56903.0
17000,Illinois,2019,858018.3,895601.8,748952.7,12840273.0,58328.0
17000,Illinois,2020,810693.1,860807.8,791189.3,12764231.0,61985.0
17000,Illinois,2021,857114.6,947223.9,840618.9,12669716.0,66349.0
17000,Illinois,2022,872907.5,1037735.9,877904.4,12621061.0,69559.0
17000,Illinois,2023,884965.3,1100794.1,923731.0,12662187.0,72952.0
17000,Illinois,2024,899125.9,1148106.1,960192.4,12712481.0,75531.0
17000,Illinois,2025,913681.4,1201996.1,1003610.4,12714221.0,78936.0
18000,Indiana,1997,244848.3,170924.6,147007.2,,
18000,Indiana,1998,260549.9,185336.3,157397.7,,
18000,Indiana,1999,268864.3,193659.9,164790.1,,
18000,Indiana,2000,278990.4,204147.3,172037.4,,
18000,Indiana,2001,273884.4,205325.1,174531.8,,
18000,Indiana,2002,280723.0,213419.6,180333.8,,
18000,Indiana,2003,293045.2,225349.3,186564.2,,
18000,Indiana,2004,303819.8,239278.5,194750.2,,
18000,Indiana,2005,306344.6,247428.3,200841.3,,
18000,Indiana,2006,312525.5,259030.3,210505.2,,
18000,Indiana,2007,322661.7,273340.8,218092.4,,
18000,Indiana,2008,322384.3,277774.5,224547.8,,
18000,Indiana,2009,299789.0,264925.0,223577.5,,
18000,Indiana,2010,320731.8,284685.8,235522.8,6504543.0,36209.0
18000,Indiana,2011,321532.8,292373.8,249908.4,6532280.0,38257.0
18000,Indiana,2012,323876.2,301277.4,261763.6,6562123.0,39890.0
18000,Indiana,2013,333207.4,313466.9,258973.5,6594019.0,39274.0
18000,Indiana,2014,343827.8,329360.9,274449.0,6619744.0,41459.0
18000,Indiana,2015,341205.2,333163.8,282288.6,6641858.0,42501.0
18000,Indiana,2016,348439.2,342716.6,291007.3,6671136.0,43622.0
18000,Indiana,2017,357535.8,357535.8,302847.4,6703122.0,45180.0
18000,Indiana,2018,368762.9,377376.9,318109.6,6741293.0,47188.0
18000,Indiana,2019,370507.2,384838.7,330215.4,6776786.0,48727.0
18000,Indiana,2020,359963.6,378293.0,356181.0,6800786.0,52374.0
18000,Indiana,2021,386872.8,425270.9,390058.5,6825172.0,57150.0
18000,Indiana,2022,393481.5,467679.6,410394.0,6857721.0,59844.0
18000,Indiana,2023,400369.5,496849.5,429062.8,6902510.0,62160.0
18000,Indiana,2024,412003.4,519516.5,448589.5,6950741.0,64538.0
18000,Indiana,2025,422438.7,545234.0,466358.9,6983582.0,66779.0
19000,Iowa,1997,120232.5,82808.8,71654.0,,
19000,Iowa,1998,121031.0,84629.7,74477.1,,
19000,Iowa,1999,123683.4,87774.3,76986.5,,
19000,Iowa,2000,129323.4,93125.6,81152.8,,
19000,Iowa,2001,128077.5,94922.6,82632.1,,
19000,Iowa,2002,131035.2,98669.4,85297.2,,
19000,Iowa,2003,137476.9,105329.7,88184.5,,
19000,Iowa,2004,149063.2,117149.8,95380.4,,
19000,Iowa,2005,153626.8,122866.1,97247.5,,
19000,Iowa,2006,155704.5,127670.8,103525.3,,
19000,Iowa,2007,162838.1,137590.2,110908.1,,
19000,Iowa,2008,160469.1,137749.2,115005.8,,
19000,Iowa,2009,156737.2,137094.3,114412.1,,
19000,Iowa,2010,161593.1,142497.7,118602.6,3059464.0,38766.0
19000,Iowa,2011,164559.3,149026.1,127374.7,3075612.0,41414.0
19000,Iowa,2012,170923.7,158553.1,133557.6,3091474.0,43202.0
19000,Iowa,2013,171069.1,162415.0,133268.2,3110671.0,42842.0
19000,Iowa,2014,180309.9,173734.2,139688.7,3128557.0,44650.0
19000,Iowa,2015,185989.2,181471.7,143689.3,3142212.0,45729.0
19000,Iowa,2016,186729.9,183834.8,144458.2,3155644.0,45778.0
19000,Iowa,2017,187125.0,187125.0,149821.8,3167096.0,47306.0
19000,Iowa,2018,189245.1,193155.1,158268.8,3177156.0,49815.0
19000,Iowa,2019,188471.4,196262.5,160180.9,3188506.0,50237.0
19000,Iowa,2020,187261.7,199449.6,169877.9,3194867.0,53172.0
19000,Iowa,2021,202470.6,225055.3,182808.1,3200564.0,57117.0
19000,Iowa,2022,202672.5,244156.8,199643.5,3207401.0,62245.0
19000,Iowa,2023,201359.8,253166.5,203897.1,3221261.0,63297.0
19000,Iowa,2024,206438.9,265794.5,214988.1,3234245.0,66472.0
19000,Iowa,2025,208842.3,277110.1,221631.4,3240358.0,68397.0
20000,Kansas,1997,108792.9,74643.2,67464.4,,
20000,Kansas,1998,112625.7,78242.3,70964.8,,
20000,Kansas,1999,115486.4,81609.7,74175.3,,
20000,Kansas,2000,118840.9,85990.5,76659.2,,
20000,Kansas,2001,119474.1,88869.7,78736.4,,
20000,Kansas,2002,121050.5,91359.0,80277.5,,
20000,Kansas,2003,123486.7,95236.3,82791.3,,
20000,Kansas,2004,124793.2,98913.7,85676.5,,
20000,Kansas,2005,129588.2,105343.9,90040.9,,
20000,Kansas,2006,136135.8,113831.8,99829.1,,
20000,Kansas,2007,143586.6,123608.9,106812.7,,
20000,Kansas,2008,147265.0,129223.2,115092.0,,
20000,Kansas,2009,141902.5,126049.7,111593.2,,
20000,Kansas,2010,143870.1,129235.7,117120.8,2864917.0,40881.0
20000,Kansas,2011,147836.8,136747.1,125299.8,2880282.0,43503.0
20000,Kansas,2012,150077.1,141812.1,132493.0,2896371.0,45744.0
20000,Kansas,2013,150702.9,144999.3,133872.9,2906325.0,46063.0
20000,Kansas,2014,154110.1,150276.1,136725.5,2916942.0,46873.0
20000,Kansas,2015,158602.6,155699.0,135975.9,2925253.0,46483.0
20000,Kansas,2016,164643.7,162144.5,138100.6,2928355.0,47160.0
20000,Kansas,2017,166273.6,166273.6,143436.6,2929954.0,48955.0
20000,Kansas,2018,169796.9,173373.0,150104.3,2933316.0,51172.0
20000,Kansas,2019,169562.3,176068.8,154802.5,2936945.0,52709.0
20000,Kansas,2020,166621.4,175385.6,163894.7,2939300.0,55760.0
20000,Kansas,2021,170401.2,188993.3,172414.9,2939068.0,58663.0
20000,Kansas,2022,177776.1,213368.8,185258.0,2943069.0,62947.0
20000,Kansas,2023,180267.5,224851.3,190179.6,2956174.0,64333.0
20000,Kansas,2024,181599.6,230522.1,198720.5,2970514.0,66898.0
20000,Kansas,2025,185144.0,241378.4,209789.3,2980239.0,70393.0
21000,Kentucky,1997,155770.4,104878.1,86249.3,,
21000,Kentucky,1998,160810.1,110020.1,91028.0,,
21000,Kentucky,1999,165761.9,115592.7,95483.3,,
21000,Kentucky,2000,161101.0,114549.6,102537.6,,
21000,Kentucky,2001,161316.4,117767.9,104451.5,,
21000,Kentucky,2002,165435.3,122731.2,107985.0,,
21000,Kentucky,2003,170481.9,128289.6,111478.8,,
21000,Kentucky,2004,175344.6,135694.5,119188.0,,
21000,Kentucky,2005,182017.9,144914.9,123621.8,,
21000,Kentucky,2006,186332.6,153009.8,129775.5,,
21000,Kentucky,2007,185790.0,156900.0,135885.4,,
21000,Kentucky,2008,186515.9,160700.2,140661.2,,
21000,Kentucky,2009,178112.8,157440.1,141317.4,,
21000,Kentucky,2010,186720.6,166656.3,145986.6,4359778.0,33485.0
21000,Kentucky,2011,188389.8,171238.1,153352.4,4382689.0,34990.0
21000,Kentucky,2012,192060.1,178370.6,157216.4,4403989.0,35699.0
21000,Kentucky,2013,196698.0,184920.6,158157.8,4422045.0,35766.0
21000,Kentucky,2014,196795.8,188326.4,167486.9,4436139.0,37755.0
21000,Kentucky,2015,199487.1,194621.2,174328.3,4450143.0,39174.0
21000,Kentucky,2016,201007.2,197944.8,176778.7,4465931.0,39584.0
21000,Kentucky,2017,203564.0,203564.0,183174.1,4481400.0,40874.0
21000,Kentucky,2018,205940.1,210509.1,189070.4,4492610.0,42085.0
21000,Kentucky,2019,211783.1,220678.8,197881.2,4503690.0,43938.0
21000,Kentucky,2020,206601.9,218948.6,211802.4,4509189.0,46971.0
21000,Kentucky,2021,215535.0,238693.7,231845.8,4513622.0,51366.0
21000,Kentucky,2022,220641.8,262586.6,241941.1,4532772.0,53376.0
21000,Kentucky,2023,226942.4,283267.7,257455.3,4563416.0,56417.0
21000,Kentucky,2024,230966.4,295375.3,270976.6,4593557.0,58991.0
21000,Kentucky,2025,233243.1,306897.4,282779.1,4613160.0,61298.0
22000,Louisiana,1997,202386.5,116423.1,96494.4,,
22000,Louisiana,1998,209356.6,120228.8,99898.0,,
22000,Louisiana,1999,213475.3,125667.3,102721.3,,
22000,Louisiana,2000,206556.1,132375.8,108423.5,,
22000,Louisiana,2001,210534.7,138204.3,115992.2,,
22000,Louisiana,2002,214856.1,140082.8,119920.7,,
22000,Louisiana,2003,223576.0,155198.7,124687.9,,
22000,Louisiana,2004,234620.8,170999.6,130736.5,,
22000,Louisiana,2005,249560.9,199314.2,141478.1,,
22000,Louisiana,2006,247139.7,207249.8,147604.8,,
22000,Louisiana,2007,234216.4,203771.3,162627.2,,
22000,Louisiana,2008,237061.6,213803.5,171807.4,,
22000,Louisiana,2009,241868.8,206111.5,164681.9,,
22000,Louisiana,2010,253466.9,226555.6,175977.2,4558308.0,38606.0
22000,Louisiana,2011,241235.9,230518.7,180397.7,4588135.0,39318.0
22000,Louisiana,2012,242416.8,235960.9,191342.0,4614687.0,41464.0
22000,Louisiana,2013,236482.3,231652.7,190547.3,4637391.0,41089.0
22000,Louisiana,2014,243042.9,240965.0,199714.1,4658851.0,42868.0
22000,Louisiana,2015,239584.1,234324.2,198468.5,4677516.0,42430.0
22000,Louisiana,2016,235554.2,227440.3,199839.2,4684513.0,42660.0
22000,Louisiana,2017,239830.7,239830.7,205521.9,4676911.0,43944.0
22000,Louisiana,2018,245220.3,256444.4,215113.2,4669387.0,46069.0
22000,Louisiana,2019,246674.4,257499.0,220909.4,4663080.0,47374.0
22000,Louisiana,2020,225636.0,233652.0,227311.4,4644587.0,48941.0
22000,Louisiana,2021,242582.1,273063.3,251144.1,4618824.0,54374.0
22000,Louisiana,2022,240043.0,304299.3,258883.8,4601097.0,56266.0
22000,Louisiana,2023,248949.4,318044.3,275886.6,4605680.0,59901.0
22000,Louisiana,2024,257055.9,329172.8,287105.5,4617273.0,62181.0
22000,Louisiana,2025,259927.1,340079.8,298536.3,4617493.0,64653.0
23000,Maine,1997,46325.0,30574.2,29869.4,,
23000,Maine,1998,48138.5,32412.8,31911.7,,
23000,Maine,1999,50620.3,34714.7,33164.6,,
23000,Maine,2000,52958.5,37222.0,35762.8,,
23000,Maine,2001,54066.2,38925.7,37360.8,,
23000,Maine,2002,55406.5,40664.1,38861.8,,
23000,Maine,2003,56882.4,42493.4,41255.7,,
23000,Maine,2004,58934.8,45233.1,43096.8,,
23000,Maine,2005,59589.7,47028.1,44195.7,,
23000,Maine,2006,59986.0,48889.3,45554.6,,
23000,Maine,2007,60032.6,50291.3,47512.8,,
23000,Maine,2008,59845.1,51001.9,49147.8,,
23000,Maine,2009,58771.8,51451.2,49822.2,,
23000,Maine,2010,59958.5,52802.5,50766.3,1329169.0,38194.0
23000,Maine,2011,59429.7,53104.5,53110.1,1330727.0,39911.0
23000,Maine,2012,59181.7,54018.5,53678.2,1332142.0,40295.0
23000,Maine,2013,59013.9,54924.8,53584.3,1334581.0,40151.0
23000,Maine,2014,59589.8,56537.4,56247.8,1336877.0,42074.0
23000,Maine,2015,60563.0,58755.8,58373.7,1337888.0,43631.0
23000,Maine,2016,62037.1,61092.2,59997.2,1342545.0,44689.0
23000,Maine,2017,63000.6,63000.6,62763.3,1347549.0,46576.0
23000,Maine,2018,64806.3,66216.0,65282.0,1353669.0,48226.0
23000,Maine,2019,66758.4,69708.7,68865.1,1360573.0,50615.0
23000,Maine,2020,67639.2,72309.7,74743.3,1370308.0,54545.0
23000,Maine,2021,71353.5,79407.6,81501.2,1383892.0,58893.0
23000,Maine,2022,72884.4,86310.6,87445.4,1395772.0,62650.0
23000,Maine,2023,75514.0,93743.8,93023.9,1404710.0,66223.0
23000,Maine,2024,77758.6,99174.1,98585.3,1411219.0,69858.0
23000,Maine,2025,78200.8,102843.7,102554.7,1416373.0,72407.0
24000,Maryland,1997,237589.2,159167.8,155195.0,,
24000,Maryland,1998,248662.9,169360.1,167434.8,,
24000,Maryland,1999,258913.4,179779.6,177332.9,,
24000,Maryland,2000,269301.2,191430.2,193545.6,,
24000,Maryland,2001,281053.6,205276.0,200640.2,,
24000,Maryland,2002,290400.3,217001.4,210023.1,,
24000,Maryland,2003,297690.6,226803.4,220983.7,,
24000,Maryland,2004,311504.8,243449.8,236152.2,,
24000,Maryland,2005,325644.5,261795.3,248334.3,,
24000,Maryland,2006,329874.0,273791.0,258851.6,,
24000,Maryland,2007,331763.5,282618.2,269377.5,,
24000,Maryland,2008,338165.4,292908.3,279581.1,,
24000,Maryland,2009,336285.8,298282.8,280319.1,,
24000,Maryland,2010,352622.9,313930.5,293616.7,5817317.0,50473.0
24000,Maryland,2011,360155.9,324920.9,306749.7,5878917.0,52178.0
24000,Maryland,2012,361561.8,331869.0,314586.9,5935571.0,53000.0
24000,Maryland,2013,364633.2,339895.8,310547.7,5982835.0,51906.0
24000,Maryland,2014,370343.9,351743.1,323914.0,6027677.0,53738.0
24000,Maryland,2015,378745.9,367314.1,336465.4,6063463.0,55491.0
24000,Maryland,2016,391950.9,386496.4,349759.1,6095112.0,57384.0
24000,Maryland,2017,399714.5,399714.5,361872.5,6125313.0,59078.0
24000,Maryland,2018,402480.9,410771.8,372122.1,6150490.0,60503.0
24000,Maryland,2019,402506.2,419391.6,383850.1,6175270.0,62159.0
24000,Maryland,2020,389178.6,413804.5,400927.6,6179306.0,64882.0
24000,Maryland,2021,407160.1,447714.3,424580.0,6179472.0,68708.0
24000,Maryland,2022,412670.7,481861.4,448016.8,6192684.0,72346.0
24000,Maryland,2023,420558.0,515035.9,478076.6,6221389.0,76844.0
24000,Maryland,2024,433105.9,546028.4,503891.9,6254498.0,80565.0
24000,Maryland,2025,436172.0,568139.7,516471.0,6268544.0,82391.0
25000,Massachusetts,1997,322389.9,236435.6,198011.6,,
25000,Massachusetts,1998,335504.4,247686.8,210041.7,,
25000,Massachusetts,1999,353837.9,262868.8,227361.0,,
25000,Massachusetts,2000,382599.6,287091.4,250960.3,,
25000,Massachusetts,2001,388180.8,294876.4,252094.1,,
25000,Massachusetts,2002,388451.6,299915.8,253887.5,,
25000,Massachusetts,2003,397069.9,309736.1,262150.0,,
25000,Massachusetts,2004,407886.0,324919.0,275246.6,,
25000,Massachusetts,2005,417075.6,340637.8,290365.8,,
25000,Massachusetts,2006,426926.1,358418.3,308419.3,,
25000,Massachusetts,2007,440373.8,377985.6,324526.5,,
25000,Massachusetts,2008,447526.8,387923.4,333087.9,,
25000,Massachusetts,2009,441307.6,388963.9,333535.3,,
25000,Massachusetts,2010,462330.8,409270.0,351799.8,6594643.0,53346.0
25000,Massachusetts,2011,472664.3,423684.9,365910.1,6655955.0,54975.0
25000,Massachusetts,2012,483286.3,441373.9,386812.3,6720622.0,57556.0
25000,Massachusetts,2013,486991.8,452580.4,382658.8,6783448.0,56411.0
25000,Massachusetts,2014,496250.9,469824.9,407442.7,6840753.0,59561.0
25000,Massachusetts,2015,514398.7,497767.0,429771.3,6884578.0,62425.0
25000,Massachusetts,2016,521662.8,514108.0,444660.9,6930460.0,64160.0
25000,Massachusetts,2017,530129.4,530129.4,468530.7,6974483.0,67178.0
25000,Massachusetts,2018,549262.1,559605.0,491982.5,7004930.0,70234.0
25000,Massachusetts,2019,566326.8,588069.5,510511.4,7026248.0,72658.0
25000,Massachusetts,2020,560395.8,592855.5,548988.8,6991353.0,78524.0
25000,Massachusetts,2021,597420.0,650308.8,584034.8,7008232.0,83336.0
25000,Massachusetts,2022,607470.6,696323.1,624692.2,7044746.0,88675.0
25000,Massachusetts,2023,614786.1,737867.4,647767.1,7099240.0,91245.0
25000,Massachusetts,2024,628786.9,778523.4,674306.5,7146179.0,94359.0
25000,Massachusetts,2025,644178.8,820104.9,707420.3,7152887.0,98900.0
26000,Michigan,1997,423459.8,299832.7,257790.4,,
26000,Michigan,1998,431274.3,311088.2,274573.4,,
26000,Michigan,1999,457637.6,337150.2,290155.6,,
26000,Michigan,2000,467654.4,351879.5,302781.8,,
26000,Michigan,2001,453301.5,349127.5,304944.0,,
26000,Michigan,2002,465788.4,363372.1,309307.3,,
26000,Michigan,2003,477085.4,376123.8,319868.2,,
26000,Michigan,2004,485082.7,388764.6,327792.1,,
26000,Michigan,2005,493796.3,402828.8,331890.2,,
26000,Michigan,2006,483763.6,402537.3,338066.4,,
26000,Michigan,2007,482935.1,410613.0,347126.0,,
26000,Michigan,2008,455256.7,391633.6,353217.5,,
26000,Michigan,2009,416297.1,371707.0,341256.4,,
26000,Michigan,2010,441271.5,393179.6,358575.9,9889079.0,36260.0
26000,Michigan,2011,453989.1,408354.1,378916.5,9907652.0,38245.0
26000,Michigan,2012,463302.6,426141.1,397098.8,9935115.0,39969.0
26000,Michigan,2013,472779.9,441470.8,393170.1,9961041.0,39471.0
26000,Michigan,2014,479534.9,456123.5,414728.7,9983817.0,41540.0
26000,Michigan,2015,490618.7,479222.7,435538.2,10001517.0,43547.0
26000,Michigan,2016,500159.5,494752.5,446245.8,10032977.0,44478.0
26000,Michigan,2017,505101.5,505101.5,460758.5,10060989.0,45797.0
26000,Michigan,2018,516843.0,525240.8,478718.5,10076640.0,47508.0
26000,Michigan,2019,521085.1,540237.3,494626.7,10082775.0,49057.0
26000,Michigan,2020,502622.3,530161.3,526515.3,10063675.0,52318.0
26000,Michigan,2021,528701.8,573329.4,561493.4,10044239.0,55902.0
26000,Michigan,2022,539807.5,624173.2,593071.2,10052817.0,58996.0
26000,Michigan,2023,554556.2,676030.8,626111.3,10078374.0,62124.0
26000,Michigan,2024,562177.6,702466.9,655066.6,10113053.0,64774.0
26000,Michigan,2025,568865.7,730067.6,684031.5,10134525.0,67495.0
92000,Mideast,1997,2438052.9,1625822.8,1380268.7,,
92000,Mideast,1998,2502639.0,1697986.0,1452223.0,,
92000,Mideast,1999,2614464.5,1799286.8,1529577.7,,
92000,Mideast,2000,2713231.6,1905971.2,1670367.6,,
92000,Mideast,2001,2771541.7,1994838.0,1687186.2,,
92000,Mideast,2002,2784056.2,2044263.9,1724612.8,,
92000,Mideast,2003,2829745.8,2117700.0,1788045.2,,
92000,Mideast,2004,2907954.7,2236165.3,1891153.1,,
92000,Mideast,2005,2976619.3,2355937.7,1965317.8,,
92000,Mideast,2006,3029492.0,2476434.0,2084728.9,,
92000,Mideast,2007,3077936.8,2587381.3,2194245.8,,
92000,Mideast,2008,3089355.4,2635435.7,2232319.5,,
92000,Mideast,2009,3092498.2,2674607.7,2228869.6,,
92000,Mideast,2010,3194703.1,2791797.9,2316170.3,48406061.0,47849.0
92000,Mideast,2011,3219506.5,2860084.3,2430361.1,48774353.0,49829.0
92000,Mideast,2012,3301294.0,2993727.7,2562464.1,49102221.0,52186.0
92000,Mideast,2013,3334509.2,3086399.1,2544843.9,49373414.0,51543.0
92000,Mideast,2014,3395872.9,3214324.2,2669233.7,49617989.0,53796.0
92000,Mideast,2015,3465391.0,3345236.8,2756508.1,49805277.0,55346.0
92000,Mideast,2016,3518584.5,3455098.6,2857998.0,49978988.0,57184.0
92000,Mideast,2017,3572774.4,3572774.4,3015877.4,50140633.0,60148.0
92000,Mideast,2018,3647342.2,3736014.5,3115981.6,50266860.0,61989.0
92000,Mideast,2019,3711064.2,3876195.2,3214790.1,50350918.0,63848.0
92000,Mideast,2020,3603890.4,3831778.2,3359169.7,50145945.0,66988.0
92000,Mideast,2021,3773854.7,4160983.6,3576888.4,49940099.0,71624.0
92000,Mideast,2022,3844101.8,4488400.5,3746271.1,49974427.0,74964.0
92000,Mideast,2023,3891908.8,4748506.1,3946266.2,50284658.0,78479.0
92000,Mideast,2024,3983256.3,5017311.1,4134108.1,50587471.0,81722.0
92000,Mideast,2025,4070866.4,5289270.1,4320899.4,50633324.0,85337.0
27000,Minnesota,1997,225480.3,157345.9,132462.0,,
27000,Minnesota,1998,237724.0,167867.4,143296.4,,
27000,Minnesota,1999,247004.7,176780.4,151333.2,,
27000,Minnesota,2000,263345.6,192389.5,163779.6,,
27000,Minnesota,2001,263518.7,196869.4,166761.7,,
27000,Minnesota,2002,268982.8,204061.1,172931.3,,
27000,Minnesota,2003,280796.9,215975.1,180529.9,,
27000,Minnesota,2004,293753.9,231949.4,194250.6,,
27000,Minnesota,2005,301761.2,244635.4,196687.6,,
27000,Minnesota,2006,302272.7,252357.6,206014.6,,
27000,Minnesota,2007,304208.0,261250.7,218136.7,,
27000,Minnesota,2008,309290.4,268771.5,223088.4,,
27000,Minnesota,2009,296875.2,262628.8,217994.6,,
27000,Minnesota,2010,308091.9,274649.2,233331.4,5329001.0,43785.0
27000,Minnesota,2011,315213.3,287070.8,243902.8,5367594.0,45440.0
27000,Minnesota,2012,321053.9,298641.4,262309.6,5406884.0,48514.0
27000,Minnesota,2013,329774.5,311752.1,259811.4,5448823.0,47682.0
27000,Minnesota,2014,338623.9,324701.5,276388.4,5489999.0,50344.0
27000,Minnesota,2015,345456.2,336762.0,285755.7,5529445.0,51679.0
27000,Minnesota,2016,350603.6,345248.8,292867.4,5577230.0,52511.0
27000,Minnesota,2017,354721.9,354721.9,306647.5,5624461.0,54520.0
27000,Minnesota,2018,364799.7,372439.2,324518.4,5665845.0,57276.0
27000,Minnesota,2019,369617.4,384850.2,332652.0,5698916.0,58371.0
27000,Minnesota,2020,357831.5,378969.4,352469.6,5713193.0,61694.0
27000,Minnesota,2021,377975.8,416141.9,384011.1,5719734.0,67138.0
27000,Minnesota,2022,385921.8,457393.8,405421.3,5738155.0,70654.0
27000,Minnesota,2023,389864.5,483222.0,425067.9,5770672.0,73660.0
27000,Minnesota,2024,399253.3,507687.8,445338.9,5811134.0,76635.0
