"default","pay_delay","male","age","limit_bal_10k","bill_ratio","pred","pred_lpm"
1,2,1,42,5,0.95294,0.574058884369638,0.495765871588606
1,4,1,37,15,1.00744666666667,0.810274141682372,0.688724475365091
0,-1,0,57,8,0.009075,0.141442765993424,0.160032588746411
0,0,0,23,4,0.500875,0.207934800195798,0.228240529424751
0,1,1,32,3,0.969833333333333,0.390578792132521,0.372184105426049
0,0,1,37,5,0.608,0.244138500536378,0.262755486574649
0,0,0,23,14,0.319521428571429,0.178856580678469,0.204069727032618
0,0,0,49,5,0.09974,0.2449008854129,0.267113994183422
0,-2,0,25,3,0.898566666666667,0.0638430817712592,0.00876390984174482
1,0,0,29,4,0.661525,0.216815638323725,0.237769116731955
1,2,0,43,10,0.50485,0.527936775654569,0.470569901271439
0,0,1,29,13,1.00800769230769,0.205825275201861,0.230714061584671
0,0,0,27,2,1.0109,0.220169081715951,0.239427081441313
0,-2,1,26,5,0,0.0683844850306619,0.0202165142534875
0,-2,1,41,26,0.00417692307692308,0.0536015149947986,-0.00672070250198062
1,2,0,52,3,0.0816666666666667,0.579859657444955,0.501782343906738
0,0,0,31,1,1.5915,0.229592616709025,0.248196553218663
0,0,1,32,20,0.217575,0.189323372643177,0.21855879356378
0,0,0,46,3,0.941133333333333,0.246901646266398,0.267183861008247
0,0,0,35,18,0.662961111111111,0.183532635184425,0.213458580690173
0,0,1,35,10,0.29109,0.224232547029496,0.247493889609515
0,0,0,39,14,0.751371428571429,0.200604943345609,0.229479293185163
0,0,0,34,29,1.07035517241379,0.153578191573974,0.185282600174294
0,0,0,52,2,0.72955,0.26048719066278,0.279129528554664
0,0,0,40,8,0.44575,0.220689747497901,0.245569872504976
0,-2,0,38,50,0.02731,0.0308353752962745,-0.084193588902336
0,-1,1,45,18,0.0247388888888889,0.119815382180839,0.131503278745505
0,-1,0,40,2,0.1473,0.136840075199526,0.147537406144612
0,0,0,25,3,1.0202,0.213988317878479,0.233833805433032
0,0,1,33,15,0.302233333333333,0.205508352546648,0.23223229264438
0,-1,0,27,28,0.0211571428571429,0.0800079488042084,0.064048047426125
0,0,0,43,5,0.47174,0.235215162457703,0.257585406876218
0,2,0,43,2,0.7647,0.564935953002971,0.489906543185145
0,-1,1,30,20,0.024675,0.103005760955622,0.102847649999068
1,1,0,49,21,0,0.324634493147124,0.340975658151654
0,0,0,38,23,0.974,0.173733847462932,0.206137473147709
0,0,1,57,5,0.95834,0.278256242512599,0.294517444265329
1,0,1,55,5,1.03474,0.274715651038216,0.291341248496261
0,0,0,23,7,0.708642857142857,0.198861146710094,0.220989288707111
0,-2,1,30,31,0.00498064516129032,0.0447115846368872,-0.0362751804279212
0,-1,0,30,18,0.0138222222222222,0.0971767379575532,0.0929831434718597
0,0,0,24,9,0.271122222222222,0.194361297593734,0.217743226113219
0,0,1,28,39,0.383192307692308,0.13651630082526,0.166281877480592
0,-1,0,34,15,0.00514666666666667,0.10549676878304,0.106586775727636
0,1,1,37,40,0.0340275,0.251354651013977,0.290692625997829
0,0,0,32,8,0.3551,0.208754516071032,0.232865089428704
0,0,1,27,32,0.42991875,0.151524399789494,0.181613341270551
1,-1,0,37,24,0.000991666666666667,0.0928717841674502,0.0895973472283183
0,-2,1,31,20,5e-04,0.0548072126199003,-0.0080991999120413
1,1,1,55,11,0.841909090909091,0.403550842641231,0.389373714856626
1,2,0,28,17,0.775670588235294,0.462180249310072,0.429828871328936
1,0,0,51,9,0.125722222222222,0.234517934925775,0.260621868995637
0,-1,1,36,20,0.019385,0.108016262714251,0.112376237306272
0,-2,1,30,36,0,0.0408897010606668,-0.0483605816239875
0,-1,0,36,14,0.0288285714285714,0.108978370116123,0.112180051735917
0,0,1,25,22,0.764936363636364,0.174552551276088,0.202607947893615
0,0,1,50,10,1.5497,0.248164990423237,0.271315357877525
0,2,0,40,8,0.71705,0.530624935304035,0.470639768096263
0,-1,0,27,3,0.925733333333333,0.121799028483898,0.124475053406456
1,2,1,30,5,0.08374,0.547911057090897,0.476708696974198
0,0,0,26,12,0.186925,0.188432847417563,0.213668181164647
0,0,1,27,5,0.1402,0.228179426044106,0.246874507729309
0,0,0,27,36,0.221769444444444,0.130171617210973,0.157246353308063
0,2,0,25,9,0.955711111111111,0.492809944129301,0.44440121958904
0,-1,1,32,50,0.77281,0.0625821992227897,0.0335114385917386
0,0,0,46,14,0.48625,0.210723543965773,0.240595978376901
0,0,1,45,3,0.5729,0.264640790295471,0.280294430129348
0,0,1,30,7,0.284028571428571,0.226284794122068,0.246804640904484
0,-2,1,39,20,0,0.0585925094412228,0.00460558316423088
0,0,1,48,35,0.157054285714286,0.168982103774276,0.207712156128125
1,1,1,32,12,0,0.351396838462322,0.35043038327313
0,0,1,46,24,1.96589166666667,0.196993168931451,0.231123842990403
0,0,0,23,9,0.245655555555556,0.19297930885162,0.216155128228684
0,1,0,33,26,0,0.275379665690583,0.303480690803043
0,0,0,24,5,0.5449,0.206322153727095,0.227411547070072
0,0,1,40,11,0.0771,0.228713479267814,0.253017298792972
0,-1,0,24,2,0.06855,0.120958685215057,0.122127839992068
0,0,0,24,3,0.913033333333333,0.212503583732363,0.232245707548498
1,-2,1,27,18,0.0632888888888889,0.0549077944755273,-0.00961743097175088
0,0,1,46,2,0.2951,0.270030757994698,0.284299608253095
0,0,0,22,5,1.00684,0.203438868739979,0.224235351301003
0,-2,0,36,18,0.05965,0.053755787156681,-0.0100232170165798
0,-2,1,34,20,0.00621,0.0561989189639153,-0.00333490625843924
0,0,0,24,26,0.263119230769231,0.149402244835204,0.176652862046593
1,-1,1,60,32,0.031109375,0.106899908783815,0.12148562366453
1,2,0,29,16,0.01243125,0.469027375469014,0.433834049452683
1,2,1,32,3,0.2617,0.561505027453456,0.484719053221693
0,0,0,36,5,0.33812,0.224254661020031,0.24646872168448
0,0,1,30,5,0.42124,0.232888811321221,0.251638801382911
0,0,0,29,9,0.528722222222222,0.2013838039433,0.225683715535889
0,1,1,34,24,0.049475,0.305925291858574,0.324601616171639
1,1,0,32,18,0.0863777777777778,0.304281614568,0.321229234832215
0,-1,0,32,20,0.02575,0.0954672846724436,0.0913251787625012
0,0,0,25,5,0.85086,0.207775094099274,0.228999644954606
0,-1,1,44,5,0.02522,0.14674943493267,0.161337223970743
0,-1,0,37,33,0.0145,0.0796516953464236,0.067843625075399
1,2,0,24,8,0.015,0.495264515562073,0.445230201943719
0,-2,0,23,5,0.07558,0.0606315027034939,0.000753553594250253
0,0,0,29,36,0.0440388888888889,0.132188826309895,0.160422549077131
0,0,0,37,24,0.9129125,0.169818857138898,0.202132295023962
0,0,1,59,5,0.94138,0.281824734616673,0.297693640034397
0,0,1,33,47,0.404804255319149,0.124592855934251,0.154885724989556
0,-1,0,51,16,0.0125,0.118594036703971,0.131167359525501
1,-1,1,27,3,0.4299,0.133144962938099,0.139173720412092
0,0,0,32,8,1.013425,0.208754516071032,0.232865089428704
0,-2,0,42,50,0.021778,0.0319110087327592,-0.0778411973641999
0,-1,1,39,18,0.0174166666666667,0.114327711362533,0.121974691438301
0,-1,0,46,11,0.0219090909090909,0.123823151377452,0.135312271298897
0,0,1,41,16,0.7320375,0.214150317542919,0.242519995481439
0,0,0,30,21,0.103714285714286,0.16898309779215,0.198266850549864
1,-1,0,34,20,0.03103,0.0970066740701302,0.0945013745315693
0,-1,1,35,35,0.0126828571428571,0.0831683185531361,0.0745319358335395
1,-1,1,41,25,0.005352,0.103375921965497,0.108231325532876
1,1,1,43,38,0.0215815789473684,0.268752089963868,0.305055373783459
0,-1,1,47,3,0.0132,0.154930982633708,0.170935678102772
0,0,1,31,20,0.168905,0.187968847819064,0.216970695679246
0,-1,1,30,3,0.927533333333333,0.136239157895738,0.143938014065694
0,0,1,24,5,0.29874,0.223537521518686,0.242110214075707
0,0,1,36,50,0.589654,0.121415139353102,0.152398777925518
0,1,1,28,3,0,0.382186271451004,0.365831713887913
0,-1,0,36,22,0.00452727272727273,0.0952998966203266,0.0928434098222108
0,0,0,27,2,2.1392,0.220169081715951,0.239427081441313
0,0,0,32,18,0.412161111111111,0.17958765584593,0.208694287036571
1,-1,1,42,30,0.03991,0.0958022366896125,0.097734022221344
0,0,0,33,13,1.02662307692308,0.195140687335981,0.222367786117172
1,2,0,39,18,0.0564388888888889,0.481785353111539,0.444880867819597
0,-2,0,30,15,0.000333333333333333,0.0539039946462406,-0.0123005636061442
1,0,1,30,14,0.958592857142857,0.204224770871727,0.229885079229991
0,0,0,22,5,0.99218,0.203438868739979,0.224235351301003
1,1,1,25,2,0.3087,0.380327435920748,0.363484500473524
0,-1,1,28,18,0.0037,0.104834554796933,0.104505614708427
1,0,1,26,18,0.0310611111111111,0.186916432297303,0.213864366735002
0,-1,0,54,15,0.991646666666667,0.123402835196899,0.138348733418316
0,0,0,24,7,0.9129,0.200274804060502,0.222577386591645
0,8,1,29,3,1.14743333333333,0.9875516059775,1.15516444634195
1,-2,1,36,50,0.090212,0.0334590431196714,-0.0726711176657689
0,0,1,49,6,0.746683333333333,0.26064958343274,0.279395580949844
0,-2,0,23,5,0.9972,0.0606315027034939,0.000753553594250253
1,1,1,43,13,0.00783076923076923,0.369531494644115,0.365482379763791
0,-2,0,33,26,0.518215384615385,0.0454792122501794,-0.0341241525838879
0,-2,1,53,38,0,0.0479288201748351,-0.0166684907581314
0,2,0,25,36,0.796477777777778,0.369855437556412,0.379140053130282
0,1,1,54,5,1.25694,0.428609987277977,0.402288098407371
0,0,0,39,5,1.166,0.228907067182844,0.251233015338082
1,-1,0,44,26,0.00467307692307692,0.0949659080821074,0.09587987194163
0,0,0,27,8,0.7172,0.201539847148482,0.224924600006034
1,0,0,25,36,0.77735,0.128180644055241,0.154070157538995
1,1,0,29,29,0,0.257518890092946,0.289877058547267
0,-2,1,39,20,-0.001,0.0585925094412228,0.00460558316423088
0,0,1,45,14,0.283685714285714,0.226645657933797,0.253706547498002
1,1,1,38,36,0,0.267396316499682,0.301949044839216
1,-1,0,23,5,0.0156,0.114230248593398,0.113288501389894
0,2,1,25,12,0.944566666666667,0.504324713179998,0.451848645877035
0,0,1,29,10,0.94453,0.215131359875059,0.237965302302311
0,0,0,28,20,0.409325,0.169119351706023,0.197507735020009
0,-1,0,40,9,0.0554333333333333,0.122123494761404,0.130617844470119
1,1,1,36,36,0,0.263943374816242,0.298772849070148
1,-2,0,30,15,0.00304,0.0539039946462406,-0.0123005636061442
0,-1,1,29,14,0.0209785714285714,0.112935821487978,0.115762033549814
0,-1,0,36,20,0.006855,0.0985681808674081,0.0976775703006373
0,0,0,37,17,0.977917647058824,0.189045299288402,0.219051856698455
0,0,1,34,3,0.6595,0.246135063198361,0.262825353399473
0,0,0,27,8,1,0.201539847148482,0.224924600006034
0,0,1,31,28,0.588342857142857,0.166225460938563,0.19763405376554
0,-1,0,31,41,0.00669268292682927,0.0660171948552002,0.0389783958544888
0,-1,1,38,45,0.0661044444444444,0.0717440494672194,0.055125427095009
0,0,1,36,8,0.98935,0.232369357565124,0.253916147972475
0,0,1,46,36,0.258225,0.163936223541107,0.202118880119844
0,0,0,36,13,0.997607692307692,0.19934430346238,0.227132079770774
1,0,0,26,16,0.0137375,0.177277422717637,0.203999860207794
1,2,0,57,14,0.941392857142857,0.540183689012908,0.483134950698062
0,1,0,40,24,-0.000229166666666667,0.295626887066187,0.319431536473208
0,-1,0,45,18,0.0230444444444444,0.109461893785379,0.11680461173987
0,0,1,57,7,0.9914,0.270819921130829,0.289683283786903
0,0,0,25,15,0.95218,0.17871416917284,0.204828842562473
0,-2,0,37,21,0.659038095238095,0.0514068803408219,-0.0156863598496856
0,-1,0,35,20,0.04959,0.097784648395379,0.0960894724161033
0,-2,1,33,31,0.0130322580645161,0.0458593731433704,-0.0315108867743191
0,0,1,38,18,0.85055,0.203594950626341,0.232921541349411
0,0,1,31,30,0.207326666666667,0.161114782849756,0.192799893287113
0,-1,0,41,45,0.0252066666666667,0.0668744246617574,0.045191053742976
0,1,1,33,20,-2.5e-05,0.320078589936183,0.332681839243958
1,2,0,67,3,1.01246666666667,0.611813913107402,0.525603812174748
0,-1,0,40,40,0.0027675,0.0723441830008904,0.0556883570545082
0,-1,1,33,17,0.00449411764705882,0.110887559368528,0.11486318437031
1,-1,0,31,14,0.00465714285714286,0.104755485099382,0.104239562313247
0,0,0,35,20,0.320975,0.178003442326231,0.208624420211747
0,1,0,39,6,-0.0256666666666667,0.367952682293606,0.361350882894512
1,1,1,27,6,0.7226,0.36699341000867,0.356992375285739
0,0,1,23,15,0.07406,0.19143493645629,0.21635131379904
1,0,1,54,18,0.831655555555556,0.227517947592097,0.258331107501955
0,0,0,23,5,0.87958,0.204876746029674,0.225823449185538
0,-1,1,24,5,0.05124,0.12594242776856,0.129575266280063
0,-1,1,26,2,0.0035,0.134282415661375,0.140002702766771
1,2,0,52,23,0.00561739130434783,0.487204928106797,0.453440739122473
0,0,0,42,11,0.503172727272727,0.214171711724411,0.241494827556404
0,0,0,36,9,1.01024444444444,0.211531294979006,0.236800400727627
1,2,0,22,2,0.81165,0.518834746788156,0.456556487609931
0,0,0,23,3,0.8949,0.211026385485205,0.230657609663964
1,0,1,30,22,0.736840909090909,0.181020158688376,0.210548437316285
1,1,0,24,14,0.306407142857143,0.305103582704052,0.318192772712796
0,-2,0,42,30,0.01,0.0456954466832506,-0.0294995925799348
0,0,1,49,10,0.34704,0.246517496841032,0.269727259992991
0,2,1,31,11,0.00253636363636364,0.522252076405243,0.463794313423453
0,0,0,33,27,0.037037037037037,0.157318208148521,0.188528662768186
0,0,1,42,3,0.934433333333333,0.259506537361439,0.275530136475746
0,0,1,41,7,1.0068,0.24378069316853,0.264273717634359
0,2,1,53,23,0.0058695652173913,0.51492758178118,0.469727504012642
0,0,1,23,2,0.9426,0.231829333634519,0.247773356908812
0,1,0,33,19,0.605557894736842,0.302206843658155,0.320400252477536
0,0,0,29,2,0.7945,0.223223032620228,0.242603277210381
0,0,0,67,8,0.2531875,0.264500153024195,0.288448515387395
1,2,1,33,2,1.025,0.568268844563363,0.48872423134544
1,0,0,34,6,0.165466666666667,0.217991264585667,0.240875445676199
0,0,1,49,5,0.215,0.264263440284181,0.281812661189057
1,0,0,56,28,1.01501428571429,0.183405309973414,0.222637833873255
0,0,1,42,30,0.400503333333333,0.174709659890141,0.210268970016988
1,2,0,55,3,0.975933333333333,0.586313577523364,0.50654663756034
0,0,0,25,27,0.0799481481481481,0.148158636626816,0.175823879691914
0,0,1,30,10,0.87579,0.216629403380974,0.239553400186845
1,-1,1,43,24,0.0012125,0.106795887622458,0.113824601541158
0,-1,1,40,20,0.010795,0.111474531951189,0.118728628844409
0,0,0,35,11,0.297190909090909,0.203930316469914,0.230378142364666
0,-1,1,61,23,0.00642173913043478,0.124997717894097,0.144827443701983
1,-1,0,44,15,0.0026,0.114144280228166,0.122467754572976
0,-1,1,33,35,0.423831428571429,0.0818286287071323,0.0713557400644715
0,-1,1,66,36,0.132263888888889,0.104857087774949,0.121345890014881
0,1,0,40,15,-0.000126666666666667,0.331771185737837,0.341185258626127
0,0,1,47,10,0.94925,0.243244648757467,0.266551064223923
0,0,1,27,50,0.408396,0.113171770918537,0.138105896964712
0,-1,1,35,50,0.344082,0.0641579328572982,0.0382757322453407
0,-1,0,47,18,0.00175555555555556,0.111199201603074,0.119980807508938
0,1,0,39,40,0.00596,0.235813467660513,0.279170154761261
0,0,0,29,10,0.61383,0.198397961464938,0.223266635296675
0,1,1,32,1,0.8425,0.399501872868504,0.377018265904476
0,2,0,30,6,0.578916666666667,0.517866087766273,0.45959294972935
1,1,0,25,5,0.94108,0.343838070646032,0.341534592750249
0,-1,0,23,8,0.716425,0.108684504892516,0.106037260672254
0,0,0,43,11,0.987418181818182,0.215664909006196,0.243082925440938
1,0,0,41,41,0.864648780487805,0.133669851677498,0.167394322495473
0,1,0,40,26,0,0.287911524730526,0.314597375994781
0,0,0,35,3,0.959533333333333,0.229249661907952,0.249714784278372
0,0,0,28,31,0.117783870967742,0.142186724678104,0.170919852388663
0,0,0,38,7,0.322542857142857,0.220856613023764,0.244810756975121
0,0,1,31,25,0.861264,0.174133678706511,0.20488529448318
0,1,1,29,21,0.945285714285714,0.308427956620017,0.323912367466608
1,1,1,41,36,0,0.272629195668071,0.306713338492818
0,1,1,31,5,0.97314,0.37964187493544,0.365761847063089
0,0,1,29,67,0.365168656716418,0.0863983927091232,0.100191728667155
0,-1,1,26,13,0.0180230769230769,0.112148820086735,0.113414820135425
0,1,1,42,17,0,0.350292277694324,0.354225960922404
0,-1,1,29,3,0.013,0.135201086721571,0.14234991618116
0,0,1,50,11,0.334563636363636,0.244698063790183,0.268898277638312
1,1,0,46,21,0.0276952380952381,0.318840974291884,0.336211364498052
1,0,0,24,3,0.807933333333333,0.212503583732363,0.232245707548498
0,0,0,46,26,0.0702153846153846,0.175867151850278,0.211591015506342
0,-2,0,28,15,0.0114866666666667,0.0530084450266258,-0.0154767593752122
1,1,0,35,2,0.9324,0.377133939272917,0.364666812313229
0,-1,0,40,38,0.0174052631578947,0.0748903760172351,0.0605225175329347
0,-2,0,41,20,0.03906,0.0541083476861201,-0.00691688807233621
0,-1,0,47,12,0.0099,0.12276173165226,0.134483288944218
1,0,1,54,8,0.962025,0.261983382002535,0.282501909894088
0,1,0,33,3,1.0363,0.368629677905073,0.359073536304948
0,1,1,29,11,0.760790909090909,0.349603013826677,0.348083169858741
0,-1,0,44,5,0.06848,0.134423971024235,0.146638556965108
0,0,0,24,9,0.934977777777778,0.194361297593734,0.217743226113219
0,0,1,33,11,0.114845454545455,0.217969594690242,0.241900613601233
0,0,1,54,5,0.77214,0.272955887925411,0.289753150611727
0,-2,1,27,6,0.1977,0.0677615362631071,0.0193875318988082
1,0,0,37,15,0.53642,0.194836180303391,0.223886017176881
0,1,1,24,2,0.9369,0.378243963713592,0.36189640258899
1,1,0,54,14,-0.00107142857142857,0.364098469201698,0.365835709248817
0,1,0,34,12,-7.5e-05,0.332416622793868,0.338907912036563
1,2,0,40,20,0.88251,0.47467668961975,0.441634805225704
1,1,1,30,2,0.99885,0.3908096946756,0.371424989896194
0,0,1,26,5,0.96442,0.22662461766375,0.245286409844775
0,0,0,41,20,0.09006,0.185905964833505,0.218153007518951
0,-2,0,29,10,0.75912,0.0583792536729649,-0.0018032602946119
0,-1,1,38,30,0.00761666666666667,0.0927793994804018,0.0913816306832079
0,-1,0,35,50,0.044738,0.0582953812444755,0.0235770652397055
0,-1,0,52,36,0.00831944444444445,0.0854616909529674,0.0844138526257695
0,1,0,29,16,0,0.306570537288963,0.321299101657039
1,0,0,23,5,0.94106,0.204876746029674,0.225823449185538
1,0,0,34,23,1.01881739130435,0.168710852346349,0.199785081609573
0,1,0,34,20,0,0.300140116590348,0.319571270122857
0,3,1,44,27,0.949637037037037,0.645096735639294,0.558301249890626
0,2,0,36,5,0.90318,0.535754529349138,0.471538617275767
0,1,1,28,2,0.7882,0.386604086540916,0.368248794127126
0,0,0,31,6,0.99405,0.213499288276281,0.236111152022596
0,-1,1,31,5,0.05044,0.132921220408389,0.140691951471801
0,0,1,41,5,0.38678,0.250729852106675,0.269107878112785
0,0,0,44,13,0.838507692307692,0.210884913105242,0.239836862847046
0,0,0,47,23,0.640434782608696,0.185465969042367,0.220430354108515
0,0,1,25,2,0.17,0.234996284400088,0.25094955267788
0,0,0,25,3,0.660033333333333,0.213988317878479,0.233833805433032
0,-1,0,39,20,0.04216,0.100952414673675,0.102441863954239
0,-1,0,24,14,0.0179642857142857,0.0990864936116098,0.0931228771215086
1,2,0,35,10,0.98845,0.51026498684694,0.457865118195167
1,2,1,32,24,0.530908333333333,0.463866644502758,0.433960368198214
1,2,0,31,7,0.0342857142857143,0.515413886176257,0.45876396737467
0,1,1,33,36,0.197763888888889,0.258817890135456,0.294008555416546
0,1,0,30,14,1.06706428571429,0.316476284781184,0.32772136002
0,-1,1,52,5,0.04144,0.155837823818539,0.174042007047016
0,-1,0,36,21,0.00188571428571429,0.0969217417818029,0.0952604900614241
0,1,1,30,28,0.683903571428571,0.283063631136338,0.30858090367665
1,2,0,42,18,0.280111111111111,0.488416664219881,0.449645161473199
0,-1,0,30,15,0.0713666666666667,0.102202616279902,0.100234384189499
0,1,1,47,2,0.98695,0.427155921054234,0.398422653933273
0,-1,0,29,35,0.0250285714285714,0.0720762059833977,0.0503046815207003
0,-1,0,23,13,0.0293846153846154,0.0999665398487327,0.0939518594761878
0,1,1,39,47,0,0.230695700172782,0.276949260092404
0,-1,0,48,34,0.0119176470588235,0.0856134340924917,0.08289562156606
0,1,1,26,8,0.9673625,0.356330768528645,0.350570116922779
0,0,1,33,7,1.00748571428571,0.230966777786721,0.251568934558086
0,-2,0,44,23,0.0260434782608696,0.0526202663631759,-0.00940383513637391
0,0,0,36,18,0.119411111111111,0.184862469779597,0.215046678574707
0,0,0,39,21,0.12737619047619,0.180464473684652,0.21255973151067
0,-1,1,24,2,0.039,0.132238126588496,0.136826506997703
0,2,0,25,14,0.9829,0.469510526276128,0.432315818392974
0,0,1,52,20,0.57851,0.217990057906222,0.25032075125446
0,0,0,59,5,0.95644,0.261633030040966,0.282994973028762
0,-1,0,23,8,0.044075,0.108684504892516,0.106037260672254
0,0,0,48,3,0.0481666666666667,0.250207430456072,0.270360056777315
1,0,0,28,14,0.0664642857142857,0.185447834913487,0.212010216455288
0,-1,1,62,8,0.015775,0.160159781662962,0.182671745174716
0,-1,0,38,22,0.0909090909090909,0.0968368758798313,0.0960196055912789
0,-1,0,32,18,0.0037,0.0987406829155093,0.0961593392409277
1,0,0,29,14,0.584028571428571,0.186788371849372,0.213598314339822
1,2,1,25,18,0.0556777777777778,0.476338350898041,0.437346164441756
0,0,0,35,5,0.29072,0.222718878770707,0.244880623799946
0,0,0,27,17,0.573376470588235,0.175849753635588,0.203170877853114
0,0,1,38,5,1.01916,0.245775281147836,0.264343584459183
0,0,1,24,5,0.98288,0.223537521518686,0.242110214075707
0,-1,1,29,30,0.00624666666666667,0.0862892808315252,0.0770887497224017
0,2,0,27,39,0.990515384615385,0.360972461206077,0.37506500818171
1,2,0,55,9,0.911088888888889,0.558907622762854,0.49204415612506
0,0,0,29,20,0.971205,0.17036654279801,0.199095832904543
0,0,1,29,46,0.891376086956522,0.122779607590939,0.150950413690633
0,0,1,23,1,0.3714,0.235170702915539,0.250190437148026
1,-1,1,30,2,0.06305,0.13845109847922,0.146355094304907
0,-1,0,50,5,0.02464,0.140722986604945,0.156167144272312
0,0,0,38,48,0.1880375,0.116486788813611,0.145710467167378
0,0,0,24,18,0.94035,0.169392122016448,0.195989503960299
0,0,0,29,24,0.0128875,0.16006971057872,0.18942751194769
0,-2,1,38,25,0.002336,0.053203190086398,-0.00906791591636944
1,-1,0,34,27,0.00141111111111111,0.0861464598555982,0.0775818128570765
0,0,1,37,20,0.616685,0.196208184071651,0.22649928298645
0,0,0,66,10,1.00036,0.255612879032009,0.282026257024434
0,-2,0,39,16,0.0044375,0.057099722249439,-0.000424762884551219
0,0,0,45,8,1.0230125,0.228393850405322,0.253510361927646
0,-1,1,44,13,0.227284615384615,0.12901656544161,0.142000582057037
1,0,0,44,34,0.420105882352941,0.152948811570154,0.189078177823568
0,-2,1,36,36,0,0.0430236200193836,-0.0388319943167833
0,0,0,40,12,0.9025,0.208114379659811,0.235901551548123
0,0,1,29,12,0.250841666666667,0.208893767827278,0.233131141823884
0,0,0,48,30,0.824263333333333,0.167760746163316,0.205098890318557
0,2,0,23,6,0.0419333333333333,0.50238664088763,0.448476264537612
0,0,0,50,21,0.508209523809524,0.195311942005237,0.230028808240544
1,0,0,29,21,0.999080952380952,0.167743986671203,0.19667875266533
1,2,0,49,7,0.300342857142857,0.555018895248364,0.487349729296283
0,0,1,33,20,0.25306,0.190685366231084,0.220146891448314
1,0,0,51,23,0.225226086956522,0.190873270166124,0.226782745646651
1,-1,1,23,2,0.18375,0.131225909665198,0.135238409113169
0,0,0,37,21,1.00832857142857,0.177861562980207,0.209383535741602
0,-1,0,26,16,0.0024375,0.0973470678454704,0.0914649124121501
1,-1,0,30,29,0.00452413793103448,0.0805898753558866,0.0663952608405138
0,0,0,26,8,0.7959625,0.200119494835822,0.2233365021215
0,-1,1,43,36,0.0114833333333333,0.0872305304125055,0.0848196386705985
0,0,1,32,23,0.7158,0.180876403939008,0.21130755284614
0,-2,1,54,36,0.0450833333333333,0.0500810395940068,-0.0102462323951709
0,0,0,30,34,1.03478823529412,0.137577946272549,0.166844807440091
0,0,0,22,5,0.17074,0.203438868739979,0.224235351301003
0,0,1,38,8,1.117425,0.235541423419971,0.257092343741543
0,0,0,24,5,1.94086,0.206322153727095,0.227411547070072
0,-1,0,24,3,0.100633333333333,0.118987612656808,0.119710759752854
0,-1,1,26,21,0.00647619047619048,0.0981162258531537,0.094078178221719
1,-1,0,42,15,0.0217333333333333,0.112366777402501,0.119291558803908
0,0,1,21,2,1.01485,0.228692303801252,0.244597161139744
1,0,1,22,2,0.9812,0.230257074456091,0.246185259024278
0,-1,0,41,24,0.0221875,0.0958973131856099,0.0959497387664544
0,-2,0,50,50,0.033968,0.0341721351238406,-0.0651364142879277
1,0,0,23,9,0.141888888888889,0.19297930885162,0.216155128228684
0,0,1,46,5,1.00262,0.259133928435279,0.277048367535455
1,0,0,22,5,1.01668,0.203438868739979,0.224235351301003
0,0,1,37,68,0.0269323529411765,0.0906027810987416,0.110479431504214
0,0,1,47,5,0.91434,0.260836550275187,0.278636465419989
0,-1,0,40,10,0.00326,0.120136035229247,0.128200764230906
0,0,0,30,28,0.965271428571429,0.151416071639054,0.181347288875371
1,0,1,54,3,0.875933333333333,0.280428304006176,0.294587311090154
1,2,1,27,5,0.47802,0.541326709303826,0.471944403320596
0,-1,1,33,6,0.138466666666667,0.13280946857128,0.141451067001656
1,0,1,57,12,0.989241666666667,0.252784966888485,0.277597882590837
0,-1,0,35,8,0.036125,0.119407560603969,0.125094435286662
0,-1,1,45,50,0.00028,0.0696808852640569,0.0541567110906809
0,2,0,32,7,0.261671428571429,0.517623901742675,0.460352065259204
0,-2,0,45,16,0,0.0600266520282083,0.00910382442265292
1,2,0,50,10,1.10537,0.543343874851522,0.481686586463177
0,0,1,35,1,0.7877,0.254805606575245,0.269247611762434
0,-1,1,26,9,0.119444444444444,0.119802722983772,0.123083141092278
1,2,1,39,17,0.437047058823529,0.511959818220105,0.461996615064445
0,-1,0,35,9,0.0296333333333333,0.117458386837568,0.122677355047449
0,0,0,42,18,0.374522222222222,0.192998004952895,0.224575265881912
1,2,0,52,35,0.00685714285714286,0.431624885751072,0.424435776251914
0,0,1,35,27,0.834814814814815,0.173854871261459,0.206403525542889
1,0,0,29,20,0.329675,0.17036654279801,0.199095832904543
0,0,0,22,2,0.79145,0.212665948714041,0.231486592018643
0,0,1,30,10,0.44953,0.216629403380974,0.239553400186845
0,0,1,46,29,0.670003448275862,0.182643175700234,0.219038441794337
0,1,1,28,7,0.985285714285714,0.364715196277161,0.35616339293106
0,-2,1,26,23,0.00180869565217391,0.0498394511210533,-0.0232909300523512
0,-1,0,28,18,0.00527777777777778,0.0956349356516572,0.0898069477027917
0,-1,1,33,21,0.00138571428571429,0.103736097740006,0.105194863413457
0,2,1,24,5,0.99892,0.534727897917128,0.467180109666994
0,0,1,37,15,0.3,0.211348374162671,0.238584684182516
1,0,1,50,38,1.0149,0.163670507615983,0.203637111179554
0,0,1,44,5,0.9067,0.255750434003056,0.273872171766387
1,-1,0,43,15,0.00176,0.113252486982638,0.120879656688442
0,0,1,29,22,0.555845454545455,0.179711870520067,0.208960339431751
0,0,0,27,8,0.56585,0.201539847148482,0.224924600006034
0,0,0,32,22,0.886186363636364,0.16884693134566,0.199025966079718
0,1,0,34,7,0.345828571428571,0.353445537199896,0.350993313232629
