default,pay_delay,male,age,limit_bal_10k,bill_ratio,pred,pred_lpm
0,-1,0,29,28.0,0.015557142857142858,0.0813204687460294,0.06722424319518669
0,2,0,23,13.0,0.8921384615384615,0.4697521241301164,0.4315567028632129
0,0,0,49,16.0,0.47778125,0.20893461507536773,0.24052611155210363
1,2,0,23,2.0,0.12,0.5210436618229171,0.45814458549455794
0,0,0,32,30.0,0.08858333333333333,0.14890985481434202,0.17968932416604
0,0,0,32,10.0,0.93724,0.2026540759599717,0.22803092895030383
0,-1,1,38,13.0,0.006,0.12316644016615244,0.1324719947498328
1,2,1,55,50.0,0.009914,0.39492720814078763,0.40764253332305633
1,1,0,27,20.0,0.91997,0.2872907286484625,0.30845458493117917
0,0,0,30,36.0,0.19639166666666666,0.13320732892025247,0.16201064696169276
1,1,0,26,2.0,0.0,0.3586154111006943,0.35037393135248257
0,1,1,29,40.0,0.05273,0.238268055961092,0.2779878429216252
0,1,0,52,20.0,1.016925,0.33462607025842295,0.3481570320445305
0,0,0,60,3.0,0.6427333333333334,0.27065351153512923,0.2894172313917497
1,-1,1,58,3.0,0.08166666666666667,0.16810863357760078,0.1884047548326458
0,1,1,55,5.0,0.88612,0.43077867573813233,0.40387619629197236
1,-1,0,51,23.0,0.004286956521739131,0.10559967214905705,0.11424779785100185
1,1,0,36,21.0,0.0,0.2999364072636336,0.3203303856527725
1,2,0,49,5.0,0.003,0.564220616750057,0.4921838897748039
0,0,0,33,17.0,0.8455117647058824,0.183678025929144,0.21269946516034555
0,-1,1,44,23.0,0.003543478260869565,0.10944950049288923,0.1178297796649052
0,0,0,48,23.0,0.7003608695652174,0.1868066046810218,0.22201845199307724
0,0,0,36,35.0,1.0058057142857142,0.14171415270729512,0.17395631450811028
0,-1,0,36,17.0,0.0014588235294117648,0.103657758963367,0.10492881101827017
0,2,0,36,15.0,0.9181533333333334,0.48914377287144345,0.44736781488372923
0,-1,0,27,9.0,0.019633333333333332,0.11031576859615835,0.1099725719711692
0,-2,0,33,32.0,-0.001084375,0.04085665805325226,-0.04862663401920744
0,0,0,45,12.0,0.7666666666666667,0.21550087987814814,0.24384204097082016
0,2,0,56,2.0,0.6432,0.5929721194896531,0.5105518156841817
0,2,0,41,28.0,0.001,0.43982168741748445,0.423886261196628
0,0,0,28,9.0,0.9061444444444444,0.199964275039198,0.2240956176513808
0,0,1,30,45.0,0.05609777777777778,0.125774450508817,0.15495559181441576
0,0,1,27,27.0,0.5347259259259259,0.16391976837893923,0.19369874246665103
0,0,0,41,8.0,0.92785,0.22221553707905703,0.2471579703895367
0,0,0,41,23.0,0.7260347826086957,0.17757806790964414,0.21090176680133885
1,-1,0,30,5.0,0.00832,0.12064962272757361,0.12440518658162414
1,0,1,48,25.0,0.821292,0.19683977567597902,0.23188295852029256
0,-1,0,42,22.0,0.11972727272727272,0.09997733919546434,0.10237199712940855
0,0,0,38,3.0,0.882,0.23397443954983366,0.25447907793200053
1,2,1,68,12.0,1.04505,0.5981680930782142,0.5201368549121003
0,0,0,26,10.0,0.2232,0.1942094595299076,0.2185023416430995
1,3,0,25,15.0,0.9817333333333333,0.6344541948576978,0.5424336859495321
0,0,1,28,67.0,0.13225671641791045,0.08570239848202257,0.09860363078265744
0,-1,1,36,20.0,0.040325,0.10801626089380223,0.11237623730627233
0,0,0,47,7.0,1.0198857142857143,0.23486636878522463,0.25910363793595426
0,1,0,41,5.0,0.3182,0.37645063869469764,0.3669441589028538
1,2,0,64,8.0,0.9254625,0.5829868690015868,0.5087541173251751
1,2,1,23,1.0,0.105,0.5510622755199036,0.4752603327394129
1,0,0,37,14.0,0.8883928571428571,0.19778164325636655,0.22630309741612134
0,0,0,21,3.0,0.5814666666666667,0.20809459657508442,0.22748141389492157
1,0,1,36,20.0,0.497415,0.19481623679165777,0.22491118510194988
1,0,0,24,9.0,0.2992,0.194361296691012,0.2177432261132446
0,1,0,52,13.0,0.8648769230769231,0.36432307542825093,0.3650765937190229
0,-1,0,26,16.0,0.050225,0.09734706632985263,0.0914649124121428
0,-2,0,58,15.0,0.28145333333333333,0.06803031513545454,0.03216617716076822
0,-2,0,34,15.0,0.007986666666666666,0.055738052082445824,-0.005948172068049096
0,-1,1,24,2.0,0.1651,0.1322381259102061,0.1368265069977011
1,-1,0,26,8.0,0.008325,0.11128322939599164,0.11080155432584833
0,0,1,31,46.0,0.26180434782608697,0.12469868460997112,0.15412660945973664
1,1,0,40,6.0,0.012483333333333334,0.37001320321399034,0.3629389807791066
1,0,1,38,5.0,0.9939,0.24577528091356096,0.26434358445921585
1,0,0,35,20.0,0.94048,0.17800344034343013,0.20862442021177408
0,0,0,30,6.0,0.9922166666666666,0.21201703141888417,0.2345230541380885
0,-1,1,31,20.0,0.29004,0.10382631312680358,0.10443574788360205
0,0,1,33,23.0,0.9482347826086956,0.18219128463887044,0.21289565073070815
0,0,1,38,5.0,0.51618,0.24577528091356096,0.26434358445921585
0,0,0,51,6.0,0.94655,0.24472155896134304,0.26787310971330364
1,-1,1,47,18.0,0.008183333333333334,0.1216945566886914,0.13467947451457332
0,0,0,47,5.0,1.01464,0.2416426165609123,0.2639377984143806
0,1,1,62,15.0,0.0,0.40049065725186034,0.39082207909157884
1,-1,0,36,14.0,0.0023285714285714285,0.1089783686257994,0.11218005173590975
1,1,1,35,12.0,0.9510583333333333,0.3574714664223787,0.3551946769267989
0,0,0,39,20.0,0.96581,0.18324211596033585,0.2149768117499103
0,1,1,31,50.0,0.0,0.20896204694437423,0.2569932362985614
1,2,0,36,12.0,0.9826833333333334,0.503144104164233,0.4546190556013687
0,-2,1,28,50.0,0.03431,0.03124357329207204,-0.08537590074207341
0,0,0,23,5.0,0.94666,0.20487674557150248,0.2258234491855633
0,0,0,51,3.0,0.5753666666666667,0.25522111467280084,0.2751243504309432
0,-2,1,35,24.0,0.0083625,0.052807658640661906,-0.011415129330792029
0,1,0,37,17.0,0.0,0.3177625823763202,0.33158680449415934
0,1,1,26,8.0,0.9298,0.35633076906381816,0.3505701169228452
0,-1,1,29,36.0,0.006313888888888889,0.07785708606364444,0.06258626828712288
1,2,0,24,5.0,0.41264,0.5092653943103472,0.4524814426614525
1,2,0,27,7.0,1.0866,0.5065686598435041,0.4524115758366283
1,2,0,29,25.0,0.513652,0.42749612564147943,0.4120803272998589
1,1,0,39,15.0,0.5384133333333333,0.3298121361365838,0.3395971607416538
0,-2,0,41,10.0,0.0039,0.06449823389391172,0.01725391431975523
0,-2,1,32,36.0,0.0,0.041589501085719176,-0.04518438585495249
0,-2,0,47,3.0,0.23036666666666666,0.07651549852282677,0.043702063301451904
1,-1,1,29,49.0,0.00023469387755102041,0.06212151509222398,0.0311642251773514
1,2,0,60,18.0,0.9936333333333334,0.5282084194423867,0.4782309233949069
0,-1,0,36,42.0,0.0,0.0676119980747006,0.04450180503794038
1,2,1,33,2.0,0.81695,0.5682688478587113,0.48872423134554027
0,0,1,47,48.0,0.14384583333333334,0.1365304482553915,0.17470201513385514
0,1,1,27,35.0,0.06249142857142857,0.2522683666751487,0.28689704834862306
1,1,1,57,36.0,0.0,0.3015920694585048,0.3321229046454315
0,-2,0,27,24.0,0.013720833333333333,0.04479995546563035,-0.038818579412706194
1,-1,0,30,28.0,0.10710357142857142,0.08198406439936386,0.06881234107972076
0,0,0,39,15.0,0.21927333333333332,0.197627789543132,0.22706221294597626
0,0,1,30,32.0,0.0927125,0.1549693590406689,0.18637763492418724
1,-1,0,22,2.0,0.03155,0.11908933060457301,0.11895164422299126
1,0,0,36,5.0,0.9052,0.22425466062207486,0.246468721684506
0,0,1,33,28.0,0.9838821428571428,0.16869302189557644,0.2008102495346422
0,-2,0,53,45.0,0.005648888888888889,0.03835801509473795,-0.04828671943829779
0,0,0,53,26.0,0.9041269230769231,0.18502677532605682,0.2227077006981079
0,0,1,56,50.0,0.174322,0.14159535402611742,0.18416073561623525
0,0,1,35,47.0,0.8378297872340426,0.1265361862540017,0.15806192075865966
0,0,0,23,15.0,0.10634666666666667,0.1761310766909726,0.20165264679343137
0,0,0,46,10.0,0.91983,0.22341209034253043,0.2502642993337806
0,1,1,38,10.0,0.24796,0.372275408780316,0.3647931310588275
0,-1,1,39,22.0,0.01615,0.1069810779908107,0.11230637048144812
0,1,0,37,30.0,0.11361666666666667,0.26761128312131327,0.30016476138438786
0,-2,0,31,23.0,0.0,0.04717148978322936,-0.030049107635356814
1,1,0,39,30.0,-0.013093333333333334,0.27109453603021527,0.30334095715345594
0,0,1,48,5.0,1.59362,0.26254639450032224,0.2802245633045564
0,-2,1,47,17.0,0.008947058823529412,0.0659912874705912,0.024561606958108967
1,-1,1,41,46.0,0.011702173913043479,0.07227058884418387,0.05747264050939965
1,1,0,34,3.0,0.8007333333333333,0.37069176695678274,0.36066163418954184
1,-1,0,24,3.0,0.0055,0.11898761185987694,0.11971075975284617
1,0,1,42,2.0,1.07155,0.2631101861348551,0.2779472167149917
0,-1,1,44,22.0,0.0017272727272727272,0.11128252846722189,0.12024685990411839
0,0,0,62,7.0,0.9989428571428571,0.2595540358038534,0.28292510620396505
0,2,0,40,33.0,0.39726060606060604,0.4148180849012024,0.410212762116028
1,1,1,40,37.0,0.0,0.2672063437282063,0.3027081603691394
0,-2,1,28,23.0,0.10371739130434783,0.05068432638392853,-0.020114734283317226
0,0,1,49,5.0,0.80562,0.2642634401248263,0.2818126611890905
1,0,1,31,36.0,0.7822222222222223,0.1465433458740354,0.17829741185186854
0,0,0,37,39.0,0.8319282051282051,0.13389465655344412,0.16587609143579157
0,0,0,42,36.0,1.192136111111111,0.14595366988017305,0.1810678215761014
1,0,0,27,3.0,0.3337,0.2169803899839461,0.2370100012021259
0,1,1,33,50.0,0.005814,0.21190278666809176,0.26016943206762955
0,0,0,32,12.0,0.5656333333333333,0.19668759480763603,0.22319676847187744
1,-2,1,29,36.0,0.0,0.04054403968245421,-0.04994867950855464
0,0,0,27,2.0,0.99805,0.22016908164618187,0.2394270814413391
0,0,0,48,5.0,0.11988,0.24326804943868424,0.26552589629891465
0,1,0,27,23.0,0.0,0.2759607006460396,0.3012033442135396
0,1,0,48,16.0,0.0,0.34342759539345563,0.35147296146324714
1,2,0,32,11.0,1.0402727272727272,0.49896177060931945,0.45068374430244573
0,2,1,25,5.0,0.64466,0.5369289708181149,0.46876820755162824
1,2,1,28,3.0,0.7441,0.5527711002893051,0.4783666616836568
1,0,1,35,5.0,1.1514,0.2408871390799945,0.2595792908056137
0,-2,0,37,24.0,-1.25e-05,0.048743296232063846,-0.022937600567365685
0,0,1,29,9.0,0.9298111111111111,0.21830045333637363,0.24038238254155658
1,-1,0,29,15.0,0.003986666666666667,0.10139344130427727,0.09864628630495817
1,3,0,35,10.0,0.61089,0.6755110554800258,0.5704000659909386
1,2,0,24,7.0,0.3772857142857143,0.4999317356086019,0.4476472821830261
1,-2,0,27,43.0,0.0006116279069767441,0.03184743051593902,-0.08474310395775683
0,0,1,31,15.0,0.42918666666666666,0.2026335351723573,0.22905609687534556
0,0,1,48,5.0,1.0708,0.26254639450032224,0.2802245633045564
1,-2,1,33,20.0,-9e-05,0.05573136169705382,-0.004923004143007392
0,0,0,28,15.0,0.13297333333333333,0.1826442309093275,0.20959313621610165
0,0,1,25,5.0,0.11664,0.22507731386170127,0.24369831196027314
0,0,1,31,30.0,0.05590666666666667,0.16111478011255084,0.1927998932871477
0,0,0,44,5.0,0.91156,0.23681086095316523,0.25917350476077844
1,1,1,30,3.0,0.0,0.38637409431331476,0.36900790965704733
0,1,1,53,38.0,0.0,0.28649551491572267,0.32093635262886894
0,1,0,45,7.0,0.9970571428571429,0.3759953767076882,0.36846238996256364
0,0,1,28,36.0,0.05386111111111111,0.1432539399716875,0.17353311819826636
0,0,1,41,5.0,0.83986,0.2507298518920072,0.269107878112818
0,1,0,30,2.0,0.5865,0.36679763302302126,0.3567263228906188
0,0,0,27,8.0,1.0011,0.20153984636065972,0.22492460000605993
0,0,1,49,3.0,0.4285,0.27158678397804736,0.28664682166751687
0,0,0,55,5.0,1.03364,0.25485254094956156,0.27664258149065307
0,0,0,37,3.0,0.8803666666666666,0.23239203349264387,0.25289098004746646
1,-1,1,38,26.0,0.04018461538461539,0.09925916791263126,0.10104995164006128
0,-1,0,39,21.0,0.21,0.0992705343403018,0.10002478371501956
0,0,0,29,20.0,0.037615,0.17036654084839856,0.19909583290456975
1,-1,1,56,5.0,0.10866,0.16055157421673286,0.1803943985851513
0,0,1,28,49.0,0.22072857142857144,0.11596323921424699,0.14211107508849488
0,-1,1,45,17.0,0.02046470588235294,0.12179826959755709,0.13392035898471838
0,-1,1,29,50.0,0.031464,0.06104263925492326,0.028747144938138208
0,2,1,46,22.0,0.7165727272727273,0.5041122475429907,0.4610278990602192
0,0,0,30,15.0,0.9422,0.18530135803904987,0.21276933198516979
0,2,0,34,5.0,0.89308,0.5313496179871909,0.46836242150679297
0,0,1,52,5.0,0.92872,0.26945755987832753,0.28657695484269263
0,0,0,26,10.0,0.91857,0.1942094595299076,0.2185023416430995
0,0,0,25,31.0,0.09225161290322581,0.13897918301424214,0.16615555873508844
0,0,0,35,51.0,0.12231764705882353,0.10825545595516538,0.13369493279616515
0,1,1,41,20.0,0.056005,0.3356784078899716,0.3453866223202977
0,0,1,43,5.0,0.15956,0.2540696001602757,0.27228407388188614
0,1,0,38,30.0,0.03453666666666667,0.2693493545956246,0.3017528592689219
0,1,0,40,45.0,0.0,0.22092771089238405,0.26867285144979214
0,-1,1,27,3.0,0.13006666666666666,0.1331449621834964,0.13917372041209009
0,-1,0,27,6.0,0.013933333333333334,0.11593392282850724,0.11722381268880878
1,2,0,23,14.0,0.18300714285714287,0.46510460519389235,0.4291396226239997
0,0,0,32,5.0,0.72422,0.21815666051215718,0.2401163301463698
0,0,0,28,9.0,0.9610333333333333,0.199964275039198,0.2240956176513808
0,0,0,34,19.0,0.729621052631579,0.1794447875509077,0.20945340256645323
0,0,0,29,15.0,0.9822066666666667,0.18396907878475957,0.21118123410063572
0,-1,0,28,39.0,0.04892564102564102,0.0666855953646557,0.03904826267930753
0,0,1,47,3.0,0.9641,0.26809953258836183,0.28347062589844874
1,2,1,60,24.0,0.7684458333333334,0.5257289520657584,0.4784271089652695
1,-1,0,29,26.0,0.0018076923076923077,0.08415392743841703,0.07205840367361308
0,0,1,25,3.0,0.3399333333333333,0.23165664264316274,0.24853247243869953
0,0,0,28,50.0,0.116152,0.10414777633535667,0.12499532784363995
0,2,0,29,6.0,0.6897833333333333,0.5156561458703618,0.45800485184490947
0,0,1,30,20.0,0.724665,0.1866217811532253,0.21538259779474556
0,0,1,31,8.0,0.8833,0.2245701824835308,0.24597565854983788
0,1,0,30,10.0,-4e-05,0.3328472641788561,0.33738968097691324
0,-1,1,42,38.0,0.011518421052631579,0.08362235964585,0.07839738030763921
1,0,1,30,21.0,0.1566809523809524,0.18380443560280965,0.21296551755553236
1,0,1,27,1.0,0.8257,0.24159732648527385,0.256542828686194
0,0,1,44,50.0,0.183436,0.12917206360120415,0.16510356100182658
1,2,0,37,24.0,0.4933416666666667,0.44952082388620324,0.4272021906153446
0,0,1,29,27.0,0.8425148148148148,0.16635993393960272,0.19687493823571914
0,0,1,25,5.0,0.42012,0.22507731386170127,0.24369831196027314
0,0,0,36,12.0,0.701425,0.2023407919205122,0.2295491600100137
0,0,1,28,28.0,1.0059392857142857,0.16257841488080815,0.1928697601119719
0,0,0,28,26.0,0.4862230769230769,0.15395683380375239,0.18300525358475656
0,-1,1,38,36.0,0.022152777777777778,0.08377113617867839,0.07687914924792938
0,1,0,30,21.0,0.0,0.288906849473303,0.31080179834556815
0,0,1,29,39.0,0.025430769230769232,0.13756286066474785,0.16786997536516085
0,0,1,36,4.0,0.871775,0.2459551277346798,0.26358446892936094
0,0,0,27,1.0,0.6691,0.22339126457960412,0.24184416168055228
1,-2,0,43,12.0,0.0,0.06332331413902227,0.01559594961039698
0,-1,1,43,20.0,0.007175,0.11413142496087121,0.12349292249801072
0,-1,0,37,8.0,0.0185,0.12128122086803134,0.12827063105572295
0,0,0,27,6.0,0.20321666666666666,0.20761547795467647,0.22975876048448632
1,2,0,39,13.0,0.3848692307692308,0.5051139097089614,0.45696626901575776
0,0,0,29,10.0,0.17848,0.19839796046120234,0.22326663529670165
0,-1,1,45,2.0,0.16065,0.15505801955799273,0.17017656257291625
0,0,1,34,46.0,0.09860434782608696,0.1276254927991314,0.1588909031133388
0,1,1,32,8.0,1.02765,0.3686000923243689,0.36009870423004947
0,0,1,26,8.0,0.9310875,0.21695879221525585,0.23803516912716763
0,0,0,28,24.0,0.8743666666666666,0.1588834606472929,0.18783941406318294
0,0,0,38,20.0,0.48792,0.18192133617989092,0.21338871386537625
0,-2,1,29,23.0,0.0008695652173913044,0.05111183231989655,-0.01852663639878316
0,2,0,53,26.0,0.003180769230769231,0.47543228815489436,0.447777596289463
0,0,0,38,9.0,0.9862,0.21449838662738877,0.23997659649672134
0,0,1,29,32.0,1.014665625,0.15381398733785528,0.1847895370396532
0,0,0,47,28.0,0.8256464285714286,0.17177604809693575,0.20834495291247723
1,1,1,29,12.0,0.7281333333333333,0.34536995157020084,0.34566608961959455
0,1,0,27,40.0,0.00035,0.21721546925418972,0.26011298014691536
0,0,0,55,5.0,0.50086,0.25485254094956156,0.27664258149065307
1,2,0,23,1.0,0.24,0.5257007891335084,0.4605616657337712
0,0,1,26,7.0,0.9985714285714286,0.2201472557181756,0.24045224936638082
0,0,1,30,21.0,0.31238095238095237,0.18380443560280965,0.21296551755553236
0,-1,0,39,14.0,0.007192857142857143,0.1115832411081883,0.1169443453895119
0,-1,1,50,29.0,0.003203448275862069,0.10383748274469728,0.11285588553683037
0,0,1,32,3.0,0.9430666666666667,0.24286565588707962,0.2596491576304379
1,1,0,32,11.0,0.5334454545454546,0.3326319083889041,0.3381487965067682
0,0,0,54,2.0,0.48885,0.2639111296757654,0.28230572432375856
0,0,0,36,22.0,0.6207090909090909,0.17387312835456567,0.20537835761788176
0,-1,0,36,18.0,0.003788888888888889,0.10193591933708908,0.10251173077905698
1,4,1,26,3.0,0.8633,0.8289889487978795,0.7002603615059437
0,1,0,31,5.0,0.0,0.3559150933648202,0.35106318005751325
0,0,1,29,15.0,0.25783333333333336,0.19978882166943573,0.22587990110627745
0,0,0,32,15.0,0.20464666666666667,0.1879882505809861,0.21594552775423786
0,1,1,30,14.0,0.6001,0.338957536577903,0.34242002702570223
0,0,0,48,8.0,0.993975,0.23310632385975033,0.2582746555812751
0,0,0,33,20.0,0.528875,0.1754284277736607,0.20544822444270597
0,-1,1,44,40.0,0.011205,0.08212965312389811,0.07673941559828096
0,2,0,28,13.0,1.0446538461538462,0.4807867785049446,0.43949719228588313
0,0,0,22,5.0,0.77208,0.20343886827765598,0.22423535130102923
1,0,1,51,19.0,0.4563842105263158,0.21966865943005265,0.2511497336091739
1,0,0,40,47.0,0.03668723404255319,0.1202823083083157,0.1513037431756882
0,-1,1,55,28.0,0.008307142857142857,0.10983998181791438,0.12321345519871385
0,-1,0,26,46.0,0.040734782608695654,0.05802314598567713,0.01895250523574707
0,0,0,32,34.0,0.49778235294117645,0.13969149284545865,0.17002100320918723
0,0,1,27,11.0,0.9413636363636364,0.20905410586264442,0.23237202629406212
0,-1,0,27,44.0,0.05716818181818182,0.06059979455479978,0.025374763598707523
0,-2,0,23,9.0,0.03822222222222222,0.05651517980173217,-0.008914767362644543
0,-2,0,24,7.0,0.9130285714285714,0.05902906007853058,-0.0024925089996841454
0,1,0,24,3.0,0.2378,0.35029388982747817,0.34478065534420127
0,0,0,49,12.0,0.032525,0.22154568016130638,0.2501944325089564
0,-1,0,27,30.0,0.042506666666666665,0.07730230058976004,0.059213886947692196
0,0,0,25,6.0,0.2718833333333333,0.20471878106468644,0.2265825647154182
1,-1,1,36,18.0,0.0005555555555555556,0.11166682137086913,0.11721039778469872
1,1,0,43,3.0,0.5925,0.38945524447833113,0.37495451515034833
0,-1,1,35,36.0,0.04388333333333334,0.08175577978476657,0.0721148555943272
0,-2,1,49,15.0,0.10314666666666666,0.06946577375304044,0.03257196320560346
0,0,0,28,7.0,0.2905,0.20600466378041118,0.2289297781298072
0,0,0,44,15.0,0.4130066666666667,0.20473832499247288,0.23500270236864654
0,-2,0,33,44.0,0.0,0.03292626725959506,-0.0776315968897657
0,1,1,52,50.0,-1e-05,0.24133966061990955,0.29034329187377655
1,1,1,29,26.0,1.0151653846153845,0.2888807336292797,0.3118269662706099
0,1,1,29,36.0,0.0,0.25208544679760997,0.287656163878478
0,0,1,28,14.0,0.9491428571428572,0.2013633584987466,0.22670888346095658
1,0,1,24,1.0,0.4216,0.2367661937380457,0.25177853503259184
0,-2,0,32,20.0,0.0129,0.050173744496731475,-0.021209769033183168
0,0,1,35,21.0,0.6123571428571428,0.19053571963050187,0.22090600697820262
1,2,1,27,2.0,0.68735,0.5551974033691439,0.4791956440383359
0,-1,1,44,24.0,0.0175875,0.10764300879126067,0.115412699425692
1,5,1,51,3.0,0.8850333333333333,0.923570217109143,0.8524977564149726
0,-2,0,38,45.0,0.024382222222222222,0.03375056806856959,-0.07210818770630859
0,-1,0,40,6.0,0.40826666666666667,0.12825630158566056,0.13786908518775148
0,0,0,30,10.0,0.58335,0.1998091463515062,0.22485473318123572
0,-1,1,49,50.0,0.025878,0.07201088464714525,0.06050910262881931
0,-1,1,51,5.0,0.01272,0.1546771615444894,0.17245390916248102
0,-1,0,35,8.0,0.0124625,0.11940755945793953,0.12509443528665484
1,2,0,22,2.0,0.28715,0.5188347497950331,0.4565564876100239
0,0,1,43,50.0,0.282646,0.12817984914951971,0.16351546311729254
0,0,0,31,14.0,0.5076142857142857,0.18949180973953017,0.21677451010891702
0,0,0,29,50.0,0.910084,0.10497636301232317,0.12658342572817402
1,2,1,24,5.0,0.86494,0.534727900609994,0.4671801096670942
1,0,1,60,17.0,1.0021117647058824,0.24037735235957822,0.27027677504840675
0,0,0,44,22.0,0.621990909090909,0.18427853212932285,0.2180831406941542
1,2,0,33,7.0,0.9137571428571428,0.5198332302261115,0.46194016314383257
0,0,0,34,36.0,0.339425,0.13734793164647494,0.16836303849982898
0,0,0,29,43.0,0.08089534883720931,0.11790413674712494,0.14350298740266634
0,2,1,26,2.0,1.00775,0.5530108784678911,0.47760754615380185
0,-1,0,53,20.0,0.00392,0.1127663471579442,0.12467523433770952
0,-1,0,35,20.0,0.00996,0.09778464664171004,0.09608947241609654
0,0,0,25,8.0,0.9800125,0.19870666056966965,0.22174840423699183
0,2,1,35,13.0,0.5967538461538462,0.5217680346350174,0.46531254448326326
0,-1,1,49,15.0,0.04225333333333333,0.12979501986250727,0.145106911001281
1,2,1,53,15.0,0.1186,0.5520813029408814,0.48906414592644987
1,2,0,27,19.0,0.02466315789473684,0.45072121543456056,0.42340661296606996
1,1,0,36,45.0,0.0,0.21489511713189113,0.2623204599116559
0,-1,0,31,8.0,0.004875,0.11573524088832485,0.11874204374851861
0,-1,0,31,26.0,0.31643846153846156,0.08552814064266306,0.07523459944268115
1,2,1,34,8.0,0.7802875,0.5428011603051455,0.4758098477947951
0,1,1,39,50.0,0.0,0.22090583106309228,0.26969801937483384
0,-1,1,43,26.0,0.0002923076923076923,0.10328604891466078,0.10899044106273156
1,2,0,30,26.0,0.3619769230769231,0.4250945494316487,0.4112513449451798
0,2,1,33,5.0,0.49894,0.5544786793132905,0.4814729906279007
0,1,0,46,36.0,-2.2222222222222223e-05,0.26131501526947404,0.29995516090991514
0,-2,0,53,17.0,-0.001176470588235294,0.06303626222107434,0.019391527259671554
0,1,0,34,12.0,0.0,0.3324166225099356,0.3389079120366231
0,0,0,26,5.0,0.1039,0.2092355683986216,0.23058774283916544
1,-1,0,40,5.0,0.0093,0.13035819510899757,0.14028616542696468
0,0,1,48,31.0,0.09568387096774193,0.1797295645198831,0.21738047708501343
0,0,1,27,5.0,0.35082,0.22817942574329664,0.24687450772934125
0,0,0,32,14.0,0.8679142857142857,0.19085472979616191,0.21836260799345109
1,2,0,28,10.0,0.73073,0.49477958233493885,0.44674843300352274
0,1,1,32,2.0,0.9922,0.39503159115661135,0.37460118566532863
1,0,0,27,12.0,0.094825,0.1897899331799939,0.2152562790492072
0,0,0,59,3.0,0.939,0.2689101217983355,0.2878291335072157
1,0,1,27,2.0,1.0092,0.23819308317931873,0.2541257484469808
1,1,0,27,16.0,0.0,0.30282082862034454,0.31812290588803194
0,1,0,37,18.0,-0.007105555555555556,0.3137290838102183,0.3291697242549461
0,0,0,26,4.0,0.5234,0.21234130895517975,0.23300482307837866
0,0,0,34,8.0,0.6125625,0.21169311600691199,0.23604128519779832
0,3,1,31,12.0,0.9476833333333333,0.6819071189338527,0.5739121809800178
1,-1,0,22,2.0,0.124,0.11908933060457301,0.11895164422299126
0,0,1,33,2.0,0.91355,0.24796167336011196,0.2636543357541852
1,4,1,52,10.0,1.01762,0.8426243615429468,0.7246313448293369
0,1,1,45,50.0,0.0,0.23017966528516023,0.2792266066820382
0,0,0,29,8.0,0.9786625,0.20440312342825,0.22810079577512804
0,-2,0,41,15.0,0.06454666666666667,0.059089633072998304,0.005168513123689267
0,0,0,26,3.0,0.9198,0.21548058694991976,0.23542190331759183
1,1,1,34,12.0,0.005416666666666667,0.35544138317091434,0.3536065790422649
1,2,0,27,7.0,0.3681857142857143,0.5065686598435041,0.4524115758366283
0,0,1,32,15.0,0.9423066666666666,0.20406717868648816,0.23064419475987963
0,1,0,42,21.0,0.0,0.31120276022152293,0.3298589729599768
0,1,0,30,8.0,1.0361375,0.3411898332151189,0.3422238414553397
0,0,1,29,9.0,0.9588222222222222,0.21830045333637363,0.24038238254155658
0,0,0,22,2.0,0.89035,0.21266594861219243,0.2314865920186688
0,1,0,36,24.0,0.0,0.28830940805732047,0.31307914493513295
1,2,1,29,5.0,0.60234,0.5457180245423603,0.47512059908976445
0,0,0,28,25.0,1.095708,0.1564043461740661,0.18542233382396975
0,1,0,31,28.0,0.0,0.2645338189633023,0.2954703345556099
0,0,1,40,1.0,0.8286,0.263298289564385,0.2771881011851367
0,-1,0,33,15.0,0.3067066666666667,0.10466455333193259,0.10499867784309438
0,1,0,47,33.0,0.0,0.27402686318920894,0.3087944995120888
1,-1,1,30,24.0,0.022308333333333333,0.09630755692650132,0.09317932904221524
0,0,0,34,13.0,0.32356153846153846,0.19653438365196896,0.22395588400173236
0,0,1,37,45.0,0.036131111111111114,0.13274534876810998,0.16607227700615415
1,-1,1,26,5.0,0.01052,0.12790373517217032,0.13275146204912963
0,0,0,24,7.0,0.9726142857142858,0.20027480337681974,0.22257738659167098
0,0,1,26,8.0,0.418625,0.21695879221525585,0.23803516912716763
0,-1,1,24,5.0,0.00472,0.12594242687078017,0.12957526628006155
1,2,1,33,3.0,0.9914,0.5636827876579448,0.4863071511063271
0,0,1,23,5.0,0.9605,0.22200524467758292,0.24052211619120503
0,0,1,29,7.0,0.9791428571428571,0.22473913603548148,0.24521654301998297
1,0,0,33,5.0,0.2944,0.21966987430058785,0.24170442803090383
1,0,0,27,10.0,0.53423,0.19559812262664403,0.22009043952763355
0,0,0,24,20.0,0.198615,0.16420325569028416,0.19115534348189947
0,1,1,38,18.0,0.022216666666666666,0.3380887370857076,0.34545648914512195
1,-1,0,38,24.0,0.028816666666666668,0.09362003361110727,0.09118544511284593
0,2,0,35,9.0,0.38974444444444445,0.5149293516635074,0.46028219843447427
0,0,0,33,5.0,0.33852,0.21966987430058785,0.24170442803090383
0,0,1,48,8.0,0.933225,0.25184738708290555,0.2729733225869168
0,-2,0,43,21.0,0.0,0.05405872432358843,-0.0061577725425217555
0,0,1,41,35.0,0.9975,0.1604603690709782,0.19659547093642227
1,0,1,45,16.0,0.82434375,0.22016786479377315,0.24887238701960912
