simulation,lower,upper,cover
1117,3.2838663947171347,4.649466938616198,True
1118,2.8895736063444772,4.110426393655523,True
1119,2.881747307380557,4.118252692619444,True
1120,2.687815122439289,3.978851544227378,True
1121,2.8975015583328174,4.102498441667183,True
1122,3.228180700660095,4.438485966006572,True
1123,2.6469898742400226,3.8863434590933106,True
1124,3.356969344450919,4.64303065554908,True
1125,2.6631726088575323,4.203494057809134,True
1126,3.2770987254410744,4.522901274558926,True
1127,2.9599671726919636,4.2400328273080365,True
1128,2.9640844013944196,4.369248931938913,True
1129,2.9975451809997025,4.135788152333632,True
1130,2.9727413388454957,4.160591994487838,True
1131,2.118546798087702,3.4147865352456312,False
1132,2.6838663947171346,4.049466938616199,True
1133,2.4543576629225385,3.7456423370774616,True
1134,2.979305679533635,4.287360987133032,True
1135,2.404179551575138,3.795820448424862,True
1136,2.86638465008256,4.13361534991744,True
1137,2.915210267026798,4.151456399639868,True
1138,2.616556130342765,3.7834438696572352,True
1139,3.3825364729635847,4.550796860369749,True
1140,2.911170386046617,4.222162947286717,True
1141,2.2442852121144106,3.4223814545522564,False
1142,2.3879387620979418,3.4787279045687245,False
1143,2.7234483986188196,4.076551601381181,True
1144,2.907480207624036,4.159186459042631,True
1145,3.0709540511734796,4.32904594882652,True
1146,2.807864441647182,4.058802225019484,True
1147,2.55540939733425,3.7112572693324166,True
1148,2.6002240660444977,3.866442600622169,True
1149,3.3126390128669683,4.620694320466365,True
1150,2.533701554983766,3.6662984450162344,True
1151,3.2971229317869226,4.436210401546411,True
1152,2.7023088035653853,3.8976911964346144,True
1153,2.2598152675556893,3.140184732444311,False
1154,2.507480207624036,3.7591864590426307,True
1155,2.401744747024947,3.6649219196417193,True
1156,2.6493348430955477,4.150665156904452,True
1157,3.0211484557726216,4.3121848775607114,True
1158,2.9986997665621624,4.201300233437838,True
1159,3.2615361942418484,4.605130472424817,True
1160,3.1767129085725188,4.423287091427481,True
1161,2.6730865761919924,3.9935800904746745,True
1162,2.6410896531585846,3.958910346841415,True
1163,2.5009807139002103,3.8323526194331228,True
1164,2.8002240660444975,4.066442600622169,True
1165,3.261847966729759,4.538152033270241,True
1166,2.452208930526932,3.881124402806401,True
1167,3.0137426508304035,4.3195906825029295,True
1168,3.04102927876718,4.225637387899487,True
1169,2.8153245435461196,4.18467545645388,True
1170,3.79854346366161,4.80145653633839,False
1171,2.909515489857656,4.35715117680901,True
1172,2.6768607365426504,4.056472596790683,True
1173,3.2256330055536906,4.507700327779643,True
1174,2.607864441647182,3.8588022250194847,True
1175,2.670720949765822,3.862612383567511,True
1176,2.938818814542164,4.061181185457836,True
1177,2.197545180999702,3.335788152333631,False
1178,2.796302441696746,4.137030891636588,True
1179,2.619951347865353,3.71338198546798,True
1180,2.325274031657078,3.4747259683429217,False
1181,2.538130479632806,3.795202853700527,True
1182,2.7751720234239583,4.0248279765760415,True
1183,2.7305927551396416,4.069407244860358,True
1184,2.6709540511734793,3.9290459488265204,True
1185,3.026653978333218,4.373346021666783,True
1186,2.364764569738633,3.7019020969280336,True
1187,2.8022310620548256,3.8644356046118413,True
1188,2.9410241867991744,3.992309146534159,True
1189,2.7599671726919635,4.040032827308036,True
1190,3.3230380835687434,4.41029524976459,True
1191,3.0709540511734796,4.329045948826521,True
1192,2.5148491910964594,3.9518174755702073,True
1193,3.187938762097942,4.278727904568725,True
1194,2.8002240660444975,4.066442600622169,True
1195,2.75456818100689,4.178765152326444,True
1196,3.7354021547545333,4.864597845245466,False
1197,3.105945624709648,4.360721041957019,True
1198,3.1354021547545337,4.264597845245467,True
1199,2.6241346778506336,3.9091986554826996,True
1200,2.411632466092366,3.588367533907634,True
1201,2.69907194973149,3.767594716935177,True
1202,3.1465852482689525,4.453414751731048,True
1203,2.4770987254410746,3.7229012745589256,True
1204,2.3206116918319823,3.6793883081680177,True
1205,3.0709540511734796,4.329045948826521,True
1206,2.6562581568541983,4.077075176479135,True
1207,3.2971229317869226,4.43621040154641,True
1208,2.971995158271102,4.294671508395565,True
1209,2.8082250026927045,3.791774997307295,True
1210,3.0687316584696607,4.397935008197006,True
1211,2.918546798087702,4.214786535245632,True
1212,2.60030110158479,3.7996988984152105,True
1213,2.9986734681091134,4.401326531890887,True
1214,2.9411977749805156,4.192135558352818,True
1215,2.947452886124669,4.052547113875331,True
1216,2.841521527742216,4.291811805591117,True
1217,2.545827131399171,3.787506201934162,True
1218,2.6266539783332177,3.973346021666782,True
1219,2.979305679533635,4.287360987133032,True
1220,2.6707209497658218,3.8626123835675115,True
1221,2.7818146626149187,4.284852004051748,True
1222,2.7770145665245236,3.7563187668088096,True
1223,2.9411977749805156,4.192135558352818,True
1224,2.7105607175126507,3.9561059491540163,True
1225,2.204797146299473,3.461869520367194,False
1226,3.2694272383720984,4.5305727616279015,True
1227,3.0055628937951293,4.3944371062048715,True
1228,2.602064991802994,3.9312683415303393,True
1229,3.1821082587573555,4.551225074575978,True
1230,2.998673468109113,4.401326531890887,True
1231,2.959647932376267,3.9736854009570663,True
1232,3.2848658780499735,4.515134121950027,True
1233,3.1038341455233733,4.496165854476626,True
1234,2.5941759074471533,3.7391574258861797,True
1235,3.2256330055536906,4.507700327779643,True
1236,2.979305679533635,4.287360987133032,True
1237,3.1293736431615757,4.337293023505091,True
1238,3.4323907902024122,4.7676092097975875,True
1239,2.7633278157243155,4.10333885094235,True
1240,2.6392789580429814,3.894054375290352,True
1241,2.8315829600612057,3.968417039938794,True
1242,3.4077748581599687,4.525558475173365,True
1243,2.3053284916044356,3.628004841728898,True
1244,3.0633566024885193,4.336643397511481,True
1245,2.758344290968293,3.9749890423650402,True
1246,2.5977555277480597,4.135577805585274,True
1247,2.915210267026798,4.151456399639868,True
1248,3.2770987254410744,4.522901274558926,True
1249,2.524871221647708,3.8751287783522925,True
1250,3.1465852482689525,4.453414751731048,True
1251,2.80351345340474,4.1298198799285935,True
1252,2.8629691083634126,4.203697558303254,True
1253,2.6709540511734793,3.9290459488265204,True
1254,2.790826347363046,3.9425069859702875,True
1255,2.3319555049156224,3.401377828417711,False
1256,2.6394080055121627,3.827258661154504,True
1257,2.952498625567619,4.247501374432382,True
1258,3.111170386046617,4.422162947286717,True
1259,2.5918510649630235,4.008148935036976,True
1260,3.325274031657078,4.474725968342922,True
1261,2.83317779950324,4.100155533830094,True
1262,3.0094037439603647,4.257262922706302,True
1263,2.5230132209904452,3.810320112342888,True
1264,3.325274031657078,4.474725968342922,True
1265,2.695595209576868,4.104404790423132,True
1266,2.401744747024947,3.6649219196417193,True
1267,2.2181392541534835,3.5818607458465164,True
1268,2.7451152469695703,4.0548847530304295,True
1269,2.584475192636215,3.8155248073637855,True
1270,2.4417870776864423,3.8248795889802243,True
1271,2.533701554983766,3.6662984450162344,True
1272,2.782108258757355,4.1512250745759784,True
1273,2.9390033782406415,4.1276632884260245,True
1274,2.909515489857656,4.35715117680901,True
1275,2.91367896806308,4.0863210319369205,True
1276,3.2505068611884296,4.34949313881157,True
1277,3.2146999595837444,4.318633373749589,True
1278,3.292732366968792,4.507267633031208,True
1279,2.663356602488519,3.9366433975114807,True
1280,2.7613523796860022,4.171980953647331,True
1281,3.3948695275751817,4.738463805758151,True
1282,2.452208930526932,3.881124402806401,True
1283,2.9230382282896428,4.143628438377023,True
1284,3.641089653158584,4.9589103468414155,False
1285,2.387750319867293,3.7455830134660406,True
1286,3.2083727872211143,4.391627212778885,True
1287,2.8558255192669977,4.010841147399669,True
1288,2.6394080055121623,3.8272586611545045,True
1289,3.162103722832662,4.304562943834005,True
1290,2.6392789580429814,3.894054375290352,True
1291,3.31696831256988,4.48303168743012,True
1292,2.523038228289643,3.7436284383770237,True
1293,2.523038228289643,3.7436284383770237,True
1294,3.2543576629225384,4.545642337077462,True
1295,3.0234804777147937,4.1098528556185405,True
1296,3.1489326425048128,4.384400690828521,True
1297,3.0908013445173004,4.375865322149366,True
1298,2.9793056795336352,4.287360987133032,True
1299,2.446989874240023,3.686343459093311,True
1300,2.549126191199947,3.9175404754667196,True
1301,2.445510742757129,3.887822590576204,True
1302,3.1107751549173033,4.489224845082696,True
1303,2.742248152012977,3.92441851465369,True
1304,3.08311152010163,4.183555146565037,True
1305,3.0055628937951293,4.3944371062048715,True
1306,2.8212348476735563,4.245431818993111,True
1307,2.9411977749805156,4.192135558352818,True
1308,2.4657973229155603,3.8675360104177727,True
1309,2.742737077293698,3.9905962560396353,True
1310,2.387750319867293,3.7455830134660406,True
1311,2.952498625567619,4.247501374432382,True
1312,3.2694272383720984,4.5305727616279015,True
1313,2.5038341455233737,3.8961658544766267,True
1314,2.7986997665621622,4.001300233437838,True
1315,2.728359970059196,4.13830669660747,True
1316,2.6909446812951305,4.042388652038203,True
1317,3.1256371789916484,4.541029487675019,True
1318,2.545827131399171,3.787506201934162,True
1319,2.6515901192890943,4.015076547377573,True
1320,2.808337878346491,4.1916621216535095,True
1321,2.7675239054541154,4.032476094545884,True
1322,3.0908013445173004,4.375865322149366,True
1323,2.8774704098502975,4.189196256816369,True
1324,2.889523104719548,4.2438102286137855,True
1325,2.3948695275751826,3.738463805758151,True
1326,2.8975015583328174,4.102498441667183,True
1327,3.5252740316570783,4.674725968342921,False
1328,2.767523905454116,4.032476094545884,True
1329,2.952498625567619,4.247501374432382,True
1330,3.501693597535942,4.431639735797392,False
1331,2.950252097951431,3.9830812353819027,True
1332,3.261847966729759,4.538152033270241,True
1333,2.971995158271102,4.294671508395565,True
1334,3.0895231047195475,4.443810228613786,True
1335,2.53052694280801,3.802806390525323,True
1336,2.60030110158479,3.7996988984152105,True
1337,2.964764569738633,4.301902096928034,True
1338,2.3793056795336347,3.6873609871330317,True
1339,3.576712908572519,4.823287091427481,False
1340,3.118619963728,4.281380036272001,True
1341,2.5705427300756956,3.8961239365909712,True
1342,3.019550975638596,4.380449024361404,True
1343,3.1260081350081,4.407325198325233,True
1344,3.539003378240642,4.727663288426025,False
1345,2.5918510649630235,4.008148935036976,True
1346,2.7053284916044356,4.028004841728897,True
1347,3.0544169865339597,4.412249680132707,True
1348,2.7151479959482523,4.218185337385082,True
1349,2.9451152469695705,4.25488475303043,True
1350,2.763327815724316,4.10333885094235,True
1351,3.017157934087942,4.249508732578724,True
1352,3.2181759847445512,4.515157348588782,True
1353,2.4788441699616177,3.654489163371716,True
1354,3.1392679456544803,4.460732054345519,True
1355,3.5509445300263396,4.64905546997366,False
1356,2.280482322231764,3.4528510111015693,False
1357,2.0675024976475043,3.2658308356858288,False
1358,2.948932642504813,4.184400690828521,True
1359,2.8349211628433326,4.298412170490002,True
1360,2.6909446812951305,4.042388652038203,True
1361,2.210803743183631,3.5225295901497025,True
1362,2.721572521834166,4.1450941448325,True
1363,2.530160163003261,3.6031731703300727,True
1364,2.8415215277422163,4.291811805591117,True
1365,3.0250109576349598,4.241655709031707,True
1366,2.9675239054541156,4.232476094545884,True
1367,2.5177867802370266,3.8822132197629737,True
1368,2.8620242244796636,3.8713091088536697,True
1369,2.742737077293698,3.9905962560396353,True
1370,2.4657973229155603,3.8675360104177727,True
1371,3.035887871939288,4.030778794727379,True
1372,2.8895736063444772,4.110426393655523,True
1373,3.0250109576349598,4.241655709031707,True
1374,2.602064991802994,3.9312683415303393,True
1375,2.9907562223606203,4.209243777639379,True
1376,2.2165561303427648,3.383443869657235,False
1377,2.87546812557573,4.257865207757604,True
1378,2.9572740748425157,4.376059258490818,True
1379,2.513869539672711,4.019463793660622,True
1380,2.6980979030719663,4.035235430261367,True
1381,3.1392679456544803,4.460732054345519,True
1382,2.768202470333641,4.165130862999693,True
1383,2.417157934087942,3.6495087325787243,True
1384,3.4020649918029937,4.731268341530339,True
1385,2.8223832419350705,4.1776167580649295,True
1386,2.9647004675430035,4.16863286579033,True
1387,3.212493798065838,4.454172868600828,True
1388,3.0919203358018006,4.174746330864866,True
1389,2.821234847673556,4.245431818993111,True
1390,3.29094468129513,4.642388652038203,True
1391,3.240397964290003,4.626268702376663,True
1392,3.371995158271102,4.694671508395564,True
1393,3.2165561303427648,4.383443869657235,True
1394,2.380704994405518,3.7526283389278157,True
1395,2.5948695275751823,3.938463805758151,True
1396,3.23317779950324,4.500155533830093,True
1397,2.6241346778506336,3.9091986554826996,True
1398,2.4657973229155603,3.8675360104177727,True
1399,2.872336711573975,4.060996621759358,True
1400,2.9675239054541156,4.232476094545884,True
1401,3.1509378027657453,4.6490621972342545,True
1402,2.782914924461622,4.017085075538378,True
1403,2.7451152469695703,4.0548847530304295,True
1404,2.8002240660444975,4.066442600622169,True
1405,3.017157934087942,4.249508732578724,True
1406,2.663356602488519,3.9366433975114807,True
1407,3.313656540906689,4.553010125759977,True
1408,2.868546739242915,4.264786594090419,True
1409,2.5948695275751823,3.938463805758151,True
1410,2.1923366239270945,3.407663376072905,False
1411,2.949251983147095,4.517414683519572,True
1412,3.1465852482689525,4.453414751731048,True
1413,2.7200321778904852,4.013301155442848,True
1414,3.0316101214890203,4.568389878510979,True
1415,2.538130479632806,3.795202853700527,True
1416,2.8348691370003074,4.231797529666359,True
1417,2.8181759847445518,4.115157348588782,True
1418,3.02318638959133,4.17681361040867,True
1419,2.841521527742216,4.291811805591117,True
1420,2.6167491312180036,4.116584202115329,True
1421,2.742248152012977,3.92441851465369,True
1422,3.061536194241849,4.405130472424818,True
1423,2.695437056165995,3.837896277167338,True
1424,2.918546798087702,4.214786535245632,True
1425,2.580704994405518,3.9526283389278154,True
1426,2.943527403209317,4.32313926345735,True
1427,2.87546812557573,4.257865207757604,True
1428,2.864301241546346,4.069032091786988,True
1429,3.076005883448807,4.39066078321786,True
1430,2.977907042592147,4.355426290741186,True
1431,2.587750319867293,3.9455830134660403,True
1432,2.8998444661699065,4.16682220049676,True
1433,2.55362040520571,3.779712928127623,True
1434,2.3509445300263403,3.4490554699736595,False
1435,2.7526987053404532,3.8473012946595464,True
1436,3.021148455772622,4.3121848775607114,True
1437,3.1411977749805153,4.392135558352818,True
1438,2.619951347865353,3.71338198546798,True
1439,2.742737077293698,3.9905962560396353,True
1440,2.986698844557152,4.279967822109515,True
1441,3.0908013445173004,4.375865322149366,True
1442,2.007690853465841,3.0589758132008256,False
1443,3.261847966729759,4.538152033270241,True
1444,2.292870229225909,3.707129770774091,True
1445,2.6909446812951305,4.042388652038203,True
1446,2.793254049878493,3.873412616788174,True
1447,2.8408135409573694,4.092519792375964,True
1448,2.6394080055121627,3.827258661154504,True
1449,2.9309679082130122,4.135698758453654,True
1450,2.6878151224392886,3.9788515442273784,True
1451,2.7341691643141712,3.9324975023524957,True
1452,2.8256330055536907,4.107700327779643,True
1453,3.1177867802370263,4.482213219762973,True
1454,2.3876076547373706,3.6123923452626294,True
1455,2.6788441699616174,3.8544891633717158,True
1456,2.419861787936145,3.580138212063855,True
1457,3.1791932353500343,4.2874734313166325,True
1458,3.0349211628433324,4.498412170490001,True
1459,2.602636827445522,3.730696505887811,True
1460,2.881747307380557,4.118252692619444,True
1461,2.2770987254410744,3.5229012745589254,True
1462,2.8014210850661625,4.1985789149338375,True
1463,2.3373876164324887,3.5292790502341775,True
1464,2.571767246154283,4.0282327538457166,True
1465,3.189679887657112,4.476986779009555,True
1466,2.86638465008256,4.13361534991744,True
1467,3.2469532656181865,4.553046734381813,True
1468,2.943527403209317,4.32313926345735,True
1469,2.419861787936145,3.580138212063855,True
1470,2.4558348433132986,3.810831823353368,True
1471,3.236236464392908,4.6970968689404256,True
1472,2.7821082587573556,4.151225074575978,True
1473,2.6125213569758756,3.987478643024124,True
1474,2.756189771386214,4.110476895280452,True
1475,2.8280190463526687,4.238647620313998,True
1476,2.83136713420967,4.035299532456996,True
1477,2.855834843313299,4.2108318233533675,True
1478,2.8701801200714065,4.19648654659526,True
1479,3.0403979642900034,4.426268702376663,True
1480,3.283361513550513,4.583305153116153,True
1481,3.5082429597342077,4.825090373599126,False
1482,2.5614713647298677,3.8385286352701327,True
1483,3.001744747024947,4.264921919641719,True
1484,2.7751720234239583,4.0248279765760415,True
1485,2.7451152469695703,4.0548847530304295,True
1486,3.172741338845496,4.360591994487837,True
1487,3.0516628283402447,4.281670504993088,True
1488,2.7907562223606206,4.009243777639379,True
1489,2.6112266161914364,3.7221067171418967,True
1490,2.6558487557608337,3.944151244239166,True
1491,3.2083727872211143,4.391627212778885,True
1492,2.69014714438146,3.7765195222852066,True
1493,2.808337878346491,4.1916621216535095,True
1494,2.998673468109113,4.401326531890887,True
1495,2.7891681766466325,4.144165156686701,True
1496,3.1604635111756676,4.506203155490999,True
1497,2.29094468129513,3.6423886520382034,True
1498,2.933557399377831,4.199775933955503,True
1499,2.808337878346491,4.1916621216535095,True
1500,2.723448398618819,4.076551601381181,True
1501,2.9561130835023657,3.9105535831643006,True
1502,3.1392679456544803,4.460732054345519,True
1503,3.2442852121144106,4.422381454552257,True
1504,2.7891681766466325,4.144165156686701,True
1505,2.8440149077679333,4.155985092232067,True
1506,2.1107751549173033,3.4892248450826964,False
1507,2.814514675298602,4.2521519913680645,True
1508,2.986698844557152,4.279967822109515,True
1509,2.9722949602420945,4.094371706424572,True
1510,2.7751720234239583,4.0248279765760415,True
1511,3.197545180999702,4.335788152333631,True
1512,2.63136713420967,3.8352995324569967,True
1513,2.69014714438146,3.7765195222852066,True
1514,2.5561897713862143,3.9104768952804525,True
1515,2.9055352303529847,4.094464769647016,True
1516,3.1038341455233733,4.496165854476626,True
1517,2.9410241867991744,3.992309146534159,True
1518,2.884842651411218,4.181824015255448,True
1519,2.9849234526224273,4.348409880710905,True
1520,2.9717672461542834,4.428232753845717,True
1521,2.8485436003601317,4.084789732973202,True
1522,3.04102927876718,4.225637387899487,True
1523,3.3504912674212757,4.582842065912058,True
1524,2.3256429290905865,3.274357070909413,False
1525,3.2770987254410744,4.522901274558926,True
1526,3.678844169961618,4.854489163371715,False
1527,2.903876063409029,4.229457269924304,True
1528,3.1411977749805153,4.392135558352818,True
1529,2.7986997665621627,4.001300233437838,True
1530,3.695437056165995,4.837896277167339,False
1531,3.65050686118843,4.74949313881157,False
1532,3.2256330055536906,4.507700327779643,True
1533,2.7599671726919635,4.040032827308036,True
1534,3.2615361942418484,4.605130472424818,True
1535,2.8966611490576493,4.236672184275684,True
1536,3.172741338845496,4.360591994487837,True
1537,2.535213405909582,3.9314532607570847,True
1538,3.0920801441509442,4.241253189182388,True
1539,2.911170386046617,4.222162947286717,True
1540,2.918546798087702,4.214786535245632,True
1541,3.449203139630251,4.617463527036415,True
1542,2.8513857607400155,4.1486142392599845,True
1543,3.2770987254410744,4.522901274558926,True
1544,3.0919203358018006,4.174746330864866,True
1545,2.723448398618819,4.076551601381181,True
1546,3.726949621136389,4.873050378863611,False
1547,3.220287071872377,4.44637959479429,True
1548,3.345510836628284,4.521155830038382,True
1549,2.902454231672823,4.297545768327177,True
1550,2.933557399377831,4.199775933955503,True
1551,3.4020649918029937,4.731268341530339,True
1552,2.320032177890485,3.6133011554428487,True
1553,2.7945721083980004,4.205427891602,True
1554,2.7451152469695703,4.0548847530304295,True
1555,2.6155993091714795,3.8510673574951872,True
1556,3.3135712104410935,4.6864287895589065,True
1557,2.3948695275751826,3.738463805758151,True
1558,2.763327815724316,4.10333885094235,True
1559,3.458970512324982,4.8743628210083525,True
1560,2.9029031310595745,4.363763535607092,True
1561,3.1411977749805153,4.392135558352818,True
1562,2.6878151224392886,3.9788515442273784,True
1563,2.9303155849316513,4.069684415068348,True
1564,2.6878151224392886,3.9788515442273784,True
1565,2.605562893795129,3.9944371062048707,True
1566,3.6155993091714795,4.851067357495188,False
1567,2.6410896531585846,3.958910346841415,True
1568,2.982914924461622,4.217085075538378,True
1569,2.204179551575138,3.595820448424862,True
1570,2.948932642504813,4.184400690828521,True
1571,2.561514033993428,3.771819299339905,True
1572,2.647559242776589,3.819107423890078,True
1573,2.5561897713862143,3.9104768952804525,True
1574,2.7053284916044356,4.028004841728897,True
1575,2.8558348433132985,4.2108318233533675,True
1576,2.7675239054541154,4.032476094545884,True
1577,2.7053284916044356,4.028004841728897,True
1578,2.6376280583675777,4.029038608299089,True
1579,2.7183294950069117,3.9483371716597553,True
1580,3.0895231047195475,4.443810228613786,True
1581,2.909515489857656,4.35715117680901,True
1582,2.1821082587573555,3.551225074575978,True
1583,3.4848426514112187,4.781824015255449,True
1584,2.6155993091714795,3.8510673574951872,True
1585,2.6870812305378307,3.8462521027955026,True
1586,3.372101597186239,4.627898402813761,True
1587,2.7705427300756953,4.0961239365909705,True
1588,3.6392789580429814,4.894054375290352,False
1589,3.0966611490576494,4.436672184275684,True
1590,3.493796844509001,4.839536488824333,True
1591,3.3583442909682932,4.57498904236504,True
1592,2.204797146299473,3.461869520367194,False
1593,3.2971229317869226,4.436210401546411,True
1594,3.1613523796860017,4.571980953647332,True
1595,3.2150600379057916,4.251606628760875,True
1596,3.133557399377831,4.399775933955502,True
1597,2.7633278157243155,4.10333885094235,True
1598,2.742737077293698,3.9905962560396353,True
1599,3.189168176646632,4.544165156686701,True
1600,3.496961660505577,4.903038339494423,True
1601,3.049203139630251,4.217463527036416,True
1602,3.0833615135505132,4.3833051531161535,True
1603,2.9471489888984306,4.119517677768235,True
1604,2.8754681255757295,4.257865207757604,True
1605,2.9727413388454957,4.160591994487838,True
1606,2.8485436003601317,4.084789732973202,True
1607,2.8740188486934324,4.125981151306568,True
1608,3.592336623927095,4.807663376072905,False
1609,3.5152102670267986,4.751456399639869,False
1610,2.964764569738633,4.301902096928034,True
1611,2.6515901192890943,4.015076547377573,True
1612,3.1537478972044974,4.312918769462169,True
1613,3.23317779950324,4.500155533830093,True
1614,2.5471489888984307,3.719517677768236,True
1615,2.9599671726919636,4.2400328273080365,True
1616,2.8485436003601317,4.084789732973202,True
1617,2.60933921678214,3.923994116551193,True
1618,2.8563715616229763,4.076961771710357,True
1619,2.6248558970304017,3.7751441029695987,True
1620,2.6754076053733593,4.1245923946266405,True
1621,3.153985427470988,4.446014572529012,True
1622,2.9319555049156225,4.001377828417711,True
1623,2.66305865011621,4.070274683217123,True
1624,2.4719239771233488,3.5280760228766512,True
1625,2.414514675298602,3.8521519913680646,True
1626,3.16904611246143,4.4309538875385694,True
1627,2.986698844557152,4.279967822109515,True
1628,3.0266569962517638,4.440009670414903,True
1629,2.7663000262581505,3.967033307075183,True
1630,2.60030110158479,3.7996988984152105,True
1631,3.1286908911463303,4.137975775520337,True
1632,2.6493348430955477,4.150665156904452,True
1633,2.91367896806308,4.0863210319369205,True
1634,3.153985427470988,4.446014572529012,True
1635,2.8348691370003074,4.231797529666359,True
1636,2.36630002625815,3.5670333070751834,True
1637,3.0837724380825993,4.249560895250734,True
1638,2.7778370527132834,4.088829613953383,True
1639,2.546585248268953,3.8534147517310475,True
1640,2.8770315947175207,4.3896350719491455,True
1641,3.076005883448807,4.39066078321786,True
1642,3.283361513550513,4.583305153116154,True
1643,2.8234322636939253,4.043234402972741,True
1644,2.9219374232562094,4.078062576743791,True
1645,2.7926748016747664,4.0739918649919,True
1646,2.814514675298602,4.2521519913680645,True
1647,3.5107751549173036,4.889224845082697,False
1648,2.695306883461587,3.97135978320508,True
1649,3.076005883448807,4.39066078321786,True
1650,2.6774153848214826,3.722584615178518,True
1651,3.8067496642457814,4.993250335754219,False
1652,3.0697047098042334,4.063628623529101,True
1653,2.8754681255757295,4.257865207757604,True
1654,2.7053284916044356,4.028004841728897,True
1655,2.9991774980837143,4.334155835249619,True
1656,3.662706976494909,4.870626356838424,False
1657,2.8440149077679333,4.155985092232067,True
1658,3.133557399377831,4.399775933955502,True
1659,3.4329666929248166,4.63369997374185,True
1660,2.7028876648764553,3.9637790017902117,True
1661,2.663356602488519,3.9366433975114807,True
1662,3.465797322915561,4.867536010417773,True
1663,2.884842651411218,4.181824015255448,True
1664,3.3876076547373706,4.61239234526263,True
1665,2.793254049878493,3.873412616788174,True
1666,3.0544169865339597,4.412249680132707,True
1667,3.401259373368454,4.8654072932982135,True
1668,2.2181392541534835,3.5818607458465164,True
1669,3.2770987254410744,4.522901274558926,True
1670,3.126949621136389,4.273050378863611,True
1671,3.43229762707579,4.901035706257543,True
1672,2.5107751549173036,3.8892248450826967,True
1673,3.268294545936208,4.331705454063792,True
1674,2.7439831684239047,3.856016831576095,True
1675,2.5539854274709883,3.846014572529012,True
1676,2.7215731808687647,4.211760152464569,True
1677,2.8966611490576497,4.236672184275684,True
1678,3.0438940508459837,4.28943928248735,True
1679,3.36630002625815,4.567033307075183,True
1680,2.6166948468838465,3.9166384864494868,True
1681,2.6909446812951305,4.042388652038203,True
1682,2.9986997665621624,4.201300233437838,True
1683,2.7778370527132834,4.088829613953383,True
1684,2.4726912873121814,3.8606420460211517,True
1685,2.5695119974464995,3.7638213358868335,True
1686,2.5107751549173036,3.8892248450826967,True
1687,2.7053284916044356,4.028004841728897,True
1688,2.6394080055121627,3.827258661154504,True
1689,2.5852134647543688,3.881453201912298,True
1690,3.436680973713085,4.563319026286916,True
1691,2.6557673966222106,4.144232603377789,True
1692,2.7378141880018636,4.062185811998136,True
1693,2.5392679456544807,3.8607320543455197,True
1694,2.6234322636939256,3.843234402972741,True
1695,3.2563715616229763,4.476961771710357,True
1696,3.1320307959946394,4.46796920400536,True
1697,2.7275108545089974,4.005822478824336,True
1698,3.02318638959133,4.17681361040867,True
1699,3.1844751926362145,4.415524807363785,True
1700,3.0966611490576494,4.436672184275684,True
1701,2.432966692924817,3.6336999737418494,True
1702,3.2980979030719664,4.635235430261368,True
1703,2.7926748016747664,4.0739918649919,True
1704,2.6392789580429814,3.894054375290352,True
1705,2.75456818100689,4.178765152326444,True
1706,2.895595209576868,4.304404790423132,True
1707,2.933557399377831,4.199775933955503,True
1708,3.2770987254410744,4.522901274558926,True
1709,2.8234322636939253,4.043234402972741,True
1710,3.2252273961796734,4.5747726038203265,True
1711,3.3053284916044356,4.628004841728898,True
1712,2.8408135409573694,4.092519792375964,True
1713,2.8408135409573694,4.092519792375964,True
1714,2.436680973713085,3.563319026286915,True
1715,3.0943179248522004,4.3056820751478,True
1716,2.6878151224392886,3.9788515442273784,True
1717,2.998622171582289,4.0680444950843775,True
1718,2.7350780803582806,3.998255252975053,True
1719,3.189679887657112,4.476986779009555,True
1720,2.785213464754368,4.081453201912298,True
1721,2.9230380835687435,4.01029524976459,True
1722,2.538130479632806,3.795202853700527,True
1723,2.9727413388454957,4.160591994487838,True
1724,3.5309679082130128,4.735698758453655,False
1725,2.790826347363046,3.9425069859702875,True
1726,2.4433159103126982,3.4900174230206353,False
1727,3.356969344450919,4.64303065554908,True
1728,3.254357662922538,4.545642337077462,True
1729,3.2563715616229763,4.476961771710357,True
1730,2.492299672220357,3.7743669944463094,True
1731,2.7705427300756953,4.0961239365909705,True
1732,2.918546798087702,4.214786535245632,True
1733,2.918546798087702,4.214786535245632,True
1734,2.9305927551396422,4.269407244860358,True
1735,2.8408135409573694,4.092519792375964,True
1736,2.474441524826635,3.5922251418400313,True
1737,3.1260081350081,4.407325198325234,True
1738,2.726197671972277,3.94046899469439,True
1739,3.2983283358789963,4.56833833078767,True
1740,3.3365921826222795,4.730074484044387,True
1741,2.943527403209317,4.32313926345735,True
1742,3.078644388554225,4.321355611445775,True
1743,2.607864441647182,3.8588022250194847,True
1744,2.9599671726919636,4.2400328273080365,True
1745,2.881747307380557,4.118252692619444,True
1746,2.8256330055536907,4.107700327779643,True
1747,2.829516248555924,4.170483751444076,True
1748,3.1393579539788483,4.527308712687819,True
1749,2.3275108545089975,3.605822478824336,True
1750,3.180892576109922,4.352440757223412,True
1751,3.1393579539788483,4.527308712687819,True
1752,2.915210267026798,4.151456399639868,True
1753,2.994177521175664,4.272489145491003,True
1754,3.363887131205002,4.836112868794997,True
1755,2.7352134059095814,4.131453260757085,True
1756,2.9849234526224273,4.348409880710905,True
