"lower","upper","cover","simulation"
2.80351345340474,4.12981987992859,TRUE,1221
2.78181466261492,4.28485200405174,TRUE,1222
2.94119777498052,4.19213555835281,TRUE,1223
2.88484265141122,4.18182401525544,TRUE,1224
2.16904611246143,3.43095388753857,FALSE,1225
2.83317779950324,4.10015553383009,TRUE,1226
3.29712293178693,4.43621040154641,TRUE,1227
2.63383271242535,3.96616728757465,TRUE,1228
2.5923366239271,3.8076633760729,TRUE,1229
2.76752390545412,4.03247609454588,TRUE,1230
3.11775716385496,4.21557616947837,TRUE,1231
2.68880233504956,4.11119766495044,TRUE,1232
2.84401490776794,4.15598509223206,TRUE,1233
2.52303822828965,3.74362843837702,TRUE,1234
3.06590398665149,4.20076268001518,TRUE,1235
2.99917749808372,4.33415583524961,TRUE,1236
3.17671290857252,4.42328709142748,TRUE,1237
2.718619963728,3.881380036272,TRUE,1238
3.13246398958223,4.53420267708443,TRUE,1239
2.96470046754301,4.16863286579033,TRUE,1240
2.55362040520571,3.77971292812762,TRUE,1241
2.96470046754301,4.16863286579033,TRUE,1242
2.68781512243929,3.97885154422737,TRUE,1243
2.50087486167928,3.56579180498739,TRUE,1244
2.51252656868337,3.62080676464996,TRUE,1245
3.07095405117348,4.32904594882652,TRUE,1246
2.38760765473737,3.61239234526263,TRUE,1247
2.81559930917148,4.05106735749518,TRUE,1248
3.54812000423298,4.51854666243369,FALSE,1249
3.01715793408795,4.24950873257872,TRUE,1250
2.47011853959791,3.92988146040209,TRUE,1251
2.65584875576084,3.94415124423916,TRUE,1252
2.81559930917148,4.05106735749518,TRUE,1253
2.81080374318364,4.1225295901497,TRUE,1254
2.5695119974465,3.76382133588683,TRUE,1255
2.72157252183417,4.1450941448325,TRUE,1256
2.82238324193507,4.17761675806493,TRUE,1257
2.53203079599464,3.86796920400536,TRUE,1258
2.84178707768645,4.22487958898022,TRUE,1259
3.03296669292482,4.23369997374185,TRUE,1260
2.37199515827111,3.69467150839556,TRUE,1261
2.96752390545412,4.23247609454588,TRUE,1262
2.95868025556207,4.44131974443793,TRUE,1263
2.5923366239271,3.8076633760729,TRUE,1264
2.69559520957687,4.10440479042313,TRUE,1265
2.72942319730667,4.27057680269333,TRUE,1266
3.21655613034277,4.38344386965723,TRUE,1267
2.64457370925882,4.02209295740785,TRUE,1268
3.06750249764751,4.26583083568582,TRUE,1269
2.73459270670179,4.19874062663154,TRUE,1270
2.81491030515605,3.98508969484395,TRUE,1271
2.8774704098503,4.18919625681636,TRUE,1272
3.53370155498377,4.66629844501623,FALSE,1273
2.84401490776794,4.15598509223206,TRUE,1274
2.26430124154635,3.46903209178698,FALSE,1275
3.00641990952533,4.326913423808,TRUE,1276
2.21988574923838,3.64678091742828,TRUE,1277
3.54714898889844,4.71951767776823,FALSE,1278
2.66270697649491,3.87062635683842,TRUE,1279
2.61669484688385,3.91663848644948,TRUE,1280
3.13355739937784,4.3997759339555,TRUE,1281
3.53052694280801,4.80280639052532,FALSE,1282
3.3576113479618,4.70905531870487,TRUE,1283
2.72344839861882,4.07655160138118,TRUE,1284
2.82343226369393,4.04323440297274,TRUE,1285
3.06153619424185,4.40513047242481,TRUE,1286
2.63383271242535,3.96616728757465,TRUE,1287
3.02501095763496,4.2416557090317,TRUE,1288
2.86421184766637,4.00245481900029,TRUE,1289
2.84081354095737,4.09251979237596,TRUE,1290
2.65867949614313,4.00798717052353,TRUE,1291
2.80351345340474,4.12981987992859,TRUE,1292
2.78521346475437,4.08145320191229,TRUE,1293
2.86202422447967,3.87130910885367,TRUE,1294
2.93059275513965,4.26940724486035,TRUE,1295
3.02665397833322,4.37334602166678,TRUE,1296
2.35025209795143,3.3830812353819,FALSE,1297
3.03622099820979,4.29711233512354,TRUE,1298
2.5850937655511,4.0149062344489,TRUE,1299
3.21112404121913,4.58887595878087,TRUE,1300
2.55540939733425,3.71125726933241,TRUE,1301
2.81491030515605,3.98508969484395,TRUE,1302
2.99417752117567,4.272489145491,TRUE,1303
3.33507808035829,4.59825525297505,TRUE,1304
2.88245952453329,4.25087380880005,TRUE,1305
2.60556289379513,3.99443710620487,TRUE,1306
3.36476456973864,4.70190209692803,TRUE,1307
3.39417752117567,4.672489145491,TRUE,1308
2.62413467785064,3.9091986554827,TRUE,1309
2.70245423167283,4.09754576832717,TRUE,1310
2.53052694280801,3.80280639052532,TRUE,1311
2.53016016300326,3.60317317033007,TRUE,1312
3.45435766292254,4.74564233707746,TRUE,1313
2.68040931749707,3.98625734916959,TRUE,1314
2.91367896806308,4.08632103193692,TRUE,1315
2.66305865011622,4.07027468321712,TRUE,1316
3.31696831256988,4.48303168743012,TRUE,1317
3.0943179248522,4.3056820751478,TRUE,1318
3.1260081350081,4.40732519832523,TRUE,1319
2.7583442909683,3.97498904236504,TRUE,1320
2.89666114905765,4.23667218427568,TRUE,1321
2.95727407484252,4.37605925849081,TRUE,1322
3.40777485815997,4.52555847517336,TRUE,1323
2.71832949500692,3.94833717165975,TRUE,1324
2.39486952757519,3.73846380575815,TRUE,1325
2.4774704098503,3.78919625681636,TRUE,1326
3.1260081350081,4.40732519832523,TRUE,1327
3.23623646439291,4.69709686894042,TRUE,1328
2.48311152010163,3.58355514656503,TRUE,1329
3.05953100530561,4.27380232802772,TRUE,1330
2.54582713139918,3.78750620193416,TRUE,1331
2.8588413445091,4.1411586554909,TRUE,1332
2.78253647296359,3.95079686036975,TRUE,1333
2.99201282947647,4.34132050385687,TRUE,1334
2.78291492446163,4.01708507553837,TRUE,1335
3.10594562470965,4.36072104195701,TRUE,1336
2.99862217158229,4.06804449508437,TRUE,1337
2.91117038604662,4.22216294728671,TRUE,1338
3.05749301402972,4.20917365263695,TRUE,1339
3.26305865011622,4.67027468321712,TRUE,1340
3.06590398665149,4.20076268001518,TRUE,1341
2.88952310471955,4.24381022861378,TRUE,1342
2.57671290857252,3.82328709142748,TRUE,1343
2.26430124154635,3.46903209178698,FALSE,1344
2.2694272383721,3.5305727616279,TRUE,1345
3.0943179248522,4.3056820751478,TRUE,1346
2.68781512243929,3.97885154422737,TRUE,1347
2.2495221479859,3.68381118534743,TRUE,1348
2.67095405117348,3.92904594882652,TRUE,1349
2.15269870534046,3.24730129465954,FALSE,1350
2.78916817664664,4.1441651566867,TRUE,1351
3.3427370772937,4.59059625603963,TRUE,1352
2.87540760537336,4.32459239462664,TRUE,1353
2.94119777498052,4.19213555835281,TRUE,1354
2.62394074150919,4.04272592515748,TRUE,1355
2.32061169183199,3.67938830816801,TRUE,1356
2.60030110158479,3.79969889841521,TRUE,1357
2.51925162356692,3.54741504309975,TRUE,1358
2.718619963728,3.881380036272,TRUE,1359
2.88985481978134,4.37681184688533,TRUE,1360
3.06590398665149,4.20076268001518,TRUE,1361
3.46184796672976,4.73815203327024,TRUE,1362
3.31696831256988,4.48303168743012,TRUE,1363
2.69809790307197,4.03523543026136,TRUE,1364
3.11117038604662,4.42216294728671,TRUE,1365
3.11365654090669,4.35301012575997,TRUE,1366
2.8083378783465,4.1916621216535,TRUE,1367
3.08311152010163,4.18355514656503,TRUE,1368
2.655825519267,3.81084114739966,TRUE,1369
2.74119008331008,4.19214325002326,TRUE,1370
2.98915885260034,4.144174480733,TRUE,1371
3.098328335879,4.36833833078767,TRUE,1372
3.7427370772937,4.99059625603963,FALSE,1373
2.90387606340903,4.2294572699243,TRUE,1374
2.70230880356539,3.89769119643461,TRUE,1375
2.97096139170092,4.36237194163242,TRUE,1376
3.16904611246143,4.43095388753857,TRUE,1377
2.62968343059302,4.10364990274031,TRUE,1378
2.62394074150919,4.04272592515748,TRUE,1379
2.84877492542403,4.21789174124264,TRUE,1380
3.43963188512266,4.76036811487734,TRUE,1381
3.07095405117348,4.32904594882652,TRUE,1382
3.06335660248852,4.33664339751148,TRUE,1383
2.55618977138622,3.91047689528045,TRUE,1384
3.15676559702726,4.37656773630607,TRUE,1385
2.98695038567815,4.47971628098852,TRUE,1386
3.19719360947468,4.46947305719199,TRUE,1387
2.71484919109646,4.1518174755702,TRUE,1388
3.33251641018427,4.3341502564824,TRUE,1389
2.70288766487646,3.96377900179021,TRUE,1390
2.73016016300326,3.80317317033007,TRUE,1391
3.655825519267,4.81084114739966,FALSE,1392
2.69615214568139,3.70384785431861,TRUE,1393
2.87540760537336,4.32459239462664,TRUE,1394
2.97930567953364,4.28736098713303,TRUE,1395
2.94352740320932,4.32313926345735,TRUE,1396
3.79706347305125,4.73626986028208,FALSE,1397
2.36630002625815,3.56703330707518,TRUE,1398
2.78291492446163,4.01708507553837,TRUE,1399
3.38253647296359,4.55079686036975,TRUE,1400
2.89229967222036,4.1743669944463,TRUE,1401
2.37436261210052,3.55897072123282,TRUE,1402
2.97199515827111,4.29467150839556,TRUE,1403
2.655825519267,3.81084114739966,TRUE,1404
3.04875966078944,4.15124033921056,TRUE,1405
2.74511524696957,4.05488475303043,TRUE,1406
2.43239079020242,3.76760920979758,TRUE,1407
2.7283599700592,4.13830669660747,TRUE,1408
3.28610328297791,4.71389671702209,TRUE,1409
2.63383271242535,3.96616728757465,TRUE,1410
2.89559520957687,4.30440479042313,TRUE,1411
2.78916817664664,4.1441651566867,TRUE,1412
2.44695326561819,3.75304673438181,TRUE,1413
3.27741538482149,4.32258461517851,TRUE,1414
2.67095405117348,3.92904594882652,TRUE,1415
3.11775716385496,4.21557616947837,TRUE,1416
2.57783705271329,3.88882961395338,TRUE,1417
2.71484919109646,4.1518174755702,TRUE,1418
2.8558348433133,4.21083182335336,TRUE,1419
2.81817598474456,4.11515734858878,TRUE,1420
3.37436261210052,4.55897072123282,TRUE,1421
3.26084257411382,4.40582409255284,TRUE,1422
3.04842741362549,4.35157258637451,TRUE,1423
2.51778678023703,3.88221321976297,TRUE,1424
2.87401884869344,4.12598115130656,TRUE,1425
2.73781418800187,4.06218581199813,TRUE,1426
2.66829454593621,3.73170545406379,TRUE,1427
2.81491030515605,3.98508969484395,TRUE,1428
3.41669484688385,4.71663848644948,TRUE,1429
2.53813047963281,3.79520285370052,TRUE,1430
3.1260081350081,4.40732519832523,TRUE,1431
3.25932754856468,4.34067245143532,TRUE,1432
2.98669884455716,4.27996782210951,TRUE,1433
2.43296669292482,3.63369997374185,TRUE,1434
3.03383271242535,4.36616728757465,TRUE,1435
3.12563717899165,4.54102948767501,TRUE,1436
2.67741538482149,3.72258461517851,TRUE,1437
2.8367259607895,4.1632740392105,TRUE,1438
2.51077515491731,3.88922484508269,TRUE,1439
2.37436261210052,3.55897072123282,TRUE,1440
2.75618977138622,4.11047689528045,TRUE,1441
2.7705427300757,4.09612393659097,TRUE,1442
2.37199515827111,3.69467150839556,TRUE,1443
2.83136713420967,4.03529953245699,TRUE,1444
3.21249379806584,4.45417286860082,TRUE,1445
2.45749301402972,3.60917365263695,TRUE,1446
3.05441698653396,4.4122496801327,TRUE,1447
3.48311152010163,4.58355514656503,TRUE,1448
2.727510854509,4.00582247882433,TRUE,1449
2.78253647296359,3.95079686036975,TRUE,1450
2.82837980356699,4.30495352976634,TRUE,1451
2.51696831256988,3.68303168743012,TRUE,1452
2.65050686118843,3.74949313881157,TRUE,1453
2.74784800863194,4.18548532470139,TRUE,1454
2.67884416996162,3.85448916337171,TRUE,1455
2.87272361562603,3.99394305104064,TRUE,1456
2.44102927876718,3.62563738789948,TRUE,1457
2.99417752117567,4.272489145491,TRUE,1458
2.673086576192,3.99358009047467,TRUE,1459
3.18210825875736,4.55122507457597,TRUE,1460
3.14119777498052,4.39213555835281,TRUE,1461
3.26992551595562,4.66340781737772,TRUE,1462
3.5695119974465,4.76382133588683,FALSE,1463
2.64698987424003,3.88634345909331,TRUE,1464
2.76135237968601,4.17198095364733,TRUE,1465
2.78291492446163,4.01708507553837,TRUE,1466
2.31696831256988,3.48303168743012,FALSE,1467
2.62665397833322,3.97334602166678,TRUE,1468
2.75049126742128,3.98284206591205,TRUE,1469
2.52301322099045,3.81032011234288,TRUE,1470
2.77512041101978,4.15821292231355,TRUE,1471
2.83486913700031,4.23179752966635,TRUE,1472
2.61122661619144,3.72210671714189,TRUE,1473
2.70818819440889,4.15847847225778,TRUE,1474
2.97096139170092,4.36237194163242,TRUE,1475
2.42820953554931,3.57179046445069,TRUE,1476
2.59732933281799,4.06933733384868,TRUE,1477
3.22563300555369,4.50770032777964,TRUE,1478
3.01374265083041,4.31959068250293,TRUE,1479
2.87233671157398,4.06099662175935,TRUE,1480
2.98291492446163,4.21708507553837,TRUE,1481
2.98894293129054,3.9443904020428,TRUE,1482
2.82343226369393,4.04323440297274,TRUE,1483
3.73588943034892,4.66411056965108,FALSE,1484
2.95249862556762,4.24750137443238,TRUE,1485
2.49984446616991,3.76682220049676,TRUE,1486
2.61719517683357,4.0494714898331,TRUE,1487
3.41669484688385,4.71663848644948,TRUE,1488
3.05584875576084,4.34415124423916,TRUE,1489
3.24695326561819,4.55304673438181,TRUE,1490
3.24428521211441,4.42238145455225,TRUE,1491
2.91854679808771,4.21478653524563,TRUE,1492
3.02501095763496,4.2416557090317,TRUE,1493
3.30951548985766,4.757151176809,TRUE,1494
2.81559930917148,4.05106735749518,TRUE,1495
2.673086576192,3.99358009047467,TRUE,1496
2.77441296881094,4.22558703118906,TRUE,1497
3.38253647296359,4.55079686036975,TRUE,1498
3.57671290857252,4.82328709142748,FALSE,1499
3.10906676338753,4.2242665699458,TRUE,1500
2.8848283081017,3.9151716918983,TRUE,1501
2.76717640985999,3.89949025680668,TRUE,1502
2.6688022509535,4.1311977490465,TRUE,1503
2.68386639471714,4.04946693861619,TRUE,1504
3.17919323535004,4.28747343131663,TRUE,1505
2.65576739662222,4.14423260337778,TRUE,1506
3.14893264250482,4.38440069082852,TRUE,1507
2.70230880356539,3.89769119643461,TRUE,1508
2.53203079599464,3.86796920400536,TRUE,1509
2.52675349967304,4.00657983366029,TRUE,1510
2.55222264453019,4.04777735546981,TRUE,1511
3.01491030515605,4.18508969484395,TRUE,1512
3.66270697649491,4.87062635683842,FALSE,1513
3.1260081350081,4.40732519832523,TRUE,1514
2.59486952757519,3.93846380575815,TRUE,1515
2.88880233504956,4.31119766495044,TRUE,1516
2.6943179248522,3.9056820751478,TRUE,1517
3.1280542563197,4.60527907701363,TRUE,1518
2.727510854509,4.00582247882433,TRUE,1519
3.06873165846967,4.397935008197,TRUE,1520
2.91117038604662,4.22216294728671,TRUE,1521
2.80125937336846,4.26540729329821,TRUE,1522
2.5695119974465,3.76382133588683,TRUE,1523
2.2927323669688,3.5072676330312,TRUE,1524
3.18089257610993,4.35244075722341,TRUE,1525
3.14119777498052,4.39213555835281,TRUE,1526
2.53370155498377,3.66629844501623,TRUE,1527
2.99869976656217,4.20130023343783,TRUE,1528
2.69530688346159,3.97135978320508,TRUE,1529
2.45435766292254,3.74564233707746,TRUE,1530
2.60837278722112,3.79162721277888,TRUE,1531
3.34551083662829,4.52115583003838,TRUE,1532
2.33507808035828,3.59825525297505,TRUE,1533
3.07864438855423,4.32135561144577,TRUE,1534
3.45479795753679,4.67853537579655,TRUE,1535
3.34953521706723,4.65046478293277,TRUE,1536
2.42522739617968,3.77477260382032,TRUE,1537
3.05166282834025,4.28167050499308,TRUE,1538
2.90938137220949,4.29061862779051,TRUE,1539
2.6943179248522,3.9056820751478,TRUE,1540
2.79457210839801,4.20542789160199,TRUE,1541
3.5421347922424,4.92453187442427,FALSE,1542
2.53926794565449,3.86073205434552,TRUE,1543
3.04920313963025,4.21746352703641,TRUE,1544
2.47709872544108,3.72290127455892,TRUE,1545
3.1260081350081,4.40732519832523,TRUE,1546
2.75249862556762,4.04750137443238,TRUE,1547
2.76135237968601,4.17198095364733,TRUE,1548
2.50098071390021,3.83235261943312,TRUE,1549
2.14119008331008,3.59214325002326,TRUE,1550
2.91367896806308,4.08632103193692,TRUE,1551
3.35053306138381,4.71613360528286,TRUE,1552
3.4919203358018,4.57474633086486,TRUE,1553
3.02864021679492,4.30469311653841,TRUE,1554
2.89559520957687,4.30440479042313,TRUE,1555
3.14658524826896,4.45341475173104,TRUE,1556
2.88880233504956,4.31119766495044,TRUE,1557
2.90562829357543,4.0277050397579,TRUE,1558
2.77783705271329,4.08882961395338,TRUE,1559
3.05749301402972,4.20917365263695,TRUE,1560
2.42820953554931,3.57179046445069,TRUE,1561
2.50824295973421,3.82509037359912,TRUE,1562
2.59662950045869,3.60337049954131,TRUE,1563
3.01252135697588,4.38747864302412,TRUE,1564
2.53926794565449,3.86073205434552,TRUE,1565
2.82837980356699,4.30495352976634,TRUE,1566
2.58521346475437,3.88145320191229,TRUE,1567
3.15398542747099,4.44601457252901,TRUE,1568
3.0549058551675,4.47842747816583,TRUE,1569
2.7427370772937,3.99059625603963,TRUE,1570
3.06169330339253,4.4716400299408,TRUE,1571
2.50824295973421,3.82509037359912,TRUE,1572
2.81532454354612,4.18467545645388,TRUE,1573
2.65479795753679,3.87853537579655,TRUE,1574
2.94893264250482,4.18440069082852,TRUE,1575
2.79267480167477,4.0739918649919,TRUE,1576
2.24182554746666,3.35817445253334,FALSE,1577
3.05166282834025,4.28167050499308,TRUE,1578
2.93059275513965,4.26940724486035,TRUE,1579
2.84877492542403,4.21789174124264,TRUE,1580
3.00769085346584,4.05897581320082,TRUE,1581
2.61655613034277,3.78344386965723,TRUE,1582
3.23239079020242,4.56760920979758,TRUE,1583
3.72694962113639,4.87305037886361,FALSE,1584
2.90938137220949,4.29061862779051,TRUE,1585
2.95727407484252,4.37605925849081,TRUE,1586
2.69530688346159,3.97135978320508,TRUE,1587
2.95249862556762,4.24750137443238,TRUE,1588
2.98291492446163,4.21708507553837,TRUE,1589
3.14893264250482,4.38440069082852,TRUE,1590
2.61719517683357,4.0494714898331,TRUE,1591
2.63927895804299,3.89405437529035,TRUE,1592
2.47072094976583,3.66261238356751,TRUE,1593
2.50098071390021,3.83235261943312,TRUE,1594
2.70288766487646,3.96377900179021,TRUE,1595
2.66421184766637,3.80245481900029,TRUE,1596
2.63075106806109,4.03591559860558,TRUE,1597
3.14893264250482,4.38440069082852,TRUE,1598
3.05749301402972,4.20917365263695,TRUE,1599
2.32146462420345,3.54520204246321,TRUE,1600
3.27789328285811,4.38877338380856,TRUE,1601
2.84081354095737,4.09251979237596,TRUE,1602
2.69530688346159,3.97135978320508,TRUE,1603
2.79869976656217,4.00130023343783,TRUE,1604
2.53370155498377,3.66629844501623,TRUE,1605
3.41986178793615,4.58013821206385,TRUE,1606
3.0334937549076,4.43317291175907,TRUE,1607
2.23240528306483,3.30092805026851,FALSE,1608
2.60933921678214,3.92399411655119,TRUE,1609
2.50748020762404,3.75918645904263,TRUE,1610
2.70230880356539,3.89769119643461,TRUE,1611
2.9722949602421,4.09437170642457,TRUE,1612
3.13926794565448,4.46073205434551,TRUE,1613
2.95622403216761,4.04377596783239,TRUE,1614
2.34953521706723,3.65046478293277,TRUE,1615
2.4834143969358,3.9165856030642,TRUE,1616
3.02665397833322,4.37334602166678,TRUE,1617
2.89635009725969,4.37031656940698,TRUE,1618
2.59082548917645,4.07584117749022,TRUE,1619
2.673086576192,3.99358009047467,TRUE,1620
2.8256330055537,4.10770032777964,TRUE,1621
3.41986178793615,4.58013821206385,TRUE,1622
2.90290313105958,4.36376353560709,TRUE,1623
3.10594562470965,4.36072104195701,TRUE,1624
2.53900337824065,3.72766328842602,TRUE,1625
3.04010543721798,4.15989456278202,TRUE,1626
2.81080374318364,4.1225295901497,TRUE,1627
3.16210372283267,4.304562943834,TRUE,1628
2.48668886744791,3.84664446588543,TRUE,1629
2.24737166107219,3.61929500559448,TRUE,1630
2.74224815201298,3.92441851465369,TRUE,1631
3.60263682744553,4.73069650588781,FALSE,1632
3.14469577409,4.18863755924333,TRUE,1633
3.03622099820979,4.29711233512354,TRUE,1634
3.0570605906546,4.5429394093454,TRUE,1635
2.82837980356699,4.30495352976634,TRUE,1636
3.06335660248852,4.33664339751148,TRUE,1637
2.87018012007141,4.19648654659526,TRUE,1638
3.18793876209795,4.27872790456872,TRUE,1639
3.02864021679492,4.30469311653841,TRUE,1640
2.80351345340474,4.12981987992859,TRUE,1641
2.98089257610993,4.15244075722341,TRUE,1642
2.82525366913514,3.9080796641982,TRUE,1643
2.50070210390206,3.69929789609794,TRUE,1644
3.88874273066759,5.04459060266575,FALSE,1645
3.12937364316158,4.33729302350509,TRUE,1646
2.45435766292254,3.74564233707746,TRUE,1647
2.23239079020242,3.56760920979758,TRUE,1648
2.92292482352087,4.3437418431458,TRUE,1649
3.55775488757974,4.57557844575359,FALSE,1650
3.32972531678288,4.73694134988378,TRUE,1651
3.24081354095737,4.49251979237596,TRUE,1652
2.6515901192891,4.01507654737757,TRUE,1653
2.37373129762334,3.75960203570999,TRUE,1654
3.48484265141122,4.78182401525544,TRUE,1655
2.68040931749707,3.98625734916959,TRUE,1656
2.72127209543128,3.81206123790205,TRUE,1657
3.01252135697588,4.38747864302412,TRUE,1658
2.79630244169675,4.13703089163658,TRUE,1659
2.84178707768645,4.22487958898022,TRUE,1660
2.51484919109646,3.9518174755702,TRUE,1661
2.90748020762404,4.15918645904263,TRUE,1662
2.87233671157398,4.06099662175935,TRUE,1663
2.73059275513965,4.06940724486035,TRUE,1664
2.602064991803,3.93126834153033,TRUE,1665
2.84877492542403,4.21789174124264,TRUE,1666
2.95540939733425,4.11125726933241,TRUE,1667
3.05584875576084,4.34415124423916,TRUE,1668
2.40777485815997,3.52555847517336,TRUE,1669
3.17919323535004,4.28747343131663,TRUE,1670
2.26430124154635,3.46903209178698,FALSE,1671
2.89559520957687,4.30440479042313,TRUE,1672
2.50998257697937,3.5566840896873,TRUE,1673
2.48311152010163,3.58355514656503,TRUE,1674
3.18225287133899,4.48441379532768,TRUE,1675
2.52303822828965,3.74362843837702,TRUE,1676
3.05166282834025,4.28167050499308,TRUE,1677
2.85138576074002,4.14861423925998,TRUE,1678
2.78210825875736,4.15122507457597,TRUE,1679
3.22028707187238,4.44637959479429,TRUE,1680
2.8083378783465,4.1916621216535,TRUE,1681
2.9152102670268,4.15145639963986,TRUE,1682
2.03622099820979,3.29711233512354,FALSE,1683
2.83940800551217,4.0272586611545,TRUE,1684
3.04039796429001,4.42626870237666,TRUE,1685
2.78823984753544,4.27842681913123,TRUE,1686
3.18904533694623,4.21095466305377,TRUE,1687
2.70288766487646,3.96377900179021,TRUE,1688
3.06873165846967,4.397935008197,TRUE,1689
2.89014714438146,3.9765195222852,TRUE,1690
2.50824295973421,3.82509037359912,TRUE,1691
2.59185106496303,4.00814893503697,TRUE,1692
2.63136713420967,3.83529953245699,TRUE,1693
2.68856256183014,4.17810410483653,TRUE,1694
3.23327720239892,4.36672279760108,TRUE,1695
2.91117038604662,4.22216294728671,TRUE,1696
2.43668097371309,3.56331902628691,TRUE,1697
2.5705427300757,3.89612393659097,TRUE,1698
3.16046351117567,4.50620315549099,TRUE,1699
2.76820247033365,4.16513086299969,TRUE,1700
2.95996717269197,4.24003282730803,TRUE,1701
2.94352740320932,4.32313926345735,TRUE,1702
2.91618881465257,4.3504778520141,TRUE,1703
2.78916817664664,4.1441651566867,TRUE,1704
2.62413467785064,3.9091986554827,TRUE,1705
3.80674966424579,4.99325033575422,FALSE,1706
2.79267480167477,4.0739918649919,TRUE,1707
2.89750155833282,4.10249844166718,TRUE,1708
3.00556289379513,4.39443710620487,TRUE,1709
2.65584875576084,3.94415124423916,TRUE,1710
2.79869976656217,4.00130023343783,TRUE,1711
3.02864021679492,4.30469311653841,TRUE,1712
2.62485589703041,3.77514410296959,TRUE,1713
2.86648908928386,3.93351091071614,TRUE,1714
2.95676559702726,4.17656773630607,TRUE,1715
3.12658738321183,4.2067459501215,TRUE,1716
2.855825519267,4.01084114739967,TRUE,1717
3.06335660248852,4.33664339751148,TRUE,1718
2.118619963728,3.281380036272,FALSE,1719
2.97790704259215,4.35542629074118,TRUE,1720
3.0908013445173,4.37586532214936,TRUE,1721
2.94893264250482,4.18440069082852,TRUE,1722
2.30562829357543,3.4277050397579,FALSE,1723
3.098328335879,4.36833833078767,TRUE,1724
2.87233671157398,4.06099662175935,TRUE,1725
3.14893264250482,4.38440069082852,TRUE,1726
2.56682708824093,3.9665062450924,TRUE,1727
3.12694962113639,4.27305037886361,TRUE,1728
2.20479714629948,3.46186952036719,FALSE,1729
3.02864021679492,4.30469311653841,TRUE,1730
3.27709872544108,4.52290127455892,TRUE,1731
2.49015570956796,3.90984429043204,TRUE,1732
2.43963188512266,3.76036811487734,TRUE,1733
2.5923366239271,3.8076633760729,TRUE,1734
3.13355739937784,4.3997759339555,TRUE,1735
2.75618977138622,4.11047689528045,TRUE,1736
3.18916817664664,4.5441651566867,TRUE,1737
2.87018012007141,4.19648654659526,TRUE,1738
2.12487122164771,3.47512877835229,FALSE,1739
2.94511524696957,4.25488475303043,TRUE,1740
2.81451467529861,4.25215199136806,TRUE,1741
3.24081354095737,4.49251979237596,TRUE,1742
2.88174730738056,4.11825269261944,TRUE,1743
2.99417752117567,4.272489145491,TRUE,1744
2.97930567953364,4.28736098713303,TRUE,1745
3.07011853959791,4.52988146040209,TRUE,1746
2.60786444164719,3.85880222501948,TRUE,1747
3.06335660248852,4.33664339751148,TRUE,1748
3.30532849160444,4.62800484172889,TRUE,1749
2.7427370772937,3.99059625603963,TRUE,1750
3.32937364316158,4.53729302350509,TRUE,1751
3.26305865011622,4.67027468321712,TRUE,1752
2.50070210390206,3.69929789609794,TRUE,1753
2.95996717269197,4.24003282730803,TRUE,1754
2.56519461513023,4.03480538486977,TRUE,1755
2.9152102670268,4.15145639963986,TRUE,1756
2.4558348433133,3.81083182335336,TRUE,1757
2.99869976656217,4.20130023343783,TRUE,1758
2.88952310471955,4.24381022861378,TRUE,1759
3.0334937549076,4.43317291175907,TRUE,1760
2.74398316842391,3.85601683157609,TRUE,1761
3.37210159718624,4.62789840281376,TRUE,1762
2.76127910578517,4.23872089421483,TRUE,1763
3.14893264250482,4.38440069082852,TRUE,1764
2.91618881465257,4.3504778520141,TRUE,1765
2.96476456973864,4.30190209692803,TRUE,1766
3.17671290857252,4.42328709142748,TRUE,1767
2.83940800551217,4.0272586611545,TRUE,1768
2.727510854509,4.00582247882433,TRUE,1769
2.9505285101669,4.38280482316643,TRUE,1770
2.71040797458282,3.88959202541718,TRUE,1771
2.48486587804998,3.71513412195002,TRUE,1772
2.65867949614313,4.00798717052353,TRUE,1773
3.02864021679492,4.30469311653841,TRUE,1774
2.91117038604662,4.22216294728671,TRUE,1775
3.0195509756386,4.3804490243614,TRUE,1776
3.10594562470965,4.36072104195701,TRUE,1777
3.38253647296359,4.55079686036975,TRUE,1778
2.71484919109646,4.1518174755702,TRUE,1779
2.67272361562603,3.79394305104064,TRUE,1780
2.84875966078944,3.95124033921056,TRUE,1781
3.21080374318364,4.5225295901497,TRUE,1782
2.46184796672976,3.73815203327024,TRUE,1783
2.48311152010163,3.58355514656503,TRUE,1784
3.28336151355052,4.58330515311615,TRUE,1785
2.79923731998482,3.93409601334851,TRUE,1786
2.94893264250482,4.18440069082852,TRUE,1787
3.02864021679492,4.30469311653841,TRUE,1788
2.8558348433133,4.21083182335336,TRUE,1789
2.7583442909683,3.97498904236504,TRUE,1790
2.67072094976583,3.86261238356751,TRUE,1791
3.32937364316158,4.53729302350509,TRUE,1792
2.87018012007141,4.19648654659526,TRUE,1793
2.59267480167477,3.8739918649919,TRUE,1794
2.95676559702726,4.17656773630607,TRUE,1795
2.73507808035829,3.99825525297505,TRUE,1796
2.89750155833282,4.10249844166718,TRUE,1797
2.727510854509,4.00582247882433,TRUE,1798
2.77517202342396,4.02482797657604,TRUE,1799
2.74784800863194,4.18548532470139,TRUE,1800
2.41986178793615,3.58013821206385,TRUE,1801
2.86648908928386,3.93351091071614,TRUE,1802
2.67686073654265,4.05647259679068,TRUE,1803
2.8774704098503,4.18919625681636,TRUE,1804
